clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
semua sudah cukup baik . [A] [S] [O],toilet sudah amat mahal . [A] [S] [O],[A] semua [S] positive [O] cukup baik,[A] toilet [S] negative [O] amat mahal,"[[508, 32, 60, 77497, 508, 50, 60, 6785, 508, 46, 60, 92743, 454, 79187]]","[[508, 32, 60, 26214, 508, 50, 60, 8225, 508, 46, 60, 42133, 43216, 278]]"
semua sudah cukup baik . [S] [A] [O],toilet sudah amat mahal . [S] [A] [O],[S] positive [A] semua [O] cukup baik,[S] negative [A] toilet [O] amat mahal,"[[508, 50, 60, 6785, 508, 32, 60, 77497, 508, 46, 60, 92743, 454, 79187]]","[[508, 50, 60, 8225, 508, 32, 60, 26214, 508, 46, 60, 42133, 43216, 278]]"
semua sudah cukup baik . [O] [A] [S],toilet sudah amat mahal . [O] [A] [S],[O] cukup baik [A] semua [S] positive,[O] amat mahal [A] toilet [S] negative,"[[508, 46, 60, 92743, 454, 79187, 508, 32, 60, 77497, 508, 50, 60, 6785]]","[[508, 46, 60, 42133, 43216, 278, 508, 32, 60, 26214, 508, 50, 60, 8225]]"
semua sudah cukup baik . [O] [S] [A],toilet sudah amat mahal . [O] [S] [A],[O] cukup baik [S] positive [A] semua,[O] amat mahal [S] negative [A] toilet,"[[508, 46, 60, 92743, 454, 79187, 508, 50, 60, 6785, 508, 32, 60, 77497]]","[[508, 46, 60, 42133, 43216, 278, 508, 50, 60, 8225, 508, 32, 60, 26214]]"
kamar nya sempit . [A] [O] [S],harga tiket enak . [A] [O] [S],[A] kamar nya [O] sempit [S] negative,[A] harga tiket [O] enak [S] positive,"[[508, 32, 60, 595, 15554, 75189, 508, 46, 60, 74597, 275, 508, 50, 60, 8225]]","[[508, 32, 60, 71348, 86172, 295, 508, 46, 60, 662, 585, 508, 50, 60, 6785]]"
kamar nya sempit . [A] [S] [O],harga tiket enak . [A] [S] [O],[A] kamar nya [S] negative [O] sempit,[A] harga tiket [S] positive [O] enak,"[[508, 32, 60, 595, 15554, 75189, 508, 50, 60, 8225, 508, 46, 60, 74597, 275]]","[[508, 32, 60, 71348, 86172, 295, 508, 50, 60, 6785, 508, 46, 60, 662, 585]]"
kamar nya sempit . [S] [A] [O],harga tiket enak . [S] [A] [O],[S] negative [A] kamar nya [O] sempit,[S] positive [A] harga tiket [O] enak,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 75189, 508, 46, 60, 74597, 275]]","[[508, 50, 60, 6785, 508, 32, 60, 71348, 86172, 295, 508, 46, 60, 662, 585]]"
kamar nya sempit . [O] [A] [S],harga tiket enak . [O] [A] [S],[O] sempit [A] kamar nya [S] negative,[O] enak [A] harga tiket [S] positive,"[[508, 46, 60, 74597, 275, 508, 32, 60, 595, 15554, 75189, 508, 50, 60, 8225]]","[[508, 46, 60, 662, 585, 508, 32, 60, 71348, 86172, 295, 508, 50, 60, 6785]]"
kamar nya sempit . [O] [S] [A],harga tiket enak . [O] [S] [A],[O] sempit [S] negative [A] kamar nya,[O] enak [S] positive [A] harga tiket,"[[508, 46, 60, 74597, 275, 508, 50, 60, 8225, 508, 32, 60, 595, 15554, 75189]]","[[508, 46, 60, 662, 585, 508, 50, 60, 6785, 508, 32, 60, 71348, 86172, 295]]"
kualitas sesuai lah . [A] [O] [S],rasa mie bau lah . [A] [O] [S],[A] kualitas [O] sesuai [S] positive,[A] rasa mie [O] bau [S] negative,"[[508, 32, 60, 595, 928, 21226, 508, 46, 60, 15537, 84695, 508, 50, 60, 6785]]","[[508, 32, 60, 435, 15428, 29065, 508, 46, 60, 293, 2863, 508, 50, 60, 8225]]"
kualitas sesuai lah . [A] [S] [O],rasa mie bau lah . [A] [S] [O],[A] kualitas [S] positive [O] sesuai,[A] rasa mie [S] negative [O] bau,"[[508, 32, 60, 595, 928, 21226, 508, 50, 60, 6785, 508, 46, 60, 15537, 84695]]","[[508, 32, 60, 435, 15428, 29065, 508, 50, 60, 8225, 508, 46, 60, 293, 2863]]"
kualitas sesuai lah . [S] [A] [O],rasa mie bau lah . [S] [A] [O],[S] positive [A] kualitas [O] sesuai,[S] negative [A] rasa mie [O] bau,"[[508, 50, 60, 6785, 508, 32, 60, 595, 928, 21226, 508, 46, 60, 15537, 84695]]","[[508, 50, 60, 8225, 508, 32, 60, 435, 15428, 29065, 508, 46, 60, 293, 2863]]"
kualitas sesuai lah . [O] [A] [S],rasa mie bau lah . [O] [A] [S],[O] sesuai [A] kualitas [S] positive,[O] bau [A] rasa mie [S] negative,"[[508, 46, 60, 15537, 84695, 508, 32, 60, 595, 928, 21226, 508, 50, 60, 6785]]","[[508, 46, 60, 293, 2863, 508, 32, 60, 435, 15428, 29065, 508, 50, 60, 8225]]"
kualitas sesuai lah . [O] [S] [A],rasa mie bau lah . [O] [S] [A],[O] sesuai [S] positive [A] kualitas,[O] bau [S] negative [A] rasa mie,"[[508, 46, 60, 15537, 84695, 508, 50, 60, 6785, 508, 32, 60, 595, 928, 21226]]","[[508, 46, 60, 293, 2863, 508, 50, 60, 8225, 508, 32, 60, 435, 15428, 29065]]"
hanya ac nya agak kurang dingin . [A] [O] [S],hanya papan puas dengan terangnya . [A] [O] [S],[A] ac nya [O] agak kurang dingin [S] negative,[A] papan [O] puas dengan terangya [S] positive,"[[508, 32, 60, 1613, 75189, 508, 46, 60, 933, 585, 27265, 524, 66442, 258, 508, 50, 60, 8225]]","[[508, 32, 60, 281, 5359, 508, 46, 60, 18256, 300, 20414, 1982, 524, 7755, 508, 50, 60, 6785]]"
hanya ac nya agak kurang dingin . [A] [S] [O],hanya papan puas dengan terangnya . [A] [S] [O],[A] ac nya [S] negative [O] agak kurang dingin,[A] papan [S] positive [O] puas dengan terangya,"[[508, 32, 60, 1613, 75189, 508, 50, 60, 8225, 508, 46, 60, 933, 585, 27265, 524, 66442, 258]]","[[508, 32, 60, 281, 5359, 508, 50, 60, 6785, 508, 46, 60, 18256, 300, 20414, 1982, 524, 7755]]"
hanya ac nya agak kurang dingin . [S] [A] [O],hanya papan puas dengan terangnya . [S] [A] [O],[S] negative [A] ac nya [O] agak kurang dingin,[S] positive [A] papan [O] puas dengan terangya,"[[508, 50, 60, 8225, 508, 32, 60, 1613, 75189, 508, 46, 60, 933, 585, 27265, 524, 66442, 258]]","[[508, 50, 60, 6785, 508, 32, 60, 281, 5359, 508, 46, 60, 18256, 300, 20414, 1982, 524, 7755]]"
hanya ac nya agak kurang dingin . [O] [A] [S],hanya papan puas dengan terangnya . [O] [A] [S],[O] agak kurang dingin [A] ac nya [S] negative,[O] puas dengan terangya [A] papan [S] positive,"[[508, 46, 60, 933, 585, 27265, 524, 66442, 258, 508, 32, 60, 1613, 75189, 508, 50, 60, 8225]]","[[508, 46, 60, 18256, 300, 20414, 1982, 524, 7755, 508, 32, 60, 281, 5359, 508, 50, 60, 6785]]"
hanya ac nya agak kurang dingin . [O] [S] [A],hanya papan puas dengan terangnya . [O] [S] [A],[O] agak kurang dingin [S] negative [A] ac nya,[O] puas dengan terangya [S] positive [A] papan,"[[508, 46, 60, 933, 585, 27265, 524, 66442, 258, 508, 50, 60, 8225, 508, 32, 60, 1613, 75189]]","[[508, 46, 60, 18256, 300, 20414, 1982, 524, 7755, 508, 50, 60, 6785, 508, 32, 60, 281, 5359]]"
kurang ventilasi jdnya pengap dan kipas di toilet . [A] [O] [S],tambah kereta jdnya tenang dan kipas di toilet . [A] [O] [S],[A] ventilasi [O] kurang ventilasi jadinya pengap [S] negative,[A] kereta [O] tambah kereta jadinya tenang [S] positive,"[[508, 32, 60, 70602, 10215, 508, 46, 60, 27265, 524, 70602, 10215, 502, 329, 61087, 36686, 391, 508, 50, 60, 8225]]","[[508, 32, 60, 33701, 1915, 508, 46, 60, 17379, 1466, 33701, 1915, 502, 329, 61087, 5779, 524, 508, 50, 60, 6785]]"
kurang ventilasi jdnya pengap dan kipas di toilet . [A] [S] [O],tambah kereta jdnya tenang dan kipas di toilet . [A] [S] [O],[A] ventilasi [S] negative [O] kurang ventilasi jadinya pengap,[A] kereta [S] positive [O] tambah kereta jadinya tenang,"[[508, 32, 60, 70602, 10215, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 70602, 10215, 502, 329, 61087, 36686, 391]]","[[508, 32, 60, 33701, 1915, 508, 50, 60, 6785, 508, 46, 60, 17379, 1466, 33701, 1915, 502, 329, 61087, 5779, 524]]"
kurang ventilasi jdnya pengap dan kipas di toilet . [S] [A] [O],tambah kereta jdnya tenang dan kipas di toilet . [S] [A] [O],[S] negative [A] ventilasi [O] kurang ventilasi jadinya pengap,[S] positive [A] kereta [O] tambah kereta jadinya tenang,"[[508, 50, 60, 8225, 508, 32, 60, 70602, 10215, 508, 46, 60, 27265, 524, 70602, 10215, 502, 329, 61087, 36686, 391]]","[[508, 50, 60, 6785, 508, 32, 60, 33701, 1915, 508, 46, 60, 17379, 1466, 33701, 1915, 502, 329, 61087, 5779, 524]]"
kurang ventilasi jdnya pengap dan kipas di toilet . [O] [A] [S],tambah kereta jdnya tenang dan kipas di toilet . [O] [A] [S],[O] kurang ventilasi jadinya pengap [A] ventilasi [S] negative,[O] tambah kereta jadinya tenang [A] kereta [S] positive,"[[508, 46, 60, 27265, 524, 70602, 10215, 502, 329, 61087, 36686, 391, 508, 32, 60, 70602, 10215, 508, 50, 60, 8225]]","[[508, 46, 60, 17379, 1466, 33701, 1915, 502, 329, 61087, 5779, 524, 508, 32, 60, 33701, 1915, 508, 50, 60, 6785]]"
kurang ventilasi jdnya pengap dan kipas di toilet . [O] [S] [A],tambah kereta jdnya tenang dan kipas di toilet . [O] [S] [A],[O] kurang ventilasi jadinya pengap [S] negative [A] ventilasi,[O] tambah kereta jadinya tenang [S] positive [A] kereta,"[[508, 46, 60, 27265, 524, 70602, 10215, 502, 329, 61087, 36686, 391, 508, 50, 60, 8225, 508, 32, 60, 70602, 10215]]","[[508, 46, 60, 17379, 1466, 33701, 1915, 502, 329, 61087, 5779, 524, 508, 50, 60, 6785, 508, 32, 60, 33701, 1915]]"
pelayanan ramah . [A] [O] [S],jalur bus mahal . [A] [O] [S],[A] pelayanan [O] ramah [S] positive,[A] jalur bus [O] mahal [S] negative,"[[508, 32, 60, 281, 6895, 28618, 508, 46, 60, 17823, 1466, 508, 50, 60, 6785]]","[[508, 32, 60, 75974, 324, 5828, 508, 46, 60, 43216, 278, 508, 50, 60, 8225]]"
pelayanan ramah . [A] [S] [O],jalur bus mahal . [A] [S] [O],[A] pelayanan [S] positive [O] ramah,[A] jalur bus [S] negative [O] mahal,"[[508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785, 508, 46, 60, 17823, 1466]]","[[508, 32, 60, 75974, 324, 5828, 508, 50, 60, 8225, 508, 46, 60, 43216, 278]]"
pelayanan ramah . [S] [A] [O],jalur bus mahal . [S] [A] [O],[S] positive [A] pelayanan [O] ramah,[S] negative [A] jalur bus [O] mahal,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 508, 46, 60, 17823, 1466]]","[[508, 50, 60, 8225, 508, 32, 60, 75974, 324, 5828, 508, 46, 60, 43216, 278]]"
pelayanan ramah . [O] [A] [S],jalur bus mahal . [O] [A] [S],[O] ramah [A] pelayanan [S] positive,[O] mahal [A] jalur bus [S] negative,"[[508, 46, 60, 17823, 1466, 508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 43216, 278, 508, 32, 60, 75974, 324, 5828, 508, 50, 60, 8225]]"
pelayanan ramah . [O] [S] [A],jalur bus mahal . [O] [S] [A],[O] ramah [S] positive [A] pelayanan,[O] mahal [S] negative [A] jalur bus,"[[508, 46, 60, 17823, 1466, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618]]","[[508, 46, 60, 43216, 278, 508, 50, 60, 8225, 508, 32, 60, 75974, 324, 5828]]"
pelayanan bagus untuk budget hotel . [A] [O] [S],layar tv mahal untuk budget hotel . [A] [O] [S],[A] pelayanan [O] bagus [S] positive,[A] layar tv [O] mahal [S] negative,"[[508, 32, 60, 281, 6895, 28618, 508, 46, 60, 8968, 355, 508, 50, 60, 6785]]","[[508, 32, 60, 10962, 277, 11086, 508, 46, 60, 43216, 278, 508, 50, 60, 8225]]"
pelayanan bagus untuk budget hotel . [A] [S] [O],layar tv mahal untuk budget hotel . [A] [S] [O],[A] pelayanan [S] positive [O] bagus,[A] layar tv [S] negative [O] mahal,"[[508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785, 508, 46, 60, 8968, 355]]","[[508, 32, 60, 10962, 277, 11086, 508, 50, 60, 8225, 508, 46, 60, 43216, 278]]"
pelayanan bagus untuk budget hotel . [S] [A] [O],layar tv mahal untuk budget hotel . [S] [A] [O],[S] positive [A] pelayanan [O] bagus,[S] negative [A] layar tv [O] mahal,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 508, 46, 60, 8968, 355]]","[[508, 50, 60, 8225, 508, 32, 60, 10962, 277, 11086, 508, 46, 60, 43216, 278]]"
pelayanan bagus untuk budget hotel . [O] [A] [S],layar tv mahal untuk budget hotel . [O] [A] [S],[O] bagus [A] pelayanan [S] positive,[O] mahal [A] layar tv [S] negative,"[[508, 46, 60, 8968, 355, 508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 43216, 278, 508, 32, 60, 10962, 277, 11086, 508, 50, 60, 8225]]"
pelayanan bagus untuk budget hotel . [O] [S] [A],layar tv mahal untuk budget hotel . [O] [S] [A],[O] bagus [S] positive [A] pelayanan,[O] mahal [S] negative [A] layar tv,"[[508, 46, 60, 8968, 355, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618]]","[[508, 46, 60, 43216, 278, 508, 50, 60, 8225, 508, 32, 60, 10962, 277, 11086]]"
selimut/sprey kurang bersih . [A] [O] [S],harga baju dari bandung enak sekali . [A] [O] [S],[A] selimut/seprai [O] kurang bersih [S] negative,[A] harga baju dari bandung [O] enak sekali [S] positive,"[[508, 32, 60, 11806, 318, 332, 59587, 649, 2143, 508, 46, 60, 27265, 524, 58554, 6996, 508, 50, 60, 8225]]","[[508, 32, 60, 71348, 293, 51413, 24200, 7055, 2185, 508, 46, 60, 662, 585, 43834, 7956, 508, 50, 60, 6785]]"
selimut/sprey kurang bersih . [A] [S] [O],harga baju dari bandung enak sekali . [A] [S] [O],[A] selimut/seprai [S] negative [O] kurang bersih,[A] harga baju dari bandung [S] positive [O] enak sekali,"[[508, 32, 60, 11806, 318, 332, 59587, 649, 2143, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 58554, 6996]]","[[508, 32, 60, 71348, 293, 51413, 24200, 7055, 2185, 508, 50, 60, 6785, 508, 46, 60, 662, 585, 43834, 7956]]"
selimut/sprey kurang bersih . [S] [A] [O],harga baju dari bandung enak sekali . [S] [A] [O],[S] negative [A] selimut/seprai [O] kurang bersih,[S] positive [A] harga baju dari bandung [O] enak sekali,"[[508, 50, 60, 8225, 508, 32, 60, 11806, 318, 332, 59587, 649, 2143, 508, 46, 60, 27265, 524, 58554, 6996]]","[[508, 50, 60, 6785, 508, 32, 60, 71348, 293, 51413, 24200, 7055, 2185, 508, 46, 60, 662, 585, 43834, 7956]]"
selimut/sprey kurang bersih . [O] [A] [S],harga baju dari bandung enak sekali . [O] [A] [S],[O] kurang bersih [A] selimut/seprai [S] negative,[O] enak sekali [A] harga baju dari bandung [S] positive,"[[508, 46, 60, 27265, 524, 58554, 6996, 508, 32, 60, 11806, 318, 332, 59587, 649, 2143, 508, 50, 60, 8225]]","[[508, 46, 60, 662, 585, 43834, 7956, 508, 32, 60, 71348, 293, 51413, 24200, 7055, 2185, 508, 50, 60, 6785]]"
selimut/sprey kurang bersih . [O] [S] [A],harga baju dari bandung enak sekali . [O] [S] [A],[O] kurang bersih [S] negative [A] selimut/seprai,[O] enak sekali [S] positive [A] harga baju dari bandung,"[[508, 46, 60, 27265, 524, 58554, 6996, 508, 50, 60, 8225, 508, 32, 60, 11806, 318, 332, 59587, 649, 2143]]","[[508, 46, 60, 662, 585, 43834, 7956, 508, 50, 60, 6785, 508, 32, 60, 71348, 293, 51413, 24200, 7055, 2185]]"
kamar mandinya jorok . [A] [O] [S],rekening tabungan menyenangkan . [A] [O] [S],[A] kamar mandinya [O] jorok [S] negative,[A] rekening tabungan [O] menyenangkan [S] positive,"[[508, 32, 60, 595, 15554, 11576, 61087, 508, 46, 60, 502, 269, 562, 508, 50, 60, 8225]]","[[508, 32, 60, 312, 89273, 5651, 51188, 508, 46, 60, 54425, 268, 86012, 508, 50, 60, 6785]]"
kamar mandinya jorok . [A] [S] [O],rekening tabungan menyenangkan . [A] [S] [O],[A] kamar mandinya [S] negative [O] jorok,[A] rekening tabungan [S] positive [O] menyenangkan,"[[508, 32, 60, 595, 15554, 11576, 61087, 508, 50, 60, 8225, 508, 46, 60, 502, 269, 562]]","[[508, 32, 60, 312, 89273, 5651, 51188, 508, 50, 60, 6785, 508, 46, 60, 54425, 268, 86012]]"
kamar mandinya jorok . [S] [A] [O],rekening tabungan menyenangkan . [S] [A] [O],[S] negative [A] kamar mandinya [O] jorok,[S] positive [A] rekening tabungan [O] menyenangkan,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 61087, 508, 46, 60, 502, 269, 562]]","[[508, 50, 60, 6785, 508, 32, 60, 312, 89273, 5651, 51188, 508, 46, 60, 54425, 268, 86012]]"
kamar mandinya jorok . [O] [A] [S],rekening tabungan menyenangkan . [O] [A] [S],[O] jorok [A] kamar mandinya [S] negative,[O] menyenangkan [A] rekening tabungan [S] positive,"[[508, 46, 60, 502, 269, 562, 508, 32, 60, 595, 15554, 11576, 61087, 508, 50, 60, 8225]]","[[508, 46, 60, 54425, 268, 86012, 508, 32, 60, 312, 89273, 5651, 51188, 508, 50, 60, 6785]]"
kamar mandinya jorok . [O] [S] [A],rekening tabungan menyenangkan . [O] [S] [A],[O] jorok [S] negative [A] kamar mandinya,[O] menyenangkan [S] positive [A] rekening tabungan,"[[508, 46, 60, 502, 269, 562, 508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 61087]]","[[508, 46, 60, 54425, 268, 86012, 508, 50, 60, 6785, 508, 32, 60, 312, 89273, 5651, 51188]]"
oke dengan harga kamarnya . [A] [O] [S],kusam waktu tunggunya . [A] [O] [S],[A] harga [O] oke dengan harga kamarnya [S] positive,[A] waktu [O] kusam waktu tunggunya [S] negative,"[[508, 32, 60, 71348, 508, 46, 60, 297, 440, 20414, 71348, 33661, 1885, 7755, 508, 50, 60, 6785]]","[[508, 32, 60, 85882, 508, 46, 60, 595, 355, 309, 85882, 84207, 13259, 7755, 508, 50, 60, 8225]]"
oke dengan harga kamarnya . [A] [S] [O],kusam waktu tunggunya . [A] [S] [O],[A] harga [S] positive [O] oke dengan harga kamarnya,[A] waktu [S] negative [O] kusam waktu tunggunya,"[[508, 32, 60, 71348, 508, 50, 60, 6785, 508, 46, 60, 297, 440, 20414, 71348, 33661, 1885, 7755]]","[[508, 32, 60, 85882, 508, 50, 60, 8225, 508, 46, 60, 595, 355, 309, 85882, 84207, 13259, 7755]]"
oke dengan harga kamarnya . [S] [A] [O],kusam waktu tunggunya . [S] [A] [O],[S] positive [A] harga [O] oke dengan harga kamarnya,[S] negative [A] waktu [O] kusam waktu tunggunya,"[[508, 50, 60, 6785, 508, 32, 60, 71348, 508, 46, 60, 297, 440, 20414, 71348, 33661, 1885, 7755]]","[[508, 50, 60, 8225, 508, 32, 60, 85882, 508, 46, 60, 595, 355, 309, 85882, 84207, 13259, 7755]]"
oke dengan harga kamarnya . [O] [A] [S],kusam waktu tunggunya . [O] [A] [S],[O] oke dengan harga kamarnya [A] harga [S] positive,[O] kusam waktu tunggunya [A] waktu [S] negative,"[[508, 46, 60, 297, 440, 20414, 71348, 33661, 1885, 7755, 508, 32, 60, 71348, 508, 50, 60, 6785]]","[[508, 46, 60, 595, 355, 309, 85882, 84207, 13259, 7755, 508, 32, 60, 85882, 508, 50, 60, 8225]]"
oke dengan harga kamarnya . [O] [S] [A],kusam waktu tunggunya . [O] [S] [A],[O] oke dengan harga kamarnya [S] positive [A] harga,[O] kusam waktu tunggunya [S] negative [A] waktu,"[[508, 46, 60, 297, 440, 20414, 71348, 33661, 1885, 7755, 508, 50, 60, 6785, 508, 32, 60, 71348]]","[[508, 46, 60, 595, 355, 309, 85882, 84207, 13259, 7755, 508, 50, 60, 8225, 508, 32, 60, 85882]]"
"ini kedua kalinya saya menginap disini , airnya masih asin . [A] [O] [S]","ini kedua kalinya saya menginap disini , buku masih lancar . [A] [O] [S]",[A] airnya [O] asin [S] negative,[A] buku [O] lancar [S] positive,"[[508, 32, 60, 3720, 22891, 508, 46, 60, 438, 258, 508, 50, 60, 8225]]","[[508, 32, 60, 1031, 12133, 508, 46, 60, 75285, 277, 508, 50, 60, 6785]]"
"ini kedua kalinya saya menginap disini , airnya masih asin . [A] [S] [O]","ini kedua kalinya saya menginap disini , buku masih lancar . [A] [S] [O]",[A] airnya [S] negative [O] asin,[A] buku [S] positive [O] lancar,"[[508, 32, 60, 3720, 22891, 508, 50, 60, 8225, 508, 46, 60, 438, 258]]","[[508, 32, 60, 1031, 12133, 508, 50, 60, 6785, 508, 46, 60, 75285, 277]]"
"ini kedua kalinya saya menginap disini , airnya masih asin . [S] [A] [O]","ini kedua kalinya saya menginap disini , buku masih lancar . [S] [A] [O]",[S] negative [A] airnya [O] asin,[S] positive [A] buku [O] lancar,"[[508, 50, 60, 8225, 508, 32, 60, 3720, 22891, 508, 46, 60, 438, 258]]","[[508, 50, 60, 6785, 508, 32, 60, 1031, 12133, 508, 46, 60, 75285, 277]]"
"ini kedua kalinya saya menginap disini , airnya masih asin . [O] [A] [S]","ini kedua kalinya saya menginap disini , buku masih lancar . [O] [A] [S]",[O] asin [A] airnya [S] negative,[O] lancar [A] buku [S] positive,"[[508, 46, 60, 438, 258, 508, 32, 60, 3720, 22891, 508, 50, 60, 8225]]","[[508, 46, 60, 75285, 277, 508, 32, 60, 1031, 12133, 508, 50, 60, 6785]]"
"ini kedua kalinya saya menginap disini , airnya masih asin . [O] [S] [A]","ini kedua kalinya saya menginap disini , buku masih lancar . [O] [S] [A]",[O] asin [S] negative [A] airnya,[O] lancar [S] positive [A] buku,"[[508, 46, 60, 438, 258, 508, 50, 60, 8225, 508, 32, 60, 3720, 22891]]","[[508, 46, 60, 75285, 277, 508, 50, 60, 6785, 508, 32, 60, 1031, 12133]]"
lokasinya yang sulit ditemukan . [A] [O] [S],bumbu yang sangat manis sekali . [A] [O] [S],[A] lokasinya [O] sulit ditemukan [S] negative,[A] bumbu [O] sangat manis sekali [S] positive,"[[508, 32, 60, 40283, 300, 61087, 508, 46, 60, 25774, 275, 294, 1203, 27724, 508, 50, 60, 8225]]","[[508, 32, 60, 293, 3551, 84, 508, 46, 60, 70464, 883, 285, 43834, 7956, 508, 50, 60, 6785]]"
lokasinya yang sulit ditemukan . [A] [S] [O],bumbu yang sangat manis sekali . [A] [S] [O],[A] lokasinya [S] negative [O] sulit ditemukan,[A] bumbu [S] positive [O] sangat manis sekali,"[[508, 32, 60, 40283, 300, 61087, 508, 50, 60, 8225, 508, 46, 60, 25774, 275, 294, 1203, 27724]]","[[508, 32, 60, 293, 3551, 84, 508, 50, 60, 6785, 508, 46, 60, 70464, 883, 285, 43834, 7956]]"
lokasinya yang sulit ditemukan . [S] [A] [O],bumbu yang sangat manis sekali . [S] [A] [O],[S] negative [A] lokasinya [O] sulit ditemukan,[S] positive [A] bumbu [O] sangat manis sekali,"[[508, 50, 60, 8225, 508, 32, 60, 40283, 300, 61087, 508, 46, 60, 25774, 275, 294, 1203, 27724]]","[[508, 50, 60, 6785, 508, 32, 60, 293, 3551, 84, 508, 46, 60, 70464, 883, 285, 43834, 7956]]"
lokasinya yang sulit ditemukan . [O] [A] [S],bumbu yang sangat manis sekali . [O] [A] [S],[O] sulit ditemukan [A] lokasinya [S] negative,[O] sangat manis sekali [A] bumbu [S] positive,"[[508, 46, 60, 25774, 275, 294, 1203, 27724, 508, 32, 60, 40283, 300, 61087, 508, 50, 60, 8225]]","[[508, 46, 60, 70464, 883, 285, 43834, 7956, 508, 32, 60, 293, 3551, 84, 508, 50, 60, 6785]]"
lokasinya yang sulit ditemukan . [O] [S] [A],bumbu yang sangat manis sekali . [O] [S] [A],[O] sulit ditemukan [S] negative [A] lokasinya,[O] sangat manis sekali [S] positive [A] bumbu,"[[508, 46, 60, 25774, 275, 294, 1203, 27724, 508, 50, 60, 8225, 508, 32, 60, 40283, 300, 61087]]","[[508, 46, 60, 70464, 883, 285, 43834, 7956, 508, 50, 60, 6785, 508, 32, 60, 293, 3551, 84]]"
tidak ada termos air panas . [A] [O] [S],harmoni buku bergambar . [A] [O] [S],[A] termos air panas [O] tidak ada [S] negative,[A] buku bergambar [O] harmoni [S] positive,"[[508, 32, 60, 4647, 436, 3720, 7215, 300, 508, 46, 60, 27281, 34234, 508, 50, 60, 8225]]","[[508, 32, 60, 1031, 12133, 45885, 309, 2257, 508, 46, 60, 17774, 72, 508, 50, 60, 6785]]"
tidak ada termos air panas . [A] [S] [O],harmoni buku bergambar . [A] [S] [O],[A] termos air panas [S] negative [O] tidak ada,[A] buku bergambar [S] positive [O] harmoni,"[[508, 32, 60, 4647, 436, 3720, 7215, 300, 508, 50, 60, 8225, 508, 46, 60, 27281, 34234]]","[[508, 32, 60, 1031, 12133, 45885, 309, 2257, 508, 50, 60, 6785, 508, 46, 60, 17774, 72]]"
tidak ada termos air panas . [S] [A] [O],harmoni buku bergambar . [S] [A] [O],[S] negative [A] termos air panas [O] tidak ada,[S] positive [A] buku bergambar [O] harmoni,"[[508, 50, 60, 8225, 508, 32, 60, 4647, 436, 3720, 7215, 300, 508, 46, 60, 27281, 34234]]","[[508, 50, 60, 6785, 508, 32, 60, 1031, 12133, 45885, 309, 2257, 508, 46, 60, 17774, 72]]"
tidak ada termos air panas . [O] [A] [S],harmoni buku bergambar . [O] [A] [S],[O] tidak ada [A] termos air panas [S] negative,[O] harmoni [A] buku bergambar [S] positive,"[[508, 46, 60, 27281, 34234, 508, 32, 60, 4647, 436, 3720, 7215, 300, 508, 50, 60, 8225]]","[[508, 46, 60, 17774, 72, 508, 32, 60, 1031, 12133, 45885, 309, 2257, 508, 50, 60, 6785]]"
tidak ada termos air panas . [O] [S] [A],harmoni buku bergambar . [O] [S] [A],[O] tidak ada [S] negative [A] termos air panas,[O] harmoni [S] positive [A] buku bergambar,"[[508, 46, 60, 27281, 34234, 508, 50, 60, 8225, 508, 32, 60, 4647, 436, 3720, 7215, 300]]","[[508, 46, 60, 17774, 72, 508, 50, 60, 6785, 508, 32, 60, 1031, 12133, 45885, 309, 2257]]"
keran toilet rusak . [A] [O] [S],sepatu ramah . [A] [O] [S],[A] keran toilet [O] rusak [S] negative,[A] sepatu [O] ramah [S] positive,"[[508, 32, 60, 33701, 276, 26214, 508, 46, 60, 52454, 585, 508, 50, 60, 8225]]","[[508, 32, 60, 511, 4676, 84, 508, 46, 60, 17823, 1466, 508, 50, 60, 6785]]"
keran toilet rusak . [A] [S] [O],sepatu ramah . [A] [S] [O],[A] keran toilet [S] negative [O] rusak,[A] sepatu [S] positive [O] ramah,"[[508, 32, 60, 33701, 276, 26214, 508, 50, 60, 8225, 508, 46, 60, 52454, 585]]","[[508, 32, 60, 511, 4676, 84, 508, 50, 60, 6785, 508, 46, 60, 17823, 1466]]"
