order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
ASO,ngan teu disadiakeun cai mineral di jero kamar .,"[('cai mineral', 'teu disadiakeun', 'negative')]",[A] cai mineral [S] negative [O] teu disadiakeun,ngan kacida alusna lomari di jero kamar .,"[('lomari', 'kacida alusna', 'positive')]",[A] lomari [S] positive [O] kacida alusna,True
SAO,ngan teu disadiakeun cai mineral di jero kamar .,"[('cai mineral', 'teu disadiakeun', 'negative')]",[S] negative [A] cai mineral [O] teu disadiakeun,ngan kacida alusna lomari di jero kamar .,"[('lomari', 'kacida alusna', 'positive')]",[S] positive [A] lomari [O] kacida alusna,True
OAS,ngan teu disadiakeun cai mineral di jero kamar .,"[('cai mineral', 'teu disadiakeun', 'negative')]",[O] teu disadiakeun [A] cai mineral [S] negative,ngan kacida alusna lomari di jero kamar .,"[('lomari', 'kacida alusna', 'positive')]",[O] kacida alusna [A] lomari [S] positive,True
OSA,ngan teu disadiakeun cai mineral di jero kamar .,"[('cai mineral', 'teu disadiakeun', 'negative')]",[O] teu disadiakeun [S] negative [A] cai mineral,ngan kacida alusna lomari di jero kamar .,"[('lomari', 'kacida alusna', 'positive')]",[O] kacida alusna [S] positive [A] lomari,True
AOS,palayanan résepsionis gancang .,"[('palayanan résepsionis', 'gancang', 'positive')]",[A] palayanan résepsionis [O] gancang [S] positive,lapangan keur olahragana heurin .,"[('lapangan keur olahragana', 'heurin', 'negative')]",[A] lapangan keur olahragana [O] heurin [S] negative,True
ASO,palayanan résepsionis gancang .,"[('palayanan résepsionis', 'gancang', 'positive')]",[A] palayanan résepsionis [S] positive [O] gancang,lapangan keur olahragana heurin .,"[('lapangan keur olahragana', 'heurin', 'negative')]",[A] lapangan keur olahragana [S] negative [O] heurin,True
SAO,palayanan résepsionis gancang .,"[('palayanan résepsionis', 'gancang', 'positive')]",[S] positive [A] palayanan résepsionis [O] gancang,lapangan keur olahragana heurin .,"[('lapangan keur olahragana', 'heurin', 'negative')]",[S] negative [A] lapangan keur olahragana [O] heurin,True
OAS,palayanan résepsionis gancang .,"[('palayanan résepsionis', 'gancang', 'positive')]",[O] gancang [A] palayanan résepsionis [S] positive,lapangan keur olahragana heurin .,"[('lapangan keur olahragana', 'heurin', 'negative')]",[O] heurin [A] lapangan keur olahragana [S] negative,True
OSA,palayanan résepsionis gancang .,"[('palayanan résepsionis', 'gancang', 'positive')]",[O] gancang [S] positive [A] palayanan résepsionis,lapangan keur olahragana heurin .,"[('lapangan keur olahragana', 'heurin', 'negative')]",[O] heurin [S] negative [A] lapangan keur olahragana,True
AOS,résepsionisna ramah .,"[('résepsionisna', 'ramah', 'positive')]",[A] résepsionisna [O] ramah [S] positive,nu nganteurkeun galak .,"[('nu nganteurkeun', 'galak', 'negative')]",[A] nu nganteurkeun [O] galak [S] negative,True
ASO,résepsionisna ramah .,"[('résepsionisna', 'ramah', 'positive')]",[A] résepsionisna [S] positive [O] ramah,nu nganteurkeun galak .,"[('nu nganteurkeun', 'galak', 'negative')]",[A] nu nganteurkeun [S] negative [O] galak,True
SAO,résepsionisna ramah .,"[('résepsionisna', 'ramah', 'positive')]",[S] positive [A] résepsionisna [O] ramah,nu nganteurkeun galak .,"[('nu nganteurkeun', 'galak', 'negative')]",[S] negative [A] nu nganteurkeun [O] galak,True
OAS,résepsionisna ramah .,"[('résepsionisna', 'ramah', 'positive')]",[O] ramah [A] résepsionisna [S] positive,nu nganteurkeun galak .,"[('nu nganteurkeun', 'galak', 'negative')]",[O] galak [A] nu nganteurkeun [S] negative,True
OSA,résepsionisna ramah .,"[('résepsionisna', 'ramah', 'positive')]",[O] ramah [S] positive [A] résepsionisna,nu nganteurkeun galak .,"[('nu nganteurkeun', 'galak', 'negative')]",[O] galak [S] negative [A] nu nganteurkeun,True
AOS,hanjakal pisan euweuh sarapan nanaon .,"[('sarapan', 'euweuh', 'negative')]",[A] sarapan [O] euweuh [S] negative,hanjakal pisan ayaan buku nanaon .,"[('buku', 'ayaan', 'positive')]",[A] buku [O] ayaan [S] positive,True
ASO,hanjakal pisan euweuh sarapan nanaon .,"[('sarapan', 'euweuh', 'negative')]",[A] sarapan [S] negative [O] euweuh,hanjakal pisan ayaan buku nanaon .,"[('buku', 'ayaan', 'positive')]",[A] buku [S] positive [O] ayaan,True
SAO,hanjakal pisan euweuh sarapan nanaon .,"[('sarapan', 'euweuh', 'negative')]",[S] negative [A] sarapan [O] euweuh,hanjakal pisan ayaan buku nanaon .,"[('buku', 'ayaan', 'positive')]",[S] positive [A] buku [O] ayaan,True
OAS,hanjakal pisan euweuh sarapan nanaon .,"[('sarapan', 'euweuh', 'negative')]",[O] euweuh [A] sarapan [S] negative,hanjakal pisan ayaan buku nanaon .,"[('buku', 'ayaan', 'positive')]",[O] ayaan [A] buku [S] positive,True
OSA,hanjakal pisan euweuh sarapan nanaon .,"[('sarapan', 'euweuh', 'negative')]",[O] euweuh [S] negative [A] sarapan,hanjakal pisan ayaan buku nanaon .,"[('buku', 'ayaan', 'positive')]",[O] ayaan [S] positive [A] buku,True
AOS,keur sarapan mah kurang muaskeun .,"[('sarapan', 'kurang muaskeun', 'negative')]",[A] sarapan [O] kurang muaskeun [S] negative,keur ulin mah piraméeun pisan.,"[('ulin', 'piraméeun pisan', 'positive')]",[A] ulin [O] piraméeun pisan [S] positive,True
ASO,keur sarapan mah kurang muaskeun .,"[('sarapan', 'kurang muaskeun', 'negative')]",[A] sarapan [S] negative [O] kurang muaskeun,keur ulin mah piraméeun pisan.,"[('ulin', 'piraméeun pisan', 'positive')]",[A] ulin [S] positive [O] piraméeun pisan,True
SAO,keur sarapan mah kurang muaskeun .,"[('sarapan', 'kurang muaskeun', 'negative')]",[S] negative [A] sarapan [O] kurang muaskeun,keur ulin mah piraméeun pisan.,"[('ulin', 'piraméeun pisan', 'positive')]",[S] positive [A] ulin [O] piraméeun pisan,True
OAS,keur sarapan mah kurang muaskeun .,"[('sarapan', 'kurang muaskeun', 'negative')]",[O] kurang muaskeun [A] sarapan [S] negative,keur ulin mah piraméeun pisan.,"[('ulin', 'piraméeun pisan', 'positive')]",[O] piraméeun pisan [A] ulin [S] positive,True
OSA,keur sarapan mah kurang muaskeun .,"[('sarapan', 'kurang muaskeun', 'negative')]",[O] kurang muaskeun [S] negative [A] sarapan,keur ulin mah piraméeun pisan.,"[('ulin', 'piraméeun pisan', 'positive')]",[O] piraméeun pisan [S] positive [A] ulin,True
AOS,hotel na ngeunaheun . nuhun airy .,"[('hotel', 'ngeunaheun', 'positive')]",[A] hotel [O] ngeunaheun [S] positive,tas na leutik pisan . nuhun airy .,"[('tas', 'leutik pisan', 'negative')]",[A] tas [O] leutik pisan [S] negative,True
ASO,hotel na ngeunaheun . nuhun airy .,"[('hotel', 'ngeunaheun', 'positive')]",[A] hotel [S] positive [O] ngeunaheun,tas na leutik pisan . nuhun airy .,"[('tas', 'leutik pisan', 'negative')]",[A] tas [S] negative [O] leutik pisan,True
SAO,hotel na ngeunaheun . nuhun airy .,"[('hotel', 'ngeunaheun', 'positive')]",[S] positive [A] hotel [O] ngeunaheun,tas na leutik pisan . nuhun airy .,"[('tas', 'leutik pisan', 'negative')]",[S] negative [A] tas [O] leutik pisan,True
OAS,hotel na ngeunaheun . nuhun airy .,"[('hotel', 'ngeunaheun', 'positive')]",[O] ngeunaheun [A] hotel [S] positive,tas na leutik pisan . nuhun airy .,"[('tas', 'leutik pisan', 'negative')]",[O] leutik pisan [A] tas [S] negative,True
OSA,hotel na ngeunaheun . nuhun airy .,"[('hotel', 'ngeunaheun', 'positive')]",[O] ngeunaheun [S] positive [A] hotel,tas na leutik pisan . nuhun airy .,"[('tas', 'leutik pisan', 'negative')]",[O] leutik pisan [S] negative [A] tas,True
AOS,pancuranna ruksak .,"[('pancuranna', 'ruksak', 'negative')]",[A] pancuranna [O] ruksak [S] negative,korsina aranyar .,"[('korsina', 'aranyar', 'positive')]",[A] korsina [O] aranyar [S] positive,True
ASO,pancuranna ruksak .,"[('pancuranna', 'ruksak', 'negative')]",[A] pancuranna [S] negative [O] ruksak,korsina aranyar .,"[('korsina', 'aranyar', 'positive')]",[A] korsina [S] positive [O] aranyar,True
SAO,pancuranna ruksak .,"[('pancuranna', 'ruksak', 'negative')]",[S] negative [A] pancuranna [O] ruksak,korsina aranyar .,"[('korsina', 'aranyar', 'positive')]",[S] positive [A] korsina [O] aranyar,True
OAS,pancuranna ruksak .,"[('pancuranna', 'ruksak', 'negative')]",[O] ruksak [A] pancuranna [S] negative,korsina aranyar .,"[('korsina', 'aranyar', 'positive')]",[O] aranyar [A] korsina [S] positive,True
OSA,pancuranna ruksak .,"[('pancuranna', 'ruksak', 'negative')]",[O] ruksak [S] negative [A] pancuranna,korsina aranyar .,"[('korsina', 'aranyar', 'positive')]",[O] aranyar [S] positive [A] korsina,True
AOS,"geus 2 kali ngendong di dinya , palayananna ogé muaskeun .","[('palayananna', 'muaskeun', 'positive')]",[A] palayananna [O] muaskeun [S] positive,"geus 2 kali ngendong di dinya , pasakanana ogé gareuleuh .","[('pasakanana', 'gareuleuh', 'negative')]",[A] pasakanana [O] gareuleuh [S] negative,True
ASO,"geus 2 kali ngendong di dinya , palayananna ogé muaskeun .","[('palayananna', 'muaskeun', 'positive')]",[A] palayananna [S] positive [O] muaskeun,"geus 2 kali ngendong di dinya , pasakanana ogé gareuleuh .","[('pasakanana', 'gareuleuh', 'negative')]",[A] pasakanana [S] negative [O] gareuleuh,True
SAO,"geus 2 kali ngendong di dinya , palayananna ogé muaskeun .","[('palayananna', 'muaskeun', 'positive')]",[S] positive [A] palayananna [O] muaskeun,"geus 2 kali ngendong di dinya , pasakanana ogé gareuleuh .","[('pasakanana', 'gareuleuh', 'negative')]",[S] negative [A] pasakanana [O] gareuleuh,True
OAS,"geus 2 kali ngendong di dinya , palayananna ogé muaskeun .","[('palayananna', 'muaskeun', 'positive')]",[O] muaskeun [A] palayananna [S] positive,"geus 2 kali ngendong di dinya , pasakanana ogé gareuleuh .","[('pasakanana', 'gareuleuh', 'negative')]",[O] gareuleuh [A] pasakanana [S] negative,True
OSA,"geus 2 kali ngendong di dinya , palayananna ogé muaskeun .","[('palayananna', 'muaskeun', 'positive')]",[O] muaskeun [S] positive [A] palayananna,"geus 2 kali ngendong di dinya , pasakanana ogé gareuleuh .","[('pasakanana', 'gareuleuh', 'negative')]",[O] gareuleuh [S] negative [A] pasakanana,True
AOS,anduk ngan hiji .,"[('anduk', 'ngan hiji', 'negative')]",[A] anduk [O] ngan hiji [S] negative,balna loba pisan .,"[('balna', 'loba pisan', 'positive')]",[A] balna [O] loba pisan [S] positive,True
ASO,anduk ngan hiji .,"[('anduk', 'ngan hiji', 'negative')]",[A] anduk [S] negative [O] ngan hiji,balna loba pisan .,"[('balna', 'loba pisan', 'positive')]",[A] balna [S] positive [O] loba pisan,True
SAO,anduk ngan hiji .,"[('anduk', 'ngan hiji', 'negative')]",[S] negative [A] anduk [O] ngan hiji,balna loba pisan .,"[('balna', 'loba pisan', 'positive')]",[S] positive [A] balna [O] loba pisan,True
OAS,anduk ngan hiji .,"[('anduk', 'ngan hiji', 'negative')]",[O] ngan hiji [A] anduk [S] negative,balna loba pisan .,"[('balna', 'loba pisan', 'positive')]",[O] loba pisan [A] balna [S] positive,True
OSA,anduk ngan hiji .,"[('anduk', 'ngan hiji', 'negative')]",[O] ngan hiji [S] negative [A] anduk,balna loba pisan .,"[('balna', 'loba pisan', 'positive')]",[O] loba pisan [S] positive [A] balna,True
AOS,"prosés asupna lila , padahal geus hayang reureuh .","[('prosés asupna', 'lila', 'negative')]",[A] prosés asupna [O] lila [S] negative,"prosés ngajarna saé , padahal geus hayang reureuh .","[('prosés ngajarna', 'saé', 'positive')]",[A] prosés ngajarna [O] saé [S] positive,True
ASO,"prosés asupna lila , padahal geus hayang reureuh .","[('prosés asupna', 'lila', 'negative')]",[A] prosés asupna [S] negative [O] lila,"prosés ngajarna saé , padahal geus hayang reureuh .","[('prosés ngajarna', 'saé', 'positive')]",[A] prosés ngajarna [S] positive [O] saé,True
SAO,"prosés asupna lila , padahal geus hayang reureuh .","[('prosés asupna', 'lila', 'negative')]",[S] negative [A] prosés asupna [O] lila,"prosés ngajarna saé , padahal geus hayang reureuh .","[('prosés ngajarna', 'saé', 'positive')]",[S] positive [A] prosés ngajarna [O] saé,True
OAS,"prosés asupna lila , padahal geus hayang reureuh .","[('prosés asupna', 'lila', 'negative')]",[O] lila [A] prosés asupna [S] negative,"prosés ngajarna saé , padahal geus hayang reureuh .","[('prosés ngajarna', 'saé', 'positive')]",[O] saé [A] prosés ngajarna [S] positive,True
OSA,"prosés asupna lila , padahal geus hayang reureuh .","[('prosés asupna', 'lila', 'negative')]",[O] lila [S] negative [A] prosés asupna,"prosés ngajarna saé , padahal geus hayang reureuh .","[('prosés ngajarna', 'saé', 'positive')]",[O] saé [S] positive [A] prosés ngajarna,True
AOS,kamar mandi heurin .,"[('kamar mandi', 'heurin', 'negative')]",[A] kamar mandi [O] heurin [S] negative,sasapuna beresih .,"[('sasapuna', 'beresih', 'positive')]",[A] sasapuna [O] beresih [S] positive,True
ASO,kamar mandi heurin .,"[('kamar mandi', 'heurin', 'negative')]",[A] kamar mandi [S] negative [O] heurin,sasapuna beresih .,"[('sasapuna', 'beresih', 'positive')]",[A] sasapuna [S] positive [O] beresih,True
SAO,kamar mandi heurin .,"[('kamar mandi', 'heurin', 'negative')]",[S] negative [A] kamar mandi [O] heurin,sasapuna beresih .,"[('sasapuna', 'beresih', 'positive')]",[S] positive [A] sasapuna [O] beresih,True
OAS,kamar mandi heurin .,"[('kamar mandi', 'heurin', 'negative')]",[O] heurin [A] kamar mandi [S] negative,sasapuna beresih .,"[('sasapuna', 'beresih', 'positive')]",[O] beresih [A] sasapuna [S] positive,True
OSA,kamar mandi heurin .,"[('kamar mandi', 'heurin', 'negative')]",[O] heurin [S] negative [A] kamar mandi,sasapuna beresih .,"[('sasapuna', 'beresih', 'positive')]",[O] beresih [S] positive [A] sasapuna,True
AOS,ac-na kurang tiis .,"[('ac-na', 'kurang tiis', 'negative')]",[A] ac-na [O] kurang tiis [S] negative,béas tiis pisan .,"[('béas', 'tiis pisan', 'positive')]",[A] béas [O] tiis pisan [S] positive,True
ASO,ac-na kurang tiis .,"[('ac-na', 'kurang tiis', 'negative')]",[A] ac-na [S] negative [O] kurang tiis,béas tiis pisan .,"[('béas', 'tiis pisan', 'positive')]",[A] béas [S] positive [O] tiis pisan,True
SAO,ac-na kurang tiis .,"[('ac-na', 'kurang tiis', 'negative')]",[S] negative [A] ac-na [O] kurang tiis,béas tiis pisan .,"[('béas', 'tiis pisan', 'positive')]",[S] positive [A] béas [O] tiis pisan,True
OAS,ac-na kurang tiis .,"[('ac-na', 'kurang tiis', 'negative')]",[O] kurang tiis [A] ac-na [S] negative,béas tiis pisan .,"[('béas', 'tiis pisan', 'positive')]",[O] tiis pisan [A] béas [S] positive,True
OSA,ac-na kurang tiis .,"[('ac-na', 'kurang tiis', 'negative')]",[O] kurang tiis [S] negative [A] ac-na,béas tiis pisan .,"[('béas', 'tiis pisan', 'positive')]",[O] tiis pisan [S] positive [A] béas,True
AOS,"unggal rék asup pasti di hotél ieu , da palayananna alus pisan .","[('palayananna', 'alus pisan', 'positive')]",[A] palayananna [O] alus pisan [S] positive,"unggal rék asup pasti di hotél ieu , da imahna butut pisan .","[('imahna', 'butut pisan', 'negative')]",[A] imahna [O] butut pisan [S] negative,True
ASO,"unggal rék asup pasti di hotél ieu , da palayananna alus pisan .","[('palayananna', 'alus pisan', 'positive')]",[A] palayananna [S] positive [O] alus pisan,"unggal rék asup pasti di hotél ieu , da imahna butut pisan .","[('imahna', 'butut pisan', 'negative')]",[A] imahna [S] negative [O] butut pisan,True
SAO,"unggal rék asup pasti di hotél ieu , da palayananna alus pisan .","[('palayananna', 'alus pisan', 'positive')]",[S] positive [A] palayananna [O] alus pisan,"unggal rék asup pasti di hotél ieu , da imahna butut pisan .","[('imahna', 'butut pisan', 'negative')]",[S] negative [A] imahna [O] butut pisan,True
OAS,"unggal rék asup pasti di hotél ieu , da palayananna alus pisan .","[('palayananna', 'alus pisan', 'positive')]",[O] alus pisan [A] palayananna [S] positive,"unggal rék asup pasti di hotél ieu , da imahna butut pisan .","[('imahna', 'butut pisan', 'negative')]",[O] butut pisan [A] imahna [S] negative,True
OSA,"unggal rék asup pasti di hotél ieu , da palayananna alus pisan .","[('palayananna', 'alus pisan', 'positive')]",[O] alus pisan [S] positive [A] palayananna,"unggal rék asup pasti di hotél ieu , da imahna butut pisan .","[('imahna', 'butut pisan', 'negative')]",[O] butut pisan [S] negative [A] imahna,True
AOS,ngan ukur ruangan téh heurin teuing .,"[('ruangan', 'heurin teuing', 'negative')]",[A] ruangan [O] heurin teuing [S] negative,ngan ukur pagawe téh balageur pisan .,"[('pagawe', 'balageur pisan', 'positive')]",[A] pagawe [O] balageur pisan [S] positive,True
ASO,ngan ukur ruangan téh heurin teuing .,"[('ruangan', 'heurin teuing', 'negative')]",[A] ruangan [S] negative [O] heurin teuing,ngan ukur pagawe téh balageur pisan .,"[('pagawe', 'balageur pisan', 'positive')]",[A] pagawe [S] positive [O] balageur pisan,True
SAO,ngan ukur ruangan téh heurin teuing .,"[('ruangan', 'heurin teuing', 'negative')]",[S] negative [A] ruangan [O] heurin teuing,ngan ukur pagawe téh balageur pisan .,"[('pagawe', 'balageur pisan', 'positive')]",[S] positive [A] pagawe [O] balageur pisan,True
OAS,ngan ukur ruangan téh heurin teuing .,"[('ruangan', 'heurin teuing', 'negative')]",[O] heurin teuing [A] ruangan [S] negative,ngan ukur pagawe téh balageur pisan .,"[('pagawe', 'balageur pisan', 'positive')]",[O] balageur pisan [A] pagawe [S] positive,True
OSA,ngan ukur ruangan téh heurin teuing .,"[('ruangan', 'heurin teuing', 'negative')]",[O] heurin teuing [S] negative [A] ruangan,ngan ukur pagawe téh balageur pisan .,"[('pagawe', 'balageur pisan', 'positive')]",[O] balageur pisan [S] positive [A] pagawe,True
AOS,ac-na karasa kurang tiis di kamar 515 .,"[('ac-na', 'kurang tiis', 'negative')]",[A] ac-na [O] kurang tiis [S] negative,caina karasa tiis pisan di kamar 515 .,"[('caina', 'tiis pisan', 'positive')]",[A] caina [O] tiis pisan [S] positive,True
ASO,ac-na karasa kurang tiis di kamar 515 .,"[('ac-na', 'kurang tiis', 'negative')]",[A] ac-na [S] negative [O] kurang tiis,caina karasa tiis pisan di kamar 515 .,"[('caina', 'tiis pisan', 'positive')]",[A] caina [S] positive [O] tiis pisan,True
SAO,ac-na karasa kurang tiis di kamar 515 .,"[('ac-na', 'kurang tiis', 'negative')]",[S] negative [A] ac-na [O] kurang tiis,caina karasa tiis pisan di kamar 515 .,"[('caina', 'tiis pisan', 'positive')]",[S] positive [A] caina [O] tiis pisan,True
OAS,ac-na karasa kurang tiis di kamar 515 .,"[('ac-na', 'kurang tiis', 'negative')]",[O] kurang tiis [A] ac-na [S] negative,caina karasa tiis pisan di kamar 515 .,"[('caina', 'tiis pisan', 'positive')]",[O] tiis pisan [A] caina [S] positive,True
OSA,ac-na karasa kurang tiis di kamar 515 .,"[('ac-na', 'kurang tiis', 'negative')]",[O] kurang tiis [S] negative [A] ac-na,caina karasa tiis pisan di kamar 515 .,"[('caina', 'tiis pisan', 'positive')]",[O] tiis pisan [S] positive [A] caina,True
AOS,"alhamdulillah , palayananna alus .","[('palayananna', 'alus', 'positive')]",[A] palayananna [O] alus [S] positive,"alhamdulillah , imahna butut .","[('imahna', 'butut', 'negative')]",[A] imahna [O] butut [S] negative,True
ASO,"alhamdulillah , palayananna alus .","[('palayananna', 'alus', 'positive')]",[A] palayananna [S] positive [O] alus,"alhamdulillah , imahna butut .","[('imahna', 'butut', 'negative')]",[A] imahna [S] negative [O] butut,True
SAO,"alhamdulillah , palayananna alus .","[('palayananna', 'alus', 'positive')]",[S] positive [A] palayananna [O] alus,"alhamdulillah , imahna butut .","[('imahna', 'butut', 'negative')]",[S] negative [A] imahna [O] butut,True
OAS,"alhamdulillah , palayananna alus .","[('palayananna', 'alus', 'positive')]",[O] alus [A] palayananna [S] positive,"alhamdulillah , imahna butut .","[('imahna', 'butut', 'negative')]",[O] butut [A] imahna [S] negative,True
OSA,"alhamdulillah , palayananna alus .","[('palayananna', 'alus', 'positive')]",[O] alus [S] positive [A] palayananna,"alhamdulillah , imahna butut .","[('imahna', 'butut', 'negative')]",[O] butut [S] negative [A] imahna,True
AOS,parkiran lumayan lega .,"[('parkiran', 'lumayan lega', 'positive')]",[A] parkiran [O] lumayan lega [S] positive,kantor rada sesek .,"[('kantor', 'rada sesek', 'negative')]",[A] kantor [O] rada sesek [S] negative,True
ASO,parkiran lumayan lega .,"[('parkiran', 'lumayan lega', 'positive')]",[A] parkiran [S] positive [O] lumayan lega,kantor rada sesek .,"[('kantor', 'rada sesek', 'negative')]",[A] kantor [S] negative [O] rada sesek,True
SAO,parkiran lumayan lega .,"[('parkiran', 'lumayan lega', 'positive')]",[S] positive [A] parkiran [O] lumayan lega,kantor rada sesek .,"[('kantor', 'rada sesek', 'negative')]",[S] negative [A] kantor [O] rada sesek,True
OAS,parkiran lumayan lega .,"[('parkiran', 'lumayan lega', 'positive')]",[O] lumayan lega [A] parkiran [S] positive,kantor rada sesek .,"[('kantor', 'rada sesek', 'negative')]",[O] rada sesek [A] kantor [S] negative,True
OSA,parkiran lumayan lega .,"[('parkiran', 'lumayan lega', 'positive')]",[O] lumayan lega [S] positive [A] parkiran,kantor rada sesek .,"[('kantor', 'rada sesek', 'negative')]",[O] rada sesek [S] negative [A] kantor,True
AOS,ac-na teu tiis .,"[('ac-na', 'teu tiis', 'negative')]",[A] ac-na [O] teu tiis [S] negative,kopina ngeunah .,"[('kopina', 'ngeunah', 'positive')]",[A] kopina [O] ngeunah [S] positive,True
ASO,ac-na teu tiis .,"[('ac-na', 'teu tiis', 'negative')]",[A] ac-na [S] negative [O] teu tiis,kopina ngeunah .,"[('kopina', 'ngeunah', 'positive')]",[A] kopina [S] positive [O] ngeunah,True
SAO,ac-na teu tiis .,"[('ac-na', 'teu tiis', 'negative')]",[S] negative [A] ac-na [O] teu tiis,kopina ngeunah .,"[('kopina', 'ngeunah', 'positive')]",[S] positive [A] kopina [O] ngeunah,True
OAS,ac-na teu tiis .,"[('ac-na', 'teu tiis', 'negative')]",[O] teu tiis [A] ac-na [S] negative,kopina ngeunah .,"[('kopina', 'ngeunah', 'positive')]",[O] ngeunah [A] kopina [S] positive,True
OSA,ac-na teu tiis .,"[('ac-na', 'teu tiis', 'negative')]",[O] teu tiis [S] negative [A] ac-na,kopina ngeunah .,"[('kopina', 'ngeunah', 'positive')]",[O] ngeunah [S] positive [A] kopina,True
AOS,sakabéh gé oke .,"[('sakabéh', 'oke', 'positive')]",[A] sakabéh [O] oke [S] positive,pancoran cai gé butut .,"[('pancoran cai', 'butut', 'negative')]",[A] pancoran cai [O] butut [S] negative,True
ASO,sakabéh gé oke .,"[('sakabéh', 'oke', 'positive')]",[A] sakabéh [S] positive [O] oke,pancoran cai gé butut .,"[('pancoran cai', 'butut', 'negative')]",[A] pancoran cai [S] negative [O] butut,True
SAO,sakabéh gé oke .,"[('sakabéh', 'oke', 'positive')]",[S] positive [A] sakabéh [O] oke,pancoran cai gé butut .,"[('pancoran cai', 'butut', 'negative')]",[S] negative [A] pancoran cai [O] butut,True
OAS,sakabéh gé oke .,"[('sakabéh', 'oke', 'positive')]",[O] oke [A] sakabéh [S] positive,pancoran cai gé butut .,"[('pancoran cai', 'butut', 'negative')]",[O] butut [A] pancoran cai [S] negative,True
OSA,sakabéh gé oke .,"[('sakabéh', 'oke', 'positive')]",[O] oke [S] positive [A] sakabéh,pancoran cai gé butut .,"[('pancoran cai', 'butut', 'negative')]",[O] butut [S] negative [A] pancoran cai,True
AOS,palayanan téh kurang alus .,"[('palayanan', 'kurang alus', 'negative')]",[A] palayanan [O] kurang alus [S] negative,pagawena téh tanginas pisan .,"[('pagawena', 'tanginas pisan', 'positive')]",[A] pagawena [O] tanginas pisan [S] positive,True
ASO,palayanan téh kurang alus .,"[('palayanan', 'kurang alus', 'negative')]",[A] palayanan [S] negative [O] kurang alus,pagawena téh tanginas pisan .,"[('pagawena', 'tanginas pisan', 'positive')]",[A] pagawena [S] positive [O] tanginas pisan,True
SAO,palayanan téh kurang alus .,"[('palayanan', 'kurang alus', 'negative')]",[S] negative [A] palayanan [O] kurang alus,pagawena téh tanginas pisan .,"[('pagawena', 'tanginas pisan', 'positive')]",[S] positive [A] pagawena [O] tanginas pisan,True
OAS,palayanan téh kurang alus .,"[('palayanan', 'kurang alus', 'negative')]",[O] kurang alus [A] palayanan [S] negative,pagawena téh tanginas pisan .,"[('pagawena', 'tanginas pisan', 'positive')]",[O] tanginas pisan [A] pagawena [S] positive,True
OSA,palayanan téh kurang alus .,"[('palayanan', 'kurang alus', 'negative')]",[O] kurang alus [S] negative [A] palayanan,pagawena téh tanginas pisan .,"[('pagawena', 'tanginas pisan', 'positive')]",[O] tanginas pisan [S] positive [A] pagawena,True
AOS,kamar heurin teuing .,"[('kamar', 'heurin teuing', 'negative')]",[A] kamar [O] heurin teuing [S] negative,karpet beresih pisan.,"[('karpet', 'beresih pisan', 'positive')]",[A] karpet [O] beresih pisan [S] positive,True
ASO,kamar heurin teuing .,"[('kamar', 'heurin teuing', 'negative')]",[A] kamar [S] negative [O] heurin teuing,karpet beresih pisan.,"[('karpet', 'beresih pisan', 'positive')]",[A] karpet [S] positive [O] beresih pisan,True
SAO,kamar heurin teuing .,"[('kamar', 'heurin teuing', 'negative')]",[S] negative [A] kamar [O] heurin teuing,karpet beresih pisan.,"[('karpet', 'beresih pisan', 'positive')]",[S] positive [A] karpet [O] beresih pisan,True
OAS,kamar heurin teuing .,"[('kamar', 'heurin teuing', 'negative')]",[O] heurin teuing [A] kamar [S] negative,karpet beresih pisan.,"[('karpet', 'beresih pisan', 'positive')]",[O] beresih pisan [A] karpet [S] positive,True
OSA,kamar heurin teuing .,"[('kamar', 'heurin teuing', 'negative')]",[O] heurin teuing [S] negative [A] kamar,karpet beresih pisan.,"[('karpet', 'beresih pisan', 'positive')]",[O] beresih pisan [S] positive [A] karpet,True
AOS,euweuh cemilan .,"[('cemilan', 'euweuh', 'negative')]",[A] cemilan [O] euweuh [S] negative,saraé tempatna .,"[('tempatna', 'saraé', 'positive')]",[A] tempatna [O] saraé [S] positive,True
ASO,euweuh cemilan .,"[('cemilan', 'euweuh', 'negative')]",[A] cemilan [S] negative [O] euweuh,saraé tempatna .,"[('tempatna', 'saraé', 'positive')]",[A] tempatna [S] positive [O] saraé,True
SAO,euweuh cemilan .,"[('cemilan', 'euweuh', 'negative')]",[S] negative [A] cemilan [O] euweuh,saraé tempatna .,"[('tempatna', 'saraé', 'positive')]",[S] positive [A] tempatna [O] saraé,True
OAS,euweuh cemilan .,"[('cemilan', 'euweuh', 'negative')]",[O] euweuh [A] cemilan [S] negative,saraé tempatna .,"[('tempatna', 'saraé', 'positive')]",[O] saraé [A] tempatna [S] positive,True
OSA,euweuh cemilan .,"[('cemilan', 'euweuh', 'negative')]",[O] euweuh [S] negative [A] cemilan,saraé tempatna .,"[('tempatna', 'saraé', 'positive')]",[O] saraé [S] positive [A] tempatna,True
AOS,palayananna kurang .,"[('palayananna', 'kurang', 'negative')]",[A] palayananna [O] kurang [S] negative,imahna alus .,"[('imahna', 'alus', 'positive')]",[A] imahna [O] alus [S] positive,True
