clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
pintu kamar mandi rusak 206 . [O] [S] [A],sistem perdagangan luar hangat 206 . [O] [S] [A],[O] rusak [S] negative [A] pintu kamar mandi,[O] hangat [S] positive [A] sistem perdagangan luar,"[[508, 46, 60, 52454, 585, 508, 50, 60, 8225, 508, 32, 60, 45646, 84, 595, 15554, 11576, 72]]","[[508, 46, 60, 14678, 266, 508, 50, 60, 6785, 508, 32, 60, 68886, 40418, 351, 18633, 326, 18731]]"
sangat kecewa dengan pelayan di hotel ini . [A] [O] [S],sangat lezat dengan kendaraan di hotel ini . [A] [O] [S],[A] pelayan [O] sangat kecewa [S] negative,[A] kendaraan [O] sangat lezat [S] positive,"[[508, 32, 60, 281, 6895, 276, 508, 46, 60, 70464, 1962, 346, 9991, 508, 50, 60, 8225]]","[[508, 32, 60, 71748, 5059, 276, 508, 46, 60, 70464, 512, 89, 266, 508, 50, 60, 6785]]"
sangat kecewa dengan pelayan di hotel ini . [A] [S] [O],sangat lezat dengan kendaraan di hotel ini . [A] [S] [O],[A] pelayan [S] negative [O] sangat kecewa,[A] kendaraan [S] positive [O] sangat lezat,"[[508, 32, 60, 281, 6895, 276, 508, 50, 60, 8225, 508, 46, 60, 70464, 1962, 346, 9991]]","[[508, 32, 60, 71748, 5059, 276, 508, 50, 60, 6785, 508, 46, 60, 70464, 512, 89, 266]]"
sangat kecewa dengan pelayan di hotel ini . [S] [A] [O],sangat lezat dengan kendaraan di hotel ini . [S] [A] [O],[S] negative [A] pelayan [O] sangat kecewa,[S] positive [A] kendaraan [O] sangat lezat,"[[508, 50, 60, 8225, 508, 32, 60, 281, 6895, 276, 508, 46, 60, 70464, 1962, 346, 9991]]","[[508, 50, 60, 6785, 508, 32, 60, 71748, 5059, 276, 508, 46, 60, 70464, 512, 89, 266]]"
sangat kecewa dengan pelayan di hotel ini . [O] [A] [S],sangat lezat dengan kendaraan di hotel ini . [O] [A] [S],[O] sangat kecewa [A] pelayan [S] negative,[O] sangat lezat [A] kendaraan [S] positive,"[[508, 46, 60, 70464, 1962, 346, 9991, 508, 32, 60, 281, 6895, 276, 508, 50, 60, 8225]]","[[508, 46, 60, 70464, 512, 89, 266, 508, 32, 60, 71748, 5059, 276, 508, 50, 60, 6785]]"
sangat kecewa dengan pelayan di hotel ini . [O] [S] [A],sangat lezat dengan kendaraan di hotel ini . [O] [S] [A],[O] sangat kecewa [S] negative [A] pelayan,[O] sangat lezat [S] positive [A] kendaraan,"[[508, 46, 60, 70464, 1962, 346, 9991, 508, 50, 60, 8225, 508, 32, 60, 281, 6895, 276]]","[[508, 46, 60, 70464, 512, 89, 266, 508, 50, 60, 6785, 508, 32, 60, 71748, 5059, 276]]"
perasaan aku pesan ada sarapannya . tetapi tidak datang . [A] [O] [S],perasaan aku pesan ada saksi mata . tetapi sangat segar . [A] [O] [S],[A] sarapannya [O] tidak datang [S] negative,[A] saksi mata [O] sangat segar [S] positive,"[[508, 32, 60, 28047, 391, 71098, 508, 46, 60, 27281, 3258, 524, 508, 50, 60, 8225]]","[[508, 32, 60, 274, 37679, 96193, 508, 46, 60, 70464, 4810, 277, 508, 50, 60, 6785]]"
perasaan aku pesan ada sarapannya . tetapi tidak datang . [A] [S] [O],perasaan aku pesan ada saksi mata . tetapi sangat segar . [A] [S] [O],[A] sarapannya [S] negative [O] tidak datang,[A] saksi mata [S] positive [O] sangat segar,"[[508, 32, 60, 28047, 391, 71098, 508, 50, 60, 8225, 508, 46, 60, 27281, 3258, 524]]","[[508, 32, 60, 274, 37679, 96193, 508, 50, 60, 6785, 508, 46, 60, 70464, 4810, 277]]"
perasaan aku pesan ada sarapannya . tetapi tidak datang . [S] [A] [O],perasaan aku pesan ada saksi mata . tetapi sangat segar . [S] [A] [O],[S] negative [A] sarapannya [O] tidak datang,[S] positive [A] saksi mata [O] sangat segar,"[[508, 50, 60, 8225, 508, 32, 60, 28047, 391, 71098, 508, 46, 60, 27281, 3258, 524]]","[[508, 50, 60, 6785, 508, 32, 60, 274, 37679, 96193, 508, 46, 60, 70464, 4810, 277]]"
perasaan aku pesan ada sarapannya . tetapi tidak datang . [O] [A] [S],perasaan aku pesan ada saksi mata . tetapi sangat segar . [O] [A] [S],[O] tidak datang [A] sarapannya [S] negative,[O] sangat segar [A] saksi mata [S] positive,"[[508, 46, 60, 27281, 3258, 524, 508, 32, 60, 28047, 391, 71098, 508, 50, 60, 8225]]","[[508, 46, 60, 70464, 4810, 277, 508, 32, 60, 274, 37679, 96193, 508, 50, 60, 6785]]"
perasaan aku pesan ada sarapannya . tetapi tidak datang . [O] [S] [A],perasaan aku pesan ada saksi mata . tetapi sangat segar . [O] [S] [A],[O] tidak datang [S] negative [A] sarapannya,[O] sangat segar [S] positive [A] saksi mata,"[[508, 46, 60, 27281, 3258, 524, 508, 50, 60, 8225, 508, 32, 60, 28047, 391, 71098]]","[[508, 46, 60, 70464, 4810, 277, 508, 50, 60, 6785, 508, 32, 60, 274, 37679, 96193]]"
over all suka . semoga sering diskon . terimakasih airy rooms . [A] [O] [S],daun mahal . semoga sering diskon . terimakasih airy rooms . [A] [O] [S],[A] over all [O] suka [S] positive,[A] daun [O] mahal [S] negative,"[[508, 32, 60, 916, 678, 508, 46, 60, 913, 4554, 508, 50, 60, 6785]]","[[508, 32, 60, 2994, 359, 508, 46, 60, 43216, 278, 508, 50, 60, 8225]]"
over all suka . semoga sering diskon . terimakasih airy rooms . [A] [S] [O],daun mahal . semoga sering diskon . terimakasih airy rooms . [A] [S] [O],[A] over all [S] positive [O] suka,[A] daun [S] negative [O] mahal,"[[508, 32, 60, 916, 678, 508, 50, 60, 6785, 508, 46, 60, 913, 4554]]","[[508, 32, 60, 2994, 359, 508, 50, 60, 8225, 508, 46, 60, 43216, 278]]"
over all suka . semoga sering diskon . terimakasih airy rooms . [S] [A] [O],daun mahal . semoga sering diskon . terimakasih airy rooms . [S] [A] [O],[S] positive [A] over all [O] suka,[S] negative [A] daun [O] mahal,"[[508, 50, 60, 6785, 508, 32, 60, 916, 678, 508, 46, 60, 913, 4554]]","[[508, 50, 60, 8225, 508, 32, 60, 2994, 359, 508, 46, 60, 43216, 278]]"
over all suka . semoga sering diskon . terimakasih airy rooms . [O] [A] [S],daun mahal . semoga sering diskon . terimakasih airy rooms . [O] [A] [S],[O] suka [A] over all [S] positive,[O] mahal [A] daun [S] negative,"[[508, 46, 60, 913, 4554, 508, 32, 60, 916, 678, 508, 50, 60, 6785]]","[[508, 46, 60, 43216, 278, 508, 32, 60, 2994, 359, 508, 50, 60, 8225]]"
over all suka . semoga sering diskon . terimakasih airy rooms . [O] [S] [A],daun mahal . semoga sering diskon . terimakasih airy rooms . [O] [S] [A],[O] suka [S] positive [A] over all,[O] mahal [S] negative [A] daun,"[[508, 46, 60, 913, 4554, 508, 50, 60, 6785, 508, 32, 60, 916, 678]]","[[508, 46, 60, 43216, 278, 508, 50, 60, 8225, 508, 32, 60, 2994, 359]]"
pelayanan kurang mudah senyum . 1 10 : 7 . [A] [O] [S],pot bunga selalu cepat sampai . 1 10 : 7 . [A] [O] [S],[A] pelayanan [O] kurang mudah senyum [S] negative,[A] pot bunga [O] selalu cepat sampai [S] positive,"[[508, 32, 60, 281, 6895, 28618, 508, 46, 60, 27265, 524, 26183, 1466, 6124, 89652, 508, 50, 60, 8225]]","[[508, 32, 60, 3338, 293, 91845, 508, 46, 60, 11806, 36986, 62090, 266, 61481, 2143, 508, 50, 60, 6785]]"
pelayanan kurang mudah senyum . 1 10 : 7 . [A] [S] [O],pot bunga selalu cepat sampai . 1 10 : 7 . [A] [S] [O],[A] pelayanan [S] negative [O] kurang mudah senyum,[A] pot bunga [S] positive [O] selalu cepat sampai,"[[508, 32, 60, 281, 6895, 28618, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 26183, 1466, 6124, 89652]]","[[508, 32, 60, 3338, 293, 91845, 508, 50, 60, 6785, 508, 46, 60, 11806, 36986, 62090, 266, 61481, 2143]]"
pelayanan kurang mudah senyum . 1 10 : 7 . [S] [A] [O],pot bunga selalu cepat sampai . 1 10 : 7 . [S] [A] [O],[S] negative [A] pelayanan [O] kurang mudah senyum,[S] positive [A] pot bunga [O] selalu cepat sampai,"[[508, 50, 60, 8225, 508, 32, 60, 281, 6895, 28618, 508, 46, 60, 27265, 524, 26183, 1466, 6124, 89652]]","[[508, 50, 60, 6785, 508, 32, 60, 3338, 293, 91845, 508, 46, 60, 11806, 36986, 62090, 266, 61481, 2143]]"
pelayanan kurang mudah senyum . 1 10 : 7 . [O] [A] [S],pot bunga selalu cepat sampai . 1 10 : 7 . [O] [A] [S],[O] kurang mudah senyum [A] pelayanan [S] negative,[O] selalu cepat sampai [A] pot bunga [S] positive,"[[508, 46, 60, 27265, 524, 26183, 1466, 6124, 89652, 508, 32, 60, 281, 6895, 28618, 508, 50, 60, 8225]]","[[508, 46, 60, 11806, 36986, 62090, 266, 61481, 2143, 508, 32, 60, 3338, 293, 91845, 508, 50, 60, 6785]]"
pelayanan kurang mudah senyum . 1 10 : 7 . [O] [S] [A],pot bunga selalu cepat sampai . 1 10 : 7 . [O] [S] [A],[O] kurang mudah senyum [S] negative [A] pelayanan,[O] selalu cepat sampai [S] positive [A] pot bunga,"[[508, 46, 60, 27265, 524, 26183, 1466, 6124, 89652, 508, 50, 60, 8225, 508, 32, 60, 281, 6895, 28618]]","[[508, 46, 60, 11806, 36986, 62090, 266, 61481, 2143, 508, 50, 60, 6785, 508, 32, 60, 3338, 293, 91845]]"
cuma kamar mandi agak menggenang airnya setelah dipakai . [A] [O] [S],cuma seni rupa sangat aman nyaman proses berjalan mulus . [A] [O] [S],[A] kamar mandi [O] agak menggenang airnya setelah dipakai [S] negative,[A] seni rupa [O] sangat aman nyaman proses berjalan mulus [S] positive,"[[508, 32, 60, 595, 15554, 11576, 72, 508, 46, 60, 933, 585, 19729, 4370, 524, 3720, 22891, 738, 74977, 23604, 585, 2143, 508, 50, 60, 8225]]","[[508, 32, 60, 6124, 72, 435, 45831, 508, 46, 60, 70464, 1079, 276, 19004, 12715, 8709, 288, 10207, 73, 32283, 15602, 355, 508, 50, 60, 6785]]"
cuma kamar mandi agak menggenang airnya setelah dipakai . [A] [S] [O],cuma seni rupa sangat aman nyaman proses berjalan mulus . [A] [S] [O],[A] kamar mandi [S] negative [O] agak menggenang airnya setelah dipakai,[A] seni rupa [S] positive [O] sangat aman nyaman proses berjalan mulus,"[[508, 32, 60, 595, 15554, 11576, 72, 508, 50, 60, 8225, 508, 46, 60, 933, 585, 19729, 4370, 524, 3720, 22891, 738, 74977, 23604, 585, 2143]]","[[508, 32, 60, 6124, 72, 435, 45831, 508, 50, 60, 6785, 508, 46, 60, 70464, 1079, 276, 19004, 12715, 8709, 288, 10207, 73, 32283, 15602, 355]]"
cuma kamar mandi agak menggenang airnya setelah dipakai . [S] [A] [O],cuma seni rupa sangat aman nyaman proses berjalan mulus . [S] [A] [O],[S] negative [A] kamar mandi [O] agak menggenang airnya setelah dipakai,[S] positive [A] seni rupa [O] sangat aman nyaman proses berjalan mulus,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 72, 508, 46, 60, 933, 585, 19729, 4370, 524, 3720, 22891, 738, 74977, 23604, 585, 2143]]","[[508, 50, 60, 6785, 508, 32, 60, 6124, 72, 435, 45831, 508, 46, 60, 70464, 1079, 276, 19004, 12715, 8709, 288, 10207, 73, 32283, 15602, 355]]"
cuma kamar mandi agak menggenang airnya setelah dipakai . [O] [A] [S],cuma seni rupa sangat aman nyaman proses berjalan mulus . [O] [A] [S],[O] agak menggenang airnya setelah dipakai [A] kamar mandi [S] negative,[O] sangat aman nyaman proses berjalan mulus [A] seni rupa [S] positive,"[[508, 46, 60, 933, 585, 19729, 4370, 524, 3720, 22891, 738, 74977, 23604, 585, 2143, 508, 32, 60, 595, 15554, 11576, 72, 508, 50, 60, 8225]]","[[508, 46, 60, 70464, 1079, 276, 19004, 12715, 8709, 288, 10207, 73, 32283, 15602, 355, 508, 32, 60, 6124, 72, 435, 45831, 508, 50, 60, 6785]]"
cuma kamar mandi agak menggenang airnya setelah dipakai . [O] [S] [A],cuma seni rupa sangat aman nyaman proses berjalan mulus . [O] [S] [A],[O] agak menggenang airnya setelah dipakai [S] negative [A] kamar mandi,[O] sangat aman nyaman proses berjalan mulus [S] positive [A] seni rupa,"[[508, 46, 60, 933, 585, 19729, 4370, 524, 3720, 22891, 738, 74977, 23604, 585, 2143, 508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 72]]","[[508, 46, 60, 70464, 1079, 276, 19004, 12715, 8709, 288, 10207, 73, 32283, 15602, 355, 508, 50, 60, 6785, 508, 32, 60, 6124, 72, 435, 45831]]"
baik keseluruhan . [A] [O] [S],keras tiket bioskop . [A] [O] [S],[A] keseluruhan [O] baik [S] positive,[A] tiket bioskop [O] keras [S] negative,"[[508, 32, 60, 50977, 301, 20915, 9917, 508, 46, 60, 79187, 508, 50, 60, 6785]]","[[508, 32, 60, 86172, 295, 48454, 83598, 508, 46, 60, 25689, 508, 50, 60, 8225]]"
baik keseluruhan . [A] [S] [O],keras tiket bioskop . [A] [S] [O],[A] keseluruhan [S] positive [O] baik,[A] tiket bioskop [S] negative [O] keras,"[[508, 32, 60, 50977, 301, 20915, 9917, 508, 50, 60, 6785, 508, 46, 60, 79187]]","[[508, 32, 60, 86172, 295, 48454, 83598, 508, 50, 60, 8225, 508, 46, 60, 25689]]"
baik keseluruhan . [S] [A] [O],keras tiket bioskop . [S] [A] [O],[S] positive [A] keseluruhan [O] baik,[S] negative [A] tiket bioskop [O] keras,"[[508, 50, 60, 6785, 508, 32, 60, 50977, 301, 20915, 9917, 508, 46, 60, 79187]]","[[508, 50, 60, 8225, 508, 32, 60, 86172, 295, 48454, 83598, 508, 46, 60, 25689]]"
baik keseluruhan . [O] [A] [S],keras tiket bioskop . [O] [A] [S],[O] baik [A] keseluruhan [S] positive,[O] keras [A] tiket bioskop [S] negative,"[[508, 46, 60, 79187, 508, 32, 60, 50977, 301, 20915, 9917, 508, 50, 60, 6785]]","[[508, 46, 60, 25689, 508, 32, 60, 86172, 295, 48454, 83598, 508, 50, 60, 8225]]"
baik keseluruhan . [O] [S] [A],keras tiket bioskop . [O] [S] [A],[O] baik [S] positive [A] keseluruhan,[O] keras [S] negative [A] tiket bioskop,"[[508, 46, 60, 79187, 508, 50, 60, 6785, 508, 32, 60, 50977, 301, 20915, 9917]]","[[508, 46, 60, 25689, 508, 50, 60, 8225, 508, 32, 60, 86172, 295, 48454, 83598]]"
kebersihan kamar tolong diperbaiki lagi iya . [A] [O] [S],surat elektronik amat nyaman mulus sekali iya . [A] [O] [S],[A] kebersihan kamar [O] tolong diperbaiki lagi [S] negative,[A] surat elektronik [O] amat nyaman mulus sekali [S] positive,"[[508, 32, 60, 1962, 1902, 56888, 595, 15554, 508, 46, 60, 311, 4825, 294, 12858, 4645, 7570, 73944, 508, 50, 60, 8225]]","[[508, 32, 60, 1729, 266, 62788, 34685, 1579, 508, 46, 60, 42133, 19004, 12715, 15602, 355, 43834, 7956, 508, 50, 60, 6785]]"
kebersihan kamar tolong diperbaiki lagi iya . [A] [S] [O],surat elektronik amat nyaman mulus sekali iya . [A] [S] [O],[A] kebersihan kamar [S] negative [O] tolong diperbaiki lagi,[A] surat elektronik [S] positive [O] amat nyaman mulus sekali,"[[508, 32, 60, 1962, 1902, 56888, 595, 15554, 508, 50, 60, 8225, 508, 46, 60, 311, 4825, 294, 12858, 4645, 7570, 73944]]","[[508, 32, 60, 1729, 266, 62788, 34685, 1579, 508, 50, 60, 6785, 508, 46, 60, 42133, 19004, 12715, 15602, 355, 43834, 7956]]"
kebersihan kamar tolong diperbaiki lagi iya . [S] [A] [O],surat elektronik amat nyaman mulus sekali iya . [S] [A] [O],[S] negative [A] kebersihan kamar [O] tolong diperbaiki lagi,[S] positive [A] surat elektronik [O] amat nyaman mulus sekali,"[[508, 50, 60, 8225, 508, 32, 60, 1962, 1902, 56888, 595, 15554, 508, 46, 60, 311, 4825, 294, 12858, 4645, 7570, 73944]]","[[508, 50, 60, 6785, 508, 32, 60, 1729, 266, 62788, 34685, 1579, 508, 46, 60, 42133, 19004, 12715, 15602, 355, 43834, 7956]]"
kebersihan kamar tolong diperbaiki lagi iya . [O] [A] [S],surat elektronik amat nyaman mulus sekali iya . [O] [A] [S],[O] tolong diperbaiki lagi [A] kebersihan kamar [S] negative,[O] amat nyaman mulus sekali [A] surat elektronik [S] positive,"[[508, 46, 60, 311, 4825, 294, 12858, 4645, 7570, 73944, 508, 32, 60, 1962, 1902, 56888, 595, 15554, 508, 50, 60, 8225]]","[[508, 46, 60, 42133, 19004, 12715, 15602, 355, 43834, 7956, 508, 32, 60, 1729, 266, 62788, 34685, 1579, 508, 50, 60, 6785]]"
kebersihan kamar tolong diperbaiki lagi iya . [O] [S] [A],surat elektronik amat nyaman mulus sekali iya . [O] [S] [A],[O] tolong diperbaiki lagi [S] negative [A] kebersihan kamar,[O] amat nyaman mulus sekali [S] positive [A] surat elektronik,"[[508, 46, 60, 311, 4825, 294, 12858, 4645, 7570, 73944, 508, 50, 60, 8225, 508, 32, 60, 1962, 1902, 56888, 595, 15554]]","[[508, 46, 60, 42133, 19004, 12715, 15602, 355, 43834, 7956, 508, 50, 60, 6785, 508, 32, 60, 1729, 266, 62788, 34685, 1579]]"
harga murce deh . [A] [O] [S],video rusak deh . [A] [O] [S],[A] harga [O] murce [S] positive,[A] video [O] rusak [S] negative,"[[508, 32, 60, 71348, 508, 46, 60, 8146, 346, 508, 50, 60, 6785]]","[[508, 32, 60, 2766, 508, 46, 60, 52454, 585, 508, 50, 60, 8225]]"
harga murce deh . [A] [S] [O],video rusak deh . [A] [S] [O],[A] harga [S] positive [O] murce,[A] video [S] negative [O] rusak,"[[508, 32, 60, 71348, 508, 50, 60, 6785, 508, 46, 60, 8146, 346]]","[[508, 32, 60, 2766, 508, 50, 60, 8225, 508, 46, 60, 52454, 585]]"
harga murce deh . [S] [A] [O],video rusak deh . [S] [A] [O],[S] positive [A] harga [O] murce,[S] negative [A] video [O] rusak,"[[508, 50, 60, 6785, 508, 32, 60, 71348, 508, 46, 60, 8146, 346]]","[[508, 50, 60, 8225, 508, 32, 60, 2766, 508, 46, 60, 52454, 585]]"
harga murce deh . [O] [A] [S],video rusak deh . [O] [A] [S],[O] murce [A] harga [S] positive,[O] rusak [A] video [S] negative,"[[508, 46, 60, 8146, 346, 508, 32, 60, 71348, 508, 50, 60, 6785]]","[[508, 46, 60, 52454, 585, 508, 32, 60, 2766, 508, 50, 60, 8225]]"
harga murce deh . [O] [S] [A],video rusak deh . [O] [S] [A],[O] murce [S] positive [A] harga,[O] rusak [S] negative [A] video,"[[508, 46, 60, 8146, 346, 508, 50, 60, 6785, 508, 32, 60, 71348]]","[[508, 46, 60, 52454, 585, 508, 50, 60, 8225, 508, 32, 60, 2766]]"
airy yang sangat berkesan bagi saya dan keluarga . terimakasih ! [A] [O] [S],radio yang sangat pahit bagi saya dan keluarga . terimakasih ! [A] [O] [S],[A] airy [O] sangat berkesan [S] positive,[A] radio [O] sangat pahit [S] negative,"[[508, 32, 60, 96963, 508, 46, 60, 70464, 10207, 12556, 276, 508, 50, 60, 6785]]","[[508, 32, 60, 8887, 508, 46, 60, 70464, 281, 1466, 275, 508, 50, 60, 8225]]"
airy yang sangat berkesan bagi saya dan keluarga . terimakasih ! [A] [S] [O],radio yang sangat pahit bagi saya dan keluarga . terimakasih ! [A] [S] [O],[A] airy [S] positive [O] sangat berkesan,[A] radio [S] negative [O] sangat pahit,"[[508, 32, 60, 96963, 508, 50, 60, 6785, 508, 46, 60, 70464, 10207, 12556, 276]]","[[508, 32, 60, 8887, 508, 50, 60, 8225, 508, 46, 60, 70464, 281, 1466, 275]]"
airy yang sangat berkesan bagi saya dan keluarga . terimakasih ! [S] [A] [O],radio yang sangat pahit bagi saya dan keluarga . terimakasih ! [S] [A] [O],[S] positive [A] airy [O] sangat berkesan,[S] negative [A] radio [O] sangat pahit,"[[508, 50, 60, 6785, 508, 32, 60, 96963, 508, 46, 60, 70464, 10207, 12556, 276]]","[[508, 50, 60, 8225, 508, 32, 60, 8887, 508, 46, 60, 70464, 281, 1466, 275]]"
airy yang sangat berkesan bagi saya dan keluarga . terimakasih ! [O] [A] [S],radio yang sangat pahit bagi saya dan keluarga . terimakasih ! [O] [A] [S],[O] sangat berkesan [A] airy [S] positive,[O] sangat pahit [A] radio [S] negative,"[[508, 46, 60, 70464, 10207, 12556, 276, 508, 32, 60, 96963, 508, 50, 60, 6785]]","[[508, 46, 60, 70464, 281, 1466, 275, 508, 32, 60, 8887, 508, 50, 60, 8225]]"
airy yang sangat berkesan bagi saya dan keluarga . terimakasih ! [O] [S] [A],radio yang sangat pahit bagi saya dan keluarga . terimakasih ! [O] [S] [A],[O] sangat berkesan [S] positive [A] airy,[O] sangat pahit [S] negative [A] radio,"[[508, 46, 60, 70464, 10207, 12556, 276, 508, 50, 60, 6785, 508, 32, 60, 96963]]","[[508, 46, 60, 70464, 281, 1466, 275, 508, 50, 60, 8225, 508, 32, 60, 8887]]"
air di bathup kotor . [A] [O] [S],email di bathup cepat . [A] [O] [S],[A] air [O] kotor [S] negative,[A] email [O] cepat [S] positive,"[[508, 32, 60, 3720, 508, 46, 60, 595, 9887, 508, 50, 60, 8225]]","[[508, 32, 60, 2551, 508, 46, 60, 62090, 266, 508, 50, 60, 6785]]"
air di bathup kotor . [A] [S] [O],email di bathup cepat . [A] [S] [O],[A] air [S] negative [O] kotor,[A] email [S] positive [O] cepat,"[[508, 32, 60, 3720, 508, 50, 60, 8225, 508, 46, 60, 595, 9887]]","[[508, 32, 60, 2551, 508, 50, 60, 6785, 508, 46, 60, 62090, 266]]"
air di bathup kotor . [S] [A] [O],email di bathup cepat . [S] [A] [O],[S] negative [A] air [O] kotor,[S] positive [A] email [O] cepat,"[[508, 50, 60, 8225, 508, 32, 60, 3720, 508, 46, 60, 595, 9887]]","[[508, 50, 60, 6785, 508, 32, 60, 2551, 508, 46, 60, 62090, 266]]"
air di bathup kotor . [O] [A] [S],email di bathup cepat . [O] [A] [S],[O] kotor [A] air [S] negative,[O] cepat [A] email [S] positive,"[[508, 46, 60, 595, 9887, 508, 32, 60, 3720, 508, 50, 60, 8225]]","[[508, 46, 60, 62090, 266, 508, 32, 60, 2551, 508, 50, 60, 6785]]"
air di bathup kotor . [O] [S] [A],email di bathup cepat . [O] [S] [A],[O] kotor [S] negative [A] air,[O] cepat [S] positive [A] email,"[[508, 46, 60, 595, 9887, 508, 50, 60, 8225, 508, 32, 60, 3720]]","[[508, 46, 60, 62090, 266, 508, 50, 60, 6785, 508, 32, 60, 2551]]"
"sangat baik untuk pelayanan kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya ! [A] [O] [S]","sangat tua untuk rumusnya kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya ! [A] [O] [S]",[A] pelayanan [O] sangat baik [S] positive,[A] rumusnya [O] sangat tua [S] negative,"[[508, 32, 60, 281, 6895, 28618, 508, 46, 60, 70464, 79187, 508, 50, 60, 6785]]","[[508, 32, 60, 13995, 355, 22891, 508, 46, 60, 70464, 63884, 508, 50, 60, 8225]]"
"sangat baik untuk pelayanan kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya ! [A] [S] [O]","sangat tua untuk rumusnya kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya ! [A] [S] [O]",[A] pelayanan [S] positive [O] sangat baik,[A] rumusnya [S] negative [O] sangat tua,"[[508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785, 508, 46, 60, 70464, 79187]]","[[508, 32, 60, 13995, 355, 22891, 508, 50, 60, 8225, 508, 46, 60, 70464, 63884]]"
"sangat baik untuk pelayanan kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya ! [S] [A] [O]","sangat tua untuk rumusnya kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya ! [S] [A] [O]",[S] positive [A] pelayanan [O] sangat baik,[S] negative [A] rumusnya [O] sangat tua,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 508, 46, 60, 70464, 79187]]","[[508, 50, 60, 8225, 508, 32, 60, 13995, 355, 22891, 508, 46, 60, 70464, 63884]]"
"sangat baik untuk pelayanan kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya ! [O] [A] [S]","sangat tua untuk rumusnya kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya ! [O] [A] [S]",[O] sangat baik [A] pelayanan [S] positive,[O] sangat tua [A] rumusnya [S] negative,"[[508, 46, 60, 70464, 79187, 508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 70464, 63884, 508, 32, 60, 13995, 355, 22891, 508, 50, 60, 8225]]"
"sangat baik untuk pelayanan kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya ! [O] [S] [A]","sangat tua untuk rumusnya kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya ! [O] [S] [A]",[O] sangat baik [S] positive [A] pelayanan,[O] sangat tua [S] negative [A] rumusnya,"[[508, 46, 60, 70464, 79187, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618]]","[[508, 46, 60, 70464, 63884, 508, 50, 60, 8225, 508, 32, 60, 13995, 355, 22891]]"
kamar yang saya dapat kurang bersih . [A] [O] [S],buku yang saya dapat cepat sekali . [A] [O] [S],[A] kamar [O] kurang bersih [S] negative,[A] buku [O] cepat sekali [S] positive,"[[508, 32, 60, 595, 15554, 508, 46, 60, 27265, 524, 58554, 6996, 508, 50, 60, 8225]]","[[508, 32, 60, 1031, 12133, 508, 46, 60, 62090, 266, 43834, 7956, 508, 50, 60, 6785]]"
kamar yang saya dapat kurang bersih . [A] [S] [O],buku yang saya dapat cepat sekali . [A] [S] [O],[A] kamar [S] negative [O] kurang bersih,[A] buku [S] positive [O] cepat sekali,"[[508, 32, 60, 595, 15554, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 58554, 6996]]","[[508, 32, 60, 1031, 12133, 508, 50, 60, 6785, 508, 46, 60, 62090, 266, 43834, 7956]]"
kamar yang saya dapat kurang bersih . [S] [A] [O],buku yang saya dapat cepat sekali . [S] [A] [O],[S] negative [A] kamar [O] kurang bersih,[S] positive [A] buku [O] cepat sekali,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 508, 46, 60, 27265, 524, 58554, 6996]]","[[508, 50, 60, 6785, 508, 32, 60, 1031, 12133, 508, 46, 60, 62090, 266, 43834, 7956]]"
kamar yang saya dapat kurang bersih . [O] [A] [S],buku yang saya dapat cepat sekali . [O] [A] [S],[O] kurang bersih [A] kamar [S] negative,[O] cepat sekali [A] buku [S] positive,"[[508, 46, 60, 27265, 524, 58554, 6996, 508, 32, 60, 595, 15554, 508, 50, 60, 8225]]","[[508, 46, 60, 62090, 266, 43834, 7956, 508, 32, 60, 1031, 12133, 508, 50, 60, 6785]]"
kamar yang saya dapat kurang bersih . [O] [S] [A],buku yang saya dapat cepat sekali . [O] [S] [A],[O] kurang bersih [S] negative [A] kamar,[O] cepat sekali [S] positive [A] buku,"[[508, 46, 60, 27265, 524, 58554, 6996, 508, 50, 60, 8225, 508, 32, 60, 595, 15554]]","[[508, 46, 60, 62090, 266, 43834, 7956, 508, 50, 60, 6785, 508, 32, 60, 1031, 12133]]"
