clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
menu breakfast kurang lengkap . [O] [A] [S],lokasi cukup strategis . [O] [A] [S],[O] kurang lengkap [A] menu breakfast [S] negative,[O] cukup strategis [A] lokasi [S] positive,"[[508, 46, 60, 27265, 524, 47794, 38834, 508, 32, 60, 5022, 17496, 508, 50, 60, 8225]]","[[508, 46, 60, 92743, 454, 5275, 285, 508, 32, 60, 40283, 10215, 508, 50, 60, 6785]]"
menu breakfast kurang lengkap . [O] [S] [A],lokasi cukup strategis . [O] [S] [A],[O] kurang lengkap [S] negative [A] menu breakfast,[O] cukup strategis [S] positive [A] lokasi,"[[508, 46, 60, 27265, 524, 47794, 38834, 508, 50, 60, 8225, 508, 32, 60, 5022, 17496]]","[[508, 46, 60, 92743, 454, 5275, 285, 508, 50, 60, 6785, 508, 32, 60, 40283, 10215]]"
resepsionis kurang ramah . [A] [O] [S],pegawai tokonya baik dan lucu . [A] [O] [S],[A] resepsionis [O] kurang ramah [S] negative,[A] pegawai tokonya [O] baik dan lucu [S] positive,"[[508, 32, 60, 312, 325, 1690, 290, 285, 508, 46, 60, 27265, 524, 17823, 1466, 508, 50, 60, 8225]]","[[508, 32, 60, 30687, 35969, 9628, 3549, 64, 508, 46, 60, 79187, 9101, 25927, 84, 508, 50, 60, 6785]]"
resepsionis kurang ramah . [A] [S] [O],pegawai tokonya baik dan lucu . [A] [S] [O],[A] resepsionis [S] negative [O] kurang ramah,[A] pegawai tokonya [S] positive [O] baik dan lucu,"[[508, 32, 60, 312, 325, 1690, 290, 285, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 17823, 1466]]","[[508, 32, 60, 30687, 35969, 9628, 3549, 64, 508, 50, 60, 6785, 508, 46, 60, 79187, 9101, 25927, 84]]"
resepsionis kurang ramah . [S] [A] [O],pegawai tokonya baik dan lucu . [S] [A] [O],[S] negative [A] resepsionis [O] kurang ramah,[S] positive [A] pegawai tokonya [O] baik dan lucu,"[[508, 50, 60, 8225, 508, 32, 60, 312, 325, 1690, 290, 285, 508, 46, 60, 27265, 524, 17823, 1466]]","[[508, 50, 60, 6785, 508, 32, 60, 30687, 35969, 9628, 3549, 64, 508, 46, 60, 79187, 9101, 25927, 84]]"
resepsionis kurang ramah . [O] [A] [S],pegawai tokonya baik dan lucu . [O] [A] [S],[O] kurang ramah [A] resepsionis [S] negative,[O] baik dan lucu [A] pegawai tokonya [S] positive,"[[508, 46, 60, 27265, 524, 17823, 1466, 508, 32, 60, 312, 325, 1690, 290, 285, 508, 50, 60, 8225]]","[[508, 46, 60, 79187, 9101, 25927, 84, 508, 32, 60, 30687, 35969, 9628, 3549, 64, 508, 50, 60, 6785]]"
resepsionis kurang ramah . [O] [S] [A],pegawai tokonya baik dan lucu . [O] [S] [A],[O] kurang ramah [S] negative [A] resepsionis,[O] baik dan lucu [S] positive [A] pegawai tokonya,"[[508, 46, 60, 27265, 524, 17823, 1466, 508, 50, 60, 8225, 508, 32, 60, 312, 325, 1690, 290, 285]]","[[508, 46, 60, 79187, 9101, 25927, 84, 508, 50, 60, 6785, 508, 32, 60, 30687, 35969, 9628, 3549, 64]]"
wifi tidak hidup nya . [A] [O] [S],ac sangat dingin nya . [A] [O] [S],[A] wifi [O] tidak hidup [S] negative,[A] ac [O] sangat dingin [S] positive,"[[508, 32, 60, 33417, 508, 46, 60, 27281, 30794, 454, 508, 50, 60, 8225]]","[[508, 32, 60, 1613, 508, 46, 60, 70464, 66442, 258, 508, 50, 60, 6785]]"
wifi tidak hidup nya . [A] [S] [O],ac sangat dingin nya . [A] [S] [O],[A] wifi [S] negative [O] tidak hidup,[A] ac [S] positive [O] sangat dingin,"[[508, 32, 60, 33417, 508, 50, 60, 8225, 508, 46, 60, 27281, 30794, 454]]","[[508, 32, 60, 1613, 508, 50, 60, 6785, 508, 46, 60, 70464, 66442, 258]]"
wifi tidak hidup nya . [S] [A] [O],ac sangat dingin nya . [S] [A] [O],[S] negative [A] wifi [O] tidak hidup,[S] positive [A] ac [O] sangat dingin,"[[508, 50, 60, 8225, 508, 32, 60, 33417, 508, 46, 60, 27281, 30794, 454]]","[[508, 50, 60, 6785, 508, 32, 60, 1613, 508, 46, 60, 70464, 66442, 258]]"
wifi tidak hidup nya . [O] [A] [S],ac sangat dingin nya . [O] [A] [S],[O] tidak hidup [A] wifi [S] negative,[O] sangat dingin [A] ac [S] positive,"[[508, 46, 60, 27281, 30794, 454, 508, 32, 60, 33417, 508, 50, 60, 8225]]","[[508, 46, 60, 70464, 66442, 258, 508, 32, 60, 1613, 508, 50, 60, 6785]]"
wifi tidak hidup nya . [O] [S] [A],ac sangat dingin nya . [O] [S] [A],[O] tidak hidup [S] negative [A] wifi,[O] sangat dingin [S] positive [A] ac,"[[508, 46, 60, 27281, 30794, 454, 508, 50, 60, 8225, 508, 32, 60, 33417]]","[[508, 46, 60, 70464, 66442, 258, 508, 50, 60, 6785, 508, 32, 60, 1613]]"
lokasi oke . dekat dengan pusat kota . [A] [O] [S],parkiran sempit . dekat dengan pusat kota . [A] [O] [S],[A] lokasi [O] oke [S] positive,[A] parkiran [O] sempit [S] negative,"[[508, 32, 60, 40283, 10215, 508, 46, 60, 297, 440, 508, 50, 60, 6785]]","[[508, 32, 60, 6118, 54690, 508, 46, 60, 74597, 275, 508, 50, 60, 8225]]"
lokasi oke . dekat dengan pusat kota . [A] [S] [O],parkiran sempit . dekat dengan pusat kota . [A] [S] [O],[A] lokasi [S] positive [O] oke,[A] parkiran [S] negative [O] sempit,"[[508, 32, 60, 40283, 10215, 508, 50, 60, 6785, 508, 46, 60, 297, 440]]","[[508, 32, 60, 6118, 54690, 508, 50, 60, 8225, 508, 46, 60, 74597, 275]]"
lokasi oke . dekat dengan pusat kota . [S] [A] [O],parkiran sempit . dekat dengan pusat kota . [S] [A] [O],[S] positive [A] lokasi [O] oke,[S] negative [A] parkiran [O] sempit,"[[508, 50, 60, 6785, 508, 32, 60, 40283, 10215, 508, 46, 60, 297, 440]]","[[508, 50, 60, 8225, 508, 32, 60, 6118, 54690, 508, 46, 60, 74597, 275]]"
lokasi oke . dekat dengan pusat kota . [O] [A] [S],parkiran sempit . dekat dengan pusat kota . [O] [A] [S],[O] oke [A] lokasi [S] positive,[O] sempit [A] parkiran [S] negative,"[[508, 46, 60, 297, 440, 508, 32, 60, 40283, 10215, 508, 50, 60, 6785]]","[[508, 46, 60, 74597, 275, 508, 32, 60, 6118, 54690, 508, 50, 60, 8225]]"
lokasi oke . dekat dengan pusat kota . [O] [S] [A],parkiran sempit . dekat dengan pusat kota . [O] [S] [A],[O] oke [S] positive [A] lokasi,[O] sempit [S] negative [A] parkiran,"[[508, 46, 60, 297, 440, 508, 50, 60, 6785, 508, 32, 60, 40283, 10215]]","[[508, 46, 60, 74597, 275, 508, 50, 60, 8225, 508, 32, 60, 6118, 54690]]"
kamarnya kecil banget . [A] [O] [S],suasana nya cukup tenang . [A] [O] [S],[A] kamarnya [O] kecil banget [S] negative,[A] suasana nya [O] cukup tenang [S] positive,"[[508, 32, 60, 33661, 1885, 7755, 508, 46, 60, 1962, 81023, 8943, 455, 508, 50, 60, 8225]]","[[508, 32, 60, 52097, 3362, 75189, 508, 46, 60, 92743, 454, 5779, 524, 508, 50, 60, 6785]]"
kamarnya kecil banget . [A] [S] [O],suasana nya cukup tenang . [A] [S] [O],[A] kamarnya [S] negative [O] kecil banget,[A] suasana nya [S] positive [O] cukup tenang,"[[508, 32, 60, 33661, 1885, 7755, 508, 50, 60, 8225, 508, 46, 60, 1962, 81023, 8943, 455]]","[[508, 32, 60, 52097, 3362, 75189, 508, 50, 60, 6785, 508, 46, 60, 92743, 454, 5779, 524]]"
kamarnya kecil banget . [S] [A] [O],suasana nya cukup tenang . [S] [A] [O],[S] negative [A] kamarnya [O] kecil banget,[S] positive [A] suasana nya [O] cukup tenang,"[[508, 50, 60, 8225, 508, 32, 60, 33661, 1885, 7755, 508, 46, 60, 1962, 81023, 8943, 455]]","[[508, 50, 60, 6785, 508, 32, 60, 52097, 3362, 75189, 508, 46, 60, 92743, 454, 5779, 524]]"
kamarnya kecil banget . [O] [A] [S],suasana nya cukup tenang . [O] [A] [S],[O] kecil banget [A] kamarnya [S] negative,[O] cukup tenang [A] suasana nya [S] positive,"[[508, 46, 60, 1962, 81023, 8943, 455, 508, 32, 60, 33661, 1885, 7755, 508, 50, 60, 8225]]","[[508, 46, 60, 92743, 454, 5779, 524, 508, 32, 60, 52097, 3362, 75189, 508, 50, 60, 6785]]"
kamarnya kecil banget . [O] [S] [A],suasana nya cukup tenang . [O] [S] [A],[O] kecil banget [S] negative [A] kamarnya,[O] cukup tenang [S] positive [A] suasana nya,"[[508, 46, 60, 1962, 81023, 8943, 455, 508, 50, 60, 8225, 508, 32, 60, 33661, 1885, 7755]]","[[508, 46, 60, 92743, 454, 5779, 524, 508, 50, 60, 6785, 508, 32, 60, 52097, 3362, 75189]]"
secara keseluruhan sangat memuaskan . [A] [O] [S],suasana lingkungan menyedihkan . [A] [O] [S],[A] secara keseluruhan [O] sangat memuaskan [S] positive,[A] suasana lingkungan [O] menyedihkan [S] negative,"[[508, 32, 60, 72327, 50977, 301, 20915, 9917, 508, 46, 60, 70464, 1833, 84, 78351, 508, 50, 60, 6785]]","[[508, 32, 60, 52097, 3362, 37072, 74, 51188, 508, 46, 60, 54425, 291, 6996, 8656, 508, 50, 60, 8225]]"
secara keseluruhan sangat memuaskan . [A] [S] [O],suasana lingkungan menyedihkan . [A] [S] [O],[A] secara keseluruhan [S] positive [O] sangat memuaskan,[A] suasana lingkungan [S] negative [O] menyedihkan,"[[508, 32, 60, 72327, 50977, 301, 20915, 9917, 508, 50, 60, 6785, 508, 46, 60, 70464, 1833, 84, 78351]]","[[508, 32, 60, 52097, 3362, 37072, 74, 51188, 508, 50, 60, 8225, 508, 46, 60, 54425, 291, 6996, 8656]]"
secara keseluruhan sangat memuaskan . [S] [A] [O],suasana lingkungan menyedihkan . [S] [A] [O],[S] positive [A] secara keseluruhan [O] sangat memuaskan,[S] negative [A] suasana lingkungan [O] menyedihkan,"[[508, 50, 60, 6785, 508, 32, 60, 72327, 50977, 301, 20915, 9917, 508, 46, 60, 70464, 1833, 84, 78351]]","[[508, 50, 60, 8225, 508, 32, 60, 52097, 3362, 37072, 74, 51188, 508, 46, 60, 54425, 291, 6996, 8656]]"
secara keseluruhan sangat memuaskan . [O] [A] [S],suasana lingkungan menyedihkan . [O] [A] [S],[O] sangat memuaskan [A] secara keseluruhan [S] positive,[O] menyedihkan [A] suasana lingkungan [S] negative,"[[508, 46, 60, 70464, 1833, 84, 78351, 508, 32, 60, 72327, 50977, 301, 20915, 9917, 508, 50, 60, 6785]]","[[508, 46, 60, 54425, 291, 6996, 8656, 508, 32, 60, 52097, 3362, 37072, 74, 51188, 508, 50, 60, 8225]]"
secara keseluruhan sangat memuaskan . [O] [S] [A],suasana lingkungan menyedihkan . [O] [S] [A],[O] sangat memuaskan [S] positive [A] secara keseluruhan,[O] menyedihkan [S] negative [A] suasana lingkungan,"[[508, 46, 60, 70464, 1833, 84, 78351, 508, 50, 60, 6785, 508, 32, 60, 72327, 50977, 301, 20915, 9917]]","[[508, 46, 60, 54425, 291, 6996, 8656, 508, 50, 60, 8225, 508, 32, 60, 52097, 3362, 37072, 74, 51188]]"
untuk inap yang kemarin tempat tidur kurang bersih . [A] [O] [S],untuk inap yang kemarin kamar mandi cukup bersih . [A] [O] [S],[A] tempat tidur [O] kurang bersih [S] negative,[A] kamar mandi [O] cukup bersih [S] positive,"[[508, 32, 60, 2730, 266, 13112, 324, 508, 46, 60, 27265, 524, 58554, 6996, 508, 50, 60, 8225]]","[[508, 32, 60, 595, 15554, 11576, 72, 508, 46, 60, 92743, 454, 58554, 6996, 508, 50, 60, 6785]]"
untuk inap yang kemarin tempat tidur kurang bersih . [A] [S] [O],untuk inap yang kemarin kamar mandi cukup bersih . [A] [S] [O],[A] tempat tidur [S] negative [O] kurang bersih,[A] kamar mandi [S] positive [O] cukup bersih,"[[508, 32, 60, 2730, 266, 13112, 324, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 58554, 6996]]","[[508, 32, 60, 595, 15554, 11576, 72, 508, 50, 60, 6785, 508, 46, 60, 92743, 454, 58554, 6996]]"
untuk inap yang kemarin tempat tidur kurang bersih . [S] [A] [O],untuk inap yang kemarin kamar mandi cukup bersih . [S] [A] [O],[S] negative [A] tempat tidur [O] kurang bersih,[S] positive [A] kamar mandi [O] cukup bersih,"[[508, 50, 60, 8225, 508, 32, 60, 2730, 266, 13112, 324, 508, 46, 60, 27265, 524, 58554, 6996]]","[[508, 50, 60, 6785, 508, 32, 60, 595, 15554, 11576, 72, 508, 46, 60, 92743, 454, 58554, 6996]]"
untuk inap yang kemarin tempat tidur kurang bersih . [O] [A] [S],untuk inap yang kemarin kamar mandi cukup bersih . [O] [A] [S],[O] kurang bersih [A] tempat tidur [S] negative,[O] cukup bersih [A] kamar mandi [S] positive,"[[508, 46, 60, 27265, 524, 58554, 6996, 508, 32, 60, 2730, 266, 13112, 324, 508, 50, 60, 8225]]","[[508, 46, 60, 92743, 454, 58554, 6996, 508, 32, 60, 595, 15554, 11576, 72, 508, 50, 60, 6785]]"
untuk inap yang kemarin tempat tidur kurang bersih . [O] [S] [A],untuk inap yang kemarin kamar mandi cukup bersih . [O] [S] [A],[O] kurang bersih [S] negative [A] tempat tidur,[O] cukup bersih [S] positive [A] kamar mandi,"[[508, 46, 60, 27265, 524, 58554, 6996, 508, 50, 60, 8225, 508, 32, 60, 2730, 266, 13112, 324]]","[[508, 46, 60, 92743, 454, 58554, 6996, 508, 50, 60, 6785, 508, 32, 60, 595, 15554, 11576, 72]]"
"handuknya cuma satu , sementara kami berdua . [A] [O] [S]","sandalnya lebih dari dua , sementara kami berdua . [A] [O] [S]",[A] handuknya [O] cuma satu [S] negative,[A] sandalnya [O] lebih dari dua [S] positive,"[[508, 32, 60, 1424, 3101, 22891, 508, 46, 60, 12177, 64, 58566, 508, 50, 60, 8225]]","[[508, 32, 60, 9278, 278, 22891, 508, 46, 60, 49935, 24200, 96821, 508, 50, 60, 6785]]"
"handuknya cuma satu , sementara kami berdua . [A] [S] [O]","sandalnya lebih dari dua , sementara kami berdua . [A] [S] [O]",[A] handuknya [S] negative [O] cuma satu,[A] sandalnya [S] positive [O] lebih dari dua,"[[508, 32, 60, 1424, 3101, 22891, 508, 50, 60, 8225, 508, 46, 60, 12177, 64, 58566]]","[[508, 32, 60, 9278, 278, 22891, 508, 50, 60, 6785, 508, 46, 60, 49935, 24200, 96821]]"
"handuknya cuma satu , sementara kami berdua . [S] [A] [O]","sandalnya lebih dari dua , sementara kami berdua . [S] [A] [O]",[S] negative [A] handuknya [O] cuma satu,[S] positive [A] sandalnya [O] lebih dari dua,"[[508, 50, 60, 8225, 508, 32, 60, 1424, 3101, 22891, 508, 46, 60, 12177, 64, 58566]]","[[508, 50, 60, 6785, 508, 32, 60, 9278, 278, 22891, 508, 46, 60, 49935, 24200, 96821]]"
"handuknya cuma satu , sementara kami berdua . [O] [A] [S]","sandalnya lebih dari dua , sementara kami berdua . [O] [A] [S]",[O] cuma satu [A] handuknya [S] negative,[O] lebih dari dua [A] sandalnya [S] positive,"[[508, 46, 60, 12177, 64, 58566, 508, 32, 60, 1424, 3101, 22891, 508, 50, 60, 8225]]","[[508, 46, 60, 49935, 24200, 96821, 508, 32, 60, 9278, 278, 22891, 508, 50, 60, 6785]]"
"handuknya cuma satu , sementara kami berdua . [O] [S] [A]","sandalnya lebih dari dua , sementara kami berdua . [O] [S] [A]",[O] cuma satu [S] negative [A] handuknya,[O] lebih dari dua [S] positive [A] sandalnya,"[[508, 46, 60, 12177, 64, 58566, 508, 50, 60, 8225, 508, 32, 60, 1424, 3101, 22891]]","[[508, 46, 60, 49935, 24200, 96821, 508, 50, 60, 6785, 508, 32, 60, 9278, 278, 22891]]"
wifi kurang baik . [A] [O] [S],ac sangat dingin . [A] [O] [S],[A] wifi [O] kurang baik [S] negative,[A] ac [O] sangat dingin [S] positive,"[[508, 32, 60, 33417, 508, 46, 60, 27265, 524, 79187, 508, 50, 60, 8225]]","[[508, 32, 60, 1613, 508, 46, 60, 70464, 66442, 258, 508, 50, 60, 6785]]"
wifi kurang baik . [A] [S] [O],ac sangat dingin . [A] [S] [O],[A] wifi [S] negative [O] kurang baik,[A] ac [S] positive [O] sangat dingin,"[[508, 32, 60, 33417, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 79187]]","[[508, 32, 60, 1613, 508, 50, 60, 6785, 508, 46, 60, 70464, 66442, 258]]"
wifi kurang baik . [S] [A] [O],ac sangat dingin . [S] [A] [O],[S] negative [A] wifi [O] kurang baik,[S] positive [A] ac [O] sangat dingin,"[[508, 50, 60, 8225, 508, 32, 60, 33417, 508, 46, 60, 27265, 524, 79187]]","[[508, 50, 60, 6785, 508, 32, 60, 1613, 508, 46, 60, 70464, 66442, 258]]"
wifi kurang baik . [O] [A] [S],ac sangat dingin . [O] [A] [S],[O] kurang baik [A] wifi [S] negative,[O] sangat dingin [A] ac [S] positive,"[[508, 46, 60, 27265, 524, 79187, 508, 32, 60, 33417, 508, 50, 60, 8225]]","[[508, 46, 60, 70464, 66442, 258, 508, 32, 60, 1613, 508, 50, 60, 6785]]"
wifi kurang baik . [O] [S] [A],ac sangat dingin . [O] [S] [A],[O] kurang baik [S] negative [A] wifi,[O] sangat dingin [S] positive [A] ac,"[[508, 46, 60, 27265, 524, 79187, 508, 50, 60, 8225, 508, 32, 60, 33417]]","[[508, 46, 60, 70464, 66442, 258, 508, 50, 60, 6785, 508, 32, 60, 1613]]"
tempat tdr kurang nyaman . [A] [O] [S],sarapan pagi sangat lezat . [A] [O] [S],[A] tempat tdr [O] kurang nyaman [S] negative,[A] sarapan pagi [O] sangat lezat [S] positive,"[[508, 32, 60, 2730, 266, 259, 3612, 508, 46, 60, 27265, 524, 19004, 12715, 508, 50, 60, 8225]]","[[508, 32, 60, 28047, 5359, 14774, 72, 508, 46, 60, 70464, 512, 89, 266, 508, 50, 60, 6785]]"
tempat tdr kurang nyaman . [A] [S] [O],sarapan pagi sangat lezat . [A] [S] [O],[A] tempat tdr [S] negative [O] kurang nyaman,[A] sarapan pagi [S] positive [O] sangat lezat,"[[508, 32, 60, 2730, 266, 259, 3612, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 19004, 12715]]","[[508, 32, 60, 28047, 5359, 14774, 72, 508, 50, 60, 6785, 508, 46, 60, 70464, 512, 89, 266]]"
tempat tdr kurang nyaman . [S] [A] [O],sarapan pagi sangat lezat . [S] [A] [O],[S] negative [A] tempat tdr [O] kurang nyaman,[S] positive [A] sarapan pagi [O] sangat lezat,"[[508, 50, 60, 8225, 508, 32, 60, 2730, 266, 259, 3612, 508, 46, 60, 27265, 524, 19004, 12715]]","[[508, 50, 60, 6785, 508, 32, 60, 28047, 5359, 14774, 72, 508, 46, 60, 70464, 512, 89, 266]]"
tempat tdr kurang nyaman . [O] [A] [S],sarapan pagi sangat lezat . [O] [A] [S],[O] kurang nyaman [A] tempat tdr [S] negative,[O] sangat lezat [A] sarapan pagi [S] positive,"[[508, 46, 60, 27265, 524, 19004, 12715, 508, 32, 60, 2730, 266, 259, 3612, 508, 50, 60, 8225]]","[[508, 46, 60, 70464, 512, 89, 266, 508, 32, 60, 28047, 5359, 14774, 72, 508, 50, 60, 6785]]"
tempat tdr kurang nyaman . [O] [S] [A],sarapan pagi sangat lezat . [O] [S] [A],[O] kurang nyaman [S] negative [A] tempat tdr,[O] sangat lezat [S] positive [A] sarapan pagi,"[[508, 46, 60, 27265, 524, 19004, 12715, 508, 50, 60, 8225, 508, 32, 60, 2730, 266, 259, 3612]]","[[508, 46, 60, 70464, 512, 89, 266, 508, 50, 60, 6785, 508, 32, 60, 28047, 5359, 14774, 72]]"
pelayanan bagus . terimakasih airy ! [A] [O] [S],makanan buruk . terimakasih airy ! [A] [O] [S],[A] pelayanan [O] bagus [S] positive,[A] makanan [O] buruk [S] negative,"[[508, 32, 60, 281, 6895, 28618, 508, 46, 60, 8968, 355, 508, 50, 60, 6785]]","[[508, 32, 60, 296, 19262, 276, 508, 46, 60, 7795, 3101, 508, 50, 60, 8225]]"
pelayanan bagus . terimakasih airy ! [A] [S] [O],makanan buruk . terimakasih airy ! [A] [S] [O],[A] pelayanan [S] positive [O] bagus,[A] makanan [S] negative [O] buruk,"[[508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785, 508, 46, 60, 8968, 355]]","[[508, 32, 60, 296, 19262, 276, 508, 50, 60, 8225, 508, 46, 60, 7795, 3101]]"
pelayanan bagus . terimakasih airy ! [S] [A] [O],makanan buruk . terimakasih airy ! [S] [A] [O],[S] positive [A] pelayanan [O] bagus,[S] negative [A] makanan [O] buruk,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 508, 46, 60, 8968, 355]]","[[508, 50, 60, 8225, 508, 32, 60, 296, 19262, 276, 508, 46, 60, 7795, 3101]]"
pelayanan bagus . terimakasih airy ! [O] [A] [S],makanan buruk . terimakasih airy ! [O] [A] [S],[O] bagus [A] pelayanan [S] positive,[O] buruk [A] makanan [S] negative,"[[508, 46, 60, 8968, 355, 508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 7795, 3101, 508, 32, 60, 296, 19262, 276, 508, 50, 60, 8225]]"
pelayanan bagus . terimakasih airy ! [O] [S] [A],makanan buruk . terimakasih airy ! [O] [S] [A],[O] bagus [S] positive [A] pelayanan,[O] buruk [S] negative [A] makanan,"[[508, 46, 60, 8968, 355, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618]]","[[508, 46, 60, 7795, 3101, 508, 50, 60, 8225, 508, 32, 60, 296, 19262, 276]]"
semua lengkap . [A] [O] [S],sauna buruk . [A] [O] [S],[A] semua [O] lengkap [S] positive,[A] sauna [O] buruk [S] negative,"[[508, 32, 60, 77497, 508, 46, 60, 47794, 38834, 508, 50, 60, 6785]]","[[508, 32, 60, 46858, 508, 46, 60, 7795, 3101, 508, 50, 60, 8225]]"
semua lengkap . [A] [S] [O],sauna buruk . [A] [S] [O],[A] semua [S] positive [O] lengkap,[A] sauna [S] negative [O] buruk,"[[508, 32, 60, 77497, 508, 50, 60, 6785, 508, 46, 60, 47794, 38834]]","[[508, 32, 60, 46858, 508, 50, 60, 8225, 508, 46, 60, 7795, 3101]]"
semua lengkap . [S] [A] [O],sauna buruk . [S] [A] [O],[S] positive [A] semua [O] lengkap,[S] negative [A] sauna [O] buruk,"[[508, 50, 60, 6785, 508, 32, 60, 77497, 508, 46, 60, 47794, 38834]]","[[508, 50, 60, 8225, 508, 32, 60, 46858, 508, 46, 60, 7795, 3101]]"
semua lengkap . [O] [A] [S],sauna buruk . [O] [A] [S],[O] lengkap [A] semua [S] positive,[O] buruk [A] sauna [S] negative,"[[508, 46, 60, 47794, 38834, 508, 32, 60, 77497, 508, 50, 60, 6785]]","[[508, 46, 60, 7795, 3101, 508, 32, 60, 46858, 508, 50, 60, 8225]]"
semua lengkap . [O] [S] [A],sauna buruk . [O] [S] [A],[O] lengkap [S] positive [A] semua,[O] buruk [S] negative [A] sauna,"[[508, 46, 60, 47794, 38834, 508, 50, 60, 6785, 508, 32, 60, 77497]]","[[508, 46, 60, 7795, 3101, 508, 50, 60, 8225, 508, 32, 60, 46858]]"
kamar sempit banget . [A] [O] [S],parkiran luas sekali . [A] [O] [S],[A] kamar [O] sempit banget [S] negative,[A] parkiran [O] luas sekali [S] positive,"[[508, 32, 60, 595, 15554, 508, 46, 60, 74597, 275, 8943, 455, 508, 50, 60, 8225]]","[[508, 32, 60, 6118, 54690, 508, 46, 60, 24743, 300, 43834, 7956, 508, 50, 60, 6785]]"
kamar sempit banget . [A] [S] [O],parkiran luas sekali . [A] [S] [O],[A] kamar [S] negative [O] sempit banget,[A] parkiran [S] positive [O] luas sekali,"[[508, 32, 60, 595, 15554, 508, 50, 60, 8225, 508, 46, 60, 74597, 275, 8943, 455]]","[[508, 32, 60, 6118, 54690, 508, 50, 60, 6785, 508, 46, 60, 24743, 300, 43834, 7956]]"
kamar sempit banget . [S] [A] [O],parkiran luas sekali . [S] [A] [O],[S] negative [A] kamar [O] sempit banget,[S] positive [A] parkiran [O] luas sekali,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 508, 46, 60, 74597, 275, 8943, 455]]","[[508, 50, 60, 6785, 508, 32, 60, 6118, 54690, 508, 46, 60, 24743, 300, 43834, 7956]]"
kamar sempit banget . [O] [A] [S],parkiran luas sekali . [O] [A] [S],[O] sempit banget [A] kamar [S] negative,[O] luas sekali [A] parkiran [S] positive,"[[508, 46, 60, 74597, 275, 8943, 455, 508, 32, 60, 595, 15554, 508, 50, 60, 8225]]","[[508, 46, 60, 24743, 300, 43834, 7956, 508, 32, 60, 6118, 54690, 508, 50, 60, 6785]]"
kamar sempit banget . [O] [S] [A],parkiran luas sekali . [O] [S] [A],[O] sempit banget [S] negative [A] kamar,[O] luas sekali [S] positive [A] parkiran,"[[508, 46, 60, 74597, 275, 8943, 455, 508, 50, 60, 8225, 508, 32, 60, 595, 15554]]","[[508, 46, 60, 24743, 300, 43834, 7956, 508, 50, 60, 6785, 508, 32, 60, 6118, 54690]]"
kamar luas dekat stasiun balapan . [A] [O] [S],lampu rusak dekat stasiun balapan . [A] [O] [S],[A] kamar [O] luas [S] positive,[A] lampu [O] rusak [S] negative,"[[508, 32, 60, 595, 15554, 508, 46, 60, 24743, 300, 508, 50, 60, 6785]]","[[508, 32, 60, 27962, 84, 508, 46, 60, 52454, 585, 508, 50, 60, 8225]]"
kamar luas dekat stasiun balapan . [A] [S] [O],lampu rusak dekat stasiun balapan . [A] [S] [O],[A] kamar [S] positive [O] luas,[A] lampu [S] negative [O] rusak,"[[508, 32, 60, 595, 15554, 508, 50, 60, 6785, 508, 46, 60, 24743, 300]]","[[508, 32, 60, 27962, 84, 508, 50, 60, 8225, 508, 46, 60, 52454, 585]]"
kamar luas dekat stasiun balapan . [S] [A] [O],lampu rusak dekat stasiun balapan . [S] [A] [O],[S] positive [A] kamar [O] luas,[S] negative [A] lampu [O] rusak,"[[508, 50, 60, 6785, 508, 32, 60, 595, 15554, 508, 46, 60, 24743, 300]]","[[508, 50, 60, 8225, 508, 32, 60, 27962, 84, 508, 46, 60, 52454, 585]]"
kamar luas dekat stasiun balapan . [O] [A] [S],lampu rusak dekat stasiun balapan . [O] [A] [S],[O] luas [A] kamar [S] positive,[O] rusak [A] lampu [S] negative,"[[508, 46, 60, 24743, 300, 508, 32, 60, 595, 15554, 508, 50, 60, 6785]]","[[508, 46, 60, 52454, 585, 508, 32, 60, 27962, 84, 508, 50, 60, 8225]]"
kamar luas dekat stasiun balapan . [O] [S] [A],lampu rusak dekat stasiun balapan . [O] [S] [A],[O] luas [S] positive [A] kamar,[O] rusak [S] negative [A] lampu,"[[508, 46, 60, 24743, 300, 508, 50, 60, 6785, 508, 32, 60, 595, 15554]]","[[508, 46, 60, 52454, 585, 508, 50, 60, 8225, 508, 32, 60, 27962, 84]]"
wastafel macet . [A] [O] [S],suasana nya buruk . [A] [O] [S],[A] wastafel [O] macet [S] negative,[A] suasana nya [O] buruk [S] negative,"[[508, 32, 60, 40321, 2577, 301, 508, 46, 60, 8978, 295, 508, 50, 60, 8225]]","[[508, 32, 60, 52097, 3362, 75189, 508, 46, 60, 7795, 3101, 508, 50, 60, 8225]]"
