clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
kasurna teuas : ( . [O] [S] [A],bukuna rujit : ( . [O] [S] [A],[O] teuas [S] negative [A] kasurna,[O] rujit [S] negative [A] bukuna,"[[508, 46, 60, 1013, 84, 300, 508, 50, 60, 8225, 508, 32, 60, 47656, 399, 64]]","[[508, 46, 60, 435, 9635, 275, 508, 50, 60, 8225, 508, 32, 60, 1031, 74, 8565]]"
nu ngajagana kurang ramah . [A] [O] [S],nu mésérna sopan pisan . [A] [O] [S],[A] nu ngajagana [O] kurang ramah [S] negative,[A] nu mésérna [O] sopan pisan [S] positive,"[[508, 32, 60, 10908, 7777, 1630, 351, 3362, 508, 46, 60, 27265, 524, 17823, 1466, 508, 50, 60, 8225]]","[[508, 32, 60, 10908, 296, 5397, 13763, 3376, 508, 46, 60, 70204, 276, 281, 17132, 508, 50, 60, 6785]]"
nu ngajagana kurang ramah . [A] [S] [O],nu mésérna sopan pisan . [A] [S] [O],[A] nu ngajagana [S] negative [O] kurang ramah,[A] nu mésérna [S] positive [O] sopan pisan,"[[508, 32, 60, 10908, 7777, 1630, 351, 3362, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 17823, 1466]]","[[508, 32, 60, 10908, 296, 5397, 13763, 3376, 508, 50, 60, 6785, 508, 46, 60, 70204, 276, 281, 17132]]"
nu ngajagana kurang ramah . [S] [A] [O],nu mésérna sopan pisan . [S] [A] [O],[S] negative [A] nu ngajagana [O] kurang ramah,[S] positive [A] nu mésérna [O] sopan pisan,"[[508, 50, 60, 8225, 508, 32, 60, 10908, 7777, 1630, 351, 3362, 508, 46, 60, 27265, 524, 17823, 1466]]","[[508, 50, 60, 6785, 508, 32, 60, 10908, 296, 5397, 13763, 3376, 508, 46, 60, 70204, 276, 281, 17132]]"
nu ngajagana kurang ramah . [O] [A] [S],nu mésérna sopan pisan . [O] [A] [S],[O] kurang ramah [A] nu ngajagana [S] negative,[O] sopan pisan [A] nu mésérna [S] positive,"[[508, 46, 60, 27265, 524, 17823, 1466, 508, 32, 60, 10908, 7777, 1630, 351, 3362, 508, 50, 60, 8225]]","[[508, 46, 60, 70204, 276, 281, 17132, 508, 32, 60, 10908, 296, 5397, 13763, 3376, 508, 50, 60, 6785]]"
nu ngajagana kurang ramah . [O] [S] [A],nu mésérna sopan pisan . [O] [S] [A],[O] kurang ramah [S] negative [A] nu ngajagana,[O] sopan pisan [S] positive [A] nu mésérna,"[[508, 46, 60, 27265, 524, 17823, 1466, 508, 50, 60, 8225, 508, 32, 60, 10908, 7777, 1630, 351, 3362]]","[[508, 46, 60, 70204, 276, 281, 17132, 508, 50, 60, 6785, 508, 32, 60, 10908, 296, 5397, 13763, 3376]]"
ménu sarapan téh kurang lengkep . [A] [O] [S],palayanan na téh lengkep pisan . [A] [O] [S],[A] ménu sarapan [O] kurang lengkep [S] negative,[A] palayanan na [O] lengkep pisan [S] positive,"[[508, 32, 60, 31018, 8933, 28047, 5359, 508, 46, 60, 27265, 524, 47794, 440, 79, 508, 50, 60, 8225]]","[[508, 32, 60, 10854, 352, 28618, 4317, 508, 46, 60, 47794, 440, 79, 281, 17132, 508, 50, 60, 6785]]"
ménu sarapan téh kurang lengkep . [A] [S] [O],palayanan na téh lengkep pisan . [A] [S] [O],[A] ménu sarapan [S] negative [O] kurang lengkep,[A] palayanan na [S] positive [O] lengkep pisan,"[[508, 32, 60, 31018, 8933, 28047, 5359, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 47794, 440, 79]]","[[508, 32, 60, 10854, 352, 28618, 4317, 508, 50, 60, 6785, 508, 46, 60, 47794, 440, 79, 281, 17132]]"
ménu sarapan téh kurang lengkep . [S] [A] [O],palayanan na téh lengkep pisan . [S] [A] [O],[S] negative [A] ménu sarapan [O] kurang lengkep,[S] positive [A] palayanan na [O] lengkep pisan,"[[508, 50, 60, 8225, 508, 32, 60, 31018, 8933, 28047, 5359, 508, 46, 60, 27265, 524, 47794, 440, 79]]","[[508, 50, 60, 6785, 508, 32, 60, 10854, 352, 28618, 4317, 508, 46, 60, 47794, 440, 79, 281, 17132]]"
ménu sarapan téh kurang lengkep . [O] [A] [S],palayanan na téh lengkep pisan . [O] [A] [S],[O] kurang lengkep [A] ménu sarapan [S] negative,[O] lengkep pisan [A] palayanan na [S] positive,"[[508, 46, 60, 27265, 524, 47794, 440, 79, 508, 32, 60, 31018, 8933, 28047, 5359, 508, 50, 60, 8225]]","[[508, 46, 60, 47794, 440, 79, 281, 17132, 508, 32, 60, 10854, 352, 28618, 4317, 508, 50, 60, 6785]]"
ménu sarapan téh kurang lengkep . [O] [S] [A],palayanan na téh lengkep pisan . [O] [S] [A],[O] kurang lengkep [S] negative [A] ménu sarapan,[O] lengkep pisan [S] positive [A] palayanan na,"[[508, 46, 60, 27265, 524, 47794, 440, 79, 508, 50, 60, 8225, 508, 32, 60, 31018, 8933, 28047, 5359]]","[[508, 46, 60, 47794, 440, 79, 281, 17132, 508, 50, 60, 6785, 508, 32, 60, 10854, 352, 28618, 4317]]"
résepsionis kurang ramah . [A] [O] [S],pagawéanana alus pisan . [A] [O] [S],[A] résepsionis [O] kurang ramah [S] negative,[A] pagawéanana [O] alus pisan [S] negative,"[[508, 32, 60, 9333, 325, 1690, 290, 285, 508, 46, 60, 27265, 524, 17823, 1466, 508, 50, 60, 8225]]","[[508, 32, 60, 14774, 672, 963, 276, 3362, 508, 46, 60, 452, 355, 281, 17132, 508, 50, 60, 8225]]"
résepsionis kurang ramah . [A] [S] [O],pagawéanana alus pisan . [A] [S] [O],[A] résepsionis [S] negative [O] kurang ramah,[A] pagawéanana [S] negative [O] alus pisan,"[[508, 32, 60, 9333, 325, 1690, 290, 285, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 17823, 1466]]","[[508, 32, 60, 14774, 672, 963, 276, 3362, 508, 50, 60, 8225, 508, 46, 60, 452, 355, 281, 17132]]"
résepsionis kurang ramah . [S] [A] [O],pagawéanana alus pisan . [S] [A] [O],[S] negative [A] résepsionis [O] kurang ramah,[S] negative [A] pagawéanana [O] alus pisan,"[[508, 50, 60, 8225, 508, 32, 60, 9333, 325, 1690, 290, 285, 508, 46, 60, 27265, 524, 17823, 1466]]","[[508, 50, 60, 8225, 508, 32, 60, 14774, 672, 963, 276, 3362, 508, 46, 60, 452, 355, 281, 17132]]"
résepsionis kurang ramah . [O] [A] [S],pagawéanana alus pisan . [O] [A] [S],[O] kurang ramah [A] résepsionis [S] negative,[O] alus pisan [A] pagawéanana [S] negative,"[[508, 46, 60, 27265, 524, 17823, 1466, 508, 32, 60, 9333, 325, 1690, 290, 285, 508, 50, 60, 8225]]","[[508, 46, 60, 452, 355, 281, 17132, 508, 32, 60, 14774, 672, 963, 276, 3362, 508, 50, 60, 8225]]"
résepsionis kurang ramah . [O] [S] [A],pagawéanana alus pisan . [O] [S] [A],[O] kurang ramah [S] negative [A] résepsionis,[O] alus pisan [S] negative [A] pagawéanana,"[[508, 46, 60, 27265, 524, 17823, 1466, 508, 50, 60, 8225, 508, 32, 60, 9333, 325, 1690, 290, 285]]","[[508, 46, 60, 452, 355, 281, 17132, 508, 50, 60, 8225, 508, 32, 60, 14774, 672, 963, 276, 3362]]"
wifi-na teu hurung euy . [A] [O] [S],kaca caang pisan euy . [A] [O] [S],[A] wifi-na [O] teu hurung [S] negative,[A] kaca [O] caang pisan [S] positive,"[[508, 32, 60, 33417, 93082, 508, 46, 60, 1013, 84, 12819, 2185, 508, 50, 60, 8225]]","[[508, 32, 60, 595, 17106, 508, 46, 60, 2162, 524, 281, 17132, 508, 50, 60, 6785]]"
wifi-na teu hurung euy . [A] [S] [O],kaca caang pisan euy . [A] [S] [O],[A] wifi-na [S] negative [O] teu hurung,[A] kaca [S] positive [O] caang pisan,"[[508, 32, 60, 33417, 93082, 508, 50, 60, 8225, 508, 46, 60, 1013, 84, 12819, 2185]]","[[508, 32, 60, 595, 17106, 508, 50, 60, 6785, 508, 46, 60, 2162, 524, 281, 17132]]"
wifi-na teu hurung euy . [S] [A] [O],kaca caang pisan euy . [S] [A] [O],[S] negative [A] wifi-na [O] teu hurung,[S] positive [A] kaca [O] caang pisan,"[[508, 50, 60, 8225, 508, 32, 60, 33417, 93082, 508, 46, 60, 1013, 84, 12819, 2185]]","[[508, 50, 60, 6785, 508, 32, 60, 595, 17106, 508, 46, 60, 2162, 524, 281, 17132]]"
wifi-na teu hurung euy . [O] [A] [S],kaca caang pisan euy . [O] [A] [S],[O] teu hurung [A] wifi-na [S] negative,[O] caang pisan [A] kaca [S] positive,"[[508, 46, 60, 1013, 84, 12819, 2185, 508, 32, 60, 33417, 93082, 508, 50, 60, 8225]]","[[508, 46, 60, 2162, 524, 281, 17132, 508, 32, 60, 595, 17106, 508, 50, 60, 6785]]"
wifi-na teu hurung euy . [O] [S] [A],kaca caang pisan euy . [O] [S] [A],[O] teu hurung [S] negative [A] wifi-na,[O] caang pisan [S] positive [A] kaca,"[[508, 46, 60, 1013, 84, 12819, 2185, 508, 50, 60, 8225, 508, 32, 60, 33417, 93082]]","[[508, 46, 60, 2162, 524, 281, 17132, 508, 50, 60, 6785, 508, 32, 60, 595, 17106]]"
lokasina oké . deukeut jeung tengah kota . [A] [O] [S],garasina butut . deukeut jeung tengah kota . [A] [O] [S],[A] lokasina [O] oké [S] positive,[A] garasina [O] butut [S] negative,"[[508, 32, 60, 40283, 300, 2210, 508, 46, 60, 5394, 963, 508, 50, 60, 6785]]","[[508, 32, 60, 7364, 300, 2210, 508, 46, 60, 714, 332, 508, 50, 60, 8225]]"
lokasina oké . deukeut jeung tengah kota . [A] [S] [O],garasina butut . deukeut jeung tengah kota . [A] [S] [O],[A] lokasina [S] positive [O] oké,[A] garasina [S] negative [O] butut,"[[508, 32, 60, 40283, 300, 2210, 508, 50, 60, 6785, 508, 46, 60, 5394, 963]]","[[508, 32, 60, 7364, 300, 2210, 508, 50, 60, 8225, 508, 46, 60, 714, 332]]"
lokasina oké . deukeut jeung tengah kota . [S] [A] [O],garasina butut . deukeut jeung tengah kota . [S] [A] [O],[S] positive [A] lokasina [O] oké,[S] negative [A] garasina [O] butut,"[[508, 50, 60, 6785, 508, 32, 60, 40283, 300, 2210, 508, 46, 60, 5394, 963]]","[[508, 50, 60, 8225, 508, 32, 60, 7364, 300, 2210, 508, 46, 60, 714, 332]]"
lokasina oké . deukeut jeung tengah kota . [O] [A] [S],garasina butut . deukeut jeung tengah kota . [O] [A] [S],[O] oké [A] lokasina [S] positive,[O] butut [A] garasina [S] negative,"[[508, 46, 60, 5394, 963, 508, 32, 60, 40283, 300, 2210, 508, 50, 60, 6785]]","[[508, 46, 60, 714, 332, 508, 32, 60, 7364, 300, 2210, 508, 50, 60, 8225]]"
lokasina oké . deukeut jeung tengah kota . [O] [S] [A],garasina butut . deukeut jeung tengah kota . [O] [S] [A],[O] oké [S] positive [A] lokasina,[O] butut [S] negative [A] garasina,"[[508, 46, 60, 5394, 963, 508, 50, 60, 6785, 508, 32, 60, 40283, 300, 2210]]","[[508, 46, 60, 714, 332, 508, 50, 60, 8225, 508, 32, 60, 7364, 300, 2210]]"
kamarna leutik pisan . [A] [O] [S],mobilna lengkep pisan . [A] [O] [S],[A] kamarna [O] leutik pisan [S] negative,[A] motorna [O] lengkep pisan [S] positive,"[[508, 32, 60, 33661, 39215, 508, 46, 60, 512, 332, 1579, 281, 17132, 508, 50, 60, 8225]]","[[508, 32, 60, 3852, 33264, 508, 46, 60, 47794, 440, 79, 281, 17132, 508, 50, 60, 6785]]"
kamarna leutik pisan . [A] [S] [O],mobilna lengkep pisan . [A] [S] [O],[A] kamarna [S] negative [O] leutik pisan,[A] motorna [S] positive [O] lengkep pisan,"[[508, 32, 60, 33661, 39215, 508, 50, 60, 8225, 508, 46, 60, 512, 332, 1579, 281, 17132]]","[[508, 32, 60, 3852, 33264, 508, 50, 60, 6785, 508, 46, 60, 47794, 440, 79, 281, 17132]]"
kamarna leutik pisan . [S] [A] [O],mobilna lengkep pisan . [S] [A] [O],[S] negative [A] kamarna [O] leutik pisan,[S] positive [A] motorna [O] lengkep pisan,"[[508, 50, 60, 8225, 508, 32, 60, 33661, 39215, 508, 46, 60, 512, 332, 1579, 281, 17132]]","[[508, 50, 60, 6785, 508, 32, 60, 3852, 33264, 508, 46, 60, 47794, 440, 79, 281, 17132]]"
kamarna leutik pisan . [O] [A] [S],mobilna lengkep pisan . [O] [A] [S],[O] leutik pisan [A] kamarna [S] negative,[O] lengkep pisan [A] motorna [S] positive,"[[508, 46, 60, 512, 332, 1579, 281, 17132, 508, 32, 60, 33661, 39215, 508, 50, 60, 8225]]","[[508, 46, 60, 47794, 440, 79, 281, 17132, 508, 32, 60, 3852, 33264, 508, 50, 60, 6785]]"
kamarna leutik pisan . [O] [S] [A],mobilna lengkep pisan . [O] [S] [A],[O] leutik pisan [S] negative [A] kamarna,[O] lengkep pisan [S] positive [A] motorna,"[[508, 46, 60, 512, 332, 1579, 281, 17132, 508, 50, 60, 8225, 508, 32, 60, 33661, 39215]]","[[508, 46, 60, 47794, 440, 79, 281, 17132, 508, 50, 60, 6785, 508, 32, 60, 3852, 33264]]"
sakabehna mah muaskeun pisan . [A] [O] [S],wastafelna mah meuni karotor pisan . [A] [O] [S],[A] sakabehna [O] muaskeun pisan [S] positive,[A] wastafelna [O] meuni karotor pisan [S] negative,"[[508, 32, 60, 77310, 370, 2636, 3376, 508, 46, 60, 11834, 300, 440, 359, 281, 17132, 508, 50, 60, 6785]]","[[508, 32, 60, 40321, 2577, 301, 3376, 508, 46, 60, 752, 15705, 23425, 9887, 281, 17132, 508, 50, 60, 8225]]"
sakabehna mah muaskeun pisan . [A] [S] [O],wastafelna mah meuni karotor pisan . [A] [S] [O],[A] sakabehna [S] positive [O] muaskeun pisan,[A] wastafelna [S] negative [O] meuni karotor pisan,"[[508, 32, 60, 77310, 370, 2636, 3376, 508, 50, 60, 6785, 508, 46, 60, 11834, 300, 440, 359, 281, 17132]]","[[508, 32, 60, 40321, 2577, 301, 3376, 508, 50, 60, 8225, 508, 46, 60, 752, 15705, 23425, 9887, 281, 17132]]"
sakabehna mah muaskeun pisan . [S] [A] [O],wastafelna mah meuni karotor pisan . [S] [A] [O],[S] positive [A] sakabehna [O] muaskeun pisan,[S] negative [A] wastafelna [O] meuni karotor pisan,"[[508, 50, 60, 6785, 508, 32, 60, 77310, 370, 2636, 3376, 508, 46, 60, 11834, 300, 440, 359, 281, 17132]]","[[508, 50, 60, 8225, 508, 32, 60, 40321, 2577, 301, 3376, 508, 46, 60, 752, 15705, 23425, 9887, 281, 17132]]"
sakabehna mah muaskeun pisan . [O] [A] [S],wastafelna mah meuni karotor pisan . [O] [A] [S],[O] muaskeun pisan [A] sakabehna [S] positive,[O] meuni karotor pisan [A] wastafelna [S] negative,"[[508, 46, 60, 11834, 300, 440, 359, 281, 17132, 508, 32, 60, 77310, 370, 2636, 3376, 508, 50, 60, 6785]]","[[508, 46, 60, 752, 15705, 23425, 9887, 281, 17132, 508, 32, 60, 40321, 2577, 301, 3376, 508, 50, 60, 8225]]"
sakabehna mah muaskeun pisan . [O] [S] [A],wastafelna mah meuni karotor pisan . [O] [S] [A],[O] muaskeun pisan [S] positive [A] sakabehna,[O] meuni karotor pisan [S] negative [A] wastafelna,"[[508, 46, 60, 11834, 300, 440, 359, 281, 17132, 508, 50, 60, 6785, 508, 32, 60, 77310, 370, 2636, 3376]]","[[508, 46, 60, 752, 15705, 23425, 9887, 281, 17132, 508, 50, 60, 8225, 508, 32, 60, 40321, 2577, 301, 3376]]"
"keur ngendong nu kamari mah , kasurna kurang beresih . [A] [O] [S]","keur ngendong nu kamari mah , supirna balageur pisan . [A] [O] [S]",[A] kasurna [O] kurang beresih [S] negative,[A] supirna [O] balageur pisan [S] positive,"[[508, 32, 60, 47656, 399, 64, 508, 46, 60, 27265, 524, 10207, 288, 6996, 508, 50, 60, 8225]]","[[508, 32, 60, 1026, 404, 3376, 508, 46, 60, 9642, 424, 324, 281, 17132, 508, 50, 60, 6785]]"
"keur ngendong nu kamari mah , kasurna kurang beresih . [A] [S] [O]","keur ngendong nu kamari mah , supirna balageur pisan . [A] [S] [O]",[A] kasurna [S] negative [O] kurang beresih,[A] supirna [S] positive [O] balageur pisan,"[[508, 32, 60, 47656, 399, 64, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 10207, 288, 6996]]","[[508, 32, 60, 1026, 404, 3376, 508, 50, 60, 6785, 508, 46, 60, 9642, 424, 324, 281, 17132]]"
"keur ngendong nu kamari mah , kasurna kurang beresih . [S] [A] [O]","keur ngendong nu kamari mah , supirna balageur pisan . [S] [A] [O]",[S] negative [A] kasurna [O] kurang beresih,[S] positive [A] supirna [O] balageur pisan,"[[508, 50, 60, 8225, 508, 32, 60, 47656, 399, 64, 508, 46, 60, 27265, 524, 10207, 288, 6996]]","[[508, 50, 60, 6785, 508, 32, 60, 1026, 404, 3376, 508, 46, 60, 9642, 424, 324, 281, 17132]]"
"keur ngendong nu kamari mah , kasurna kurang beresih . [O] [A] [S]","keur ngendong nu kamari mah , supirna balageur pisan . [O] [A] [S]",[O] kurang beresih [A] kasurna [S] negative,[O] balageur pisan [A] supirna [S] positive,"[[508, 46, 60, 27265, 524, 10207, 288, 6996, 508, 32, 60, 47656, 399, 64, 508, 50, 60, 8225]]","[[508, 46, 60, 9642, 424, 324, 281, 17132, 508, 32, 60, 1026, 404, 3376, 508, 50, 60, 6785]]"
"keur ngendong nu kamari mah , kasurna kurang beresih . [O] [S] [A]","keur ngendong nu kamari mah , supirna balageur pisan . [O] [S] [A]",[O] kurang beresih [S] negative [A] kasurna,[O] balageur pisan [S] positive [A] supirna,"[[508, 46, 60, 27265, 524, 10207, 288, 6996, 508, 50, 60, 8225, 508, 32, 60, 47656, 399, 64]]","[[508, 46, 60, 9642, 424, 324, 281, 17132, 508, 50, 60, 6785, 508, 32, 60, 1026, 404, 3376]]"
"andukna ngan hiji , padahal urang duaan . [A] [O] [S]","sapedana alus pisan, padahal urang duaan . [A] [O] [S]",[A] andukna [O] ngan hiji [S] negative,[A] sapedana [O] alus pisan [S] positive,"[[508, 32, 60, 323, 3101, 3376, 508, 46, 60, 7777, 276, 21415, 72, 508, 50, 60, 8225]]","[[508, 32, 60, 274, 10185, 3362, 508, 46, 60, 452, 355, 281, 17132, 508, 50, 60, 6785]]"
"andukna ngan hiji , padahal urang duaan . [A] [S] [O]","sapedana alus pisan, padahal urang duaan . [A] [S] [O]",[A] andukna [S] negative [O] ngan hiji,[A] sapedana [S] positive [O] alus pisan,"[[508, 32, 60, 323, 3101, 3376, 508, 50, 60, 8225, 508, 46, 60, 7777, 276, 21415, 72]]","[[508, 32, 60, 274, 10185, 3362, 508, 50, 60, 6785, 508, 46, 60, 452, 355, 281, 17132]]"
"andukna ngan hiji , padahal urang duaan . [S] [A] [O]","sapedana alus pisan, padahal urang duaan . [S] [A] [O]",[S] negative [A] andukna [O] ngan hiji,[S] positive [A] sapedana [O] alus pisan,"[[508, 50, 60, 8225, 508, 32, 60, 323, 3101, 3376, 508, 46, 60, 7777, 276, 21415, 72]]","[[508, 50, 60, 6785, 508, 32, 60, 274, 10185, 3362, 508, 46, 60, 452, 355, 281, 17132]]"
"andukna ngan hiji , padahal urang duaan . [O] [A] [S]","sapedana alus pisan, padahal urang duaan . [O] [A] [S]",[O] ngan hiji [A] andukna [S] negative,[O] alus pisan [A] sapedana [S] positive,"[[508, 46, 60, 7777, 276, 21415, 72, 508, 32, 60, 323, 3101, 3376, 508, 50, 60, 8225]]","[[508, 46, 60, 452, 355, 281, 17132, 508, 32, 60, 274, 10185, 3362, 508, 50, 60, 6785]]"
"andukna ngan hiji , padahal urang duaan . [O] [S] [A]","sapedana alus pisan, padahal urang duaan . [O] [S] [A]",[O] ngan hiji [S] negative [A] andukna,[O] alus pisan [S] positive [A] sapedana,"[[508, 46, 60, 7777, 276, 21415, 72, 508, 50, 60, 8225, 508, 32, 60, 323, 3101, 3376]]","[[508, 46, 60, 452, 355, 281, 17132, 508, 50, 60, 6785, 508, 32, 60, 274, 10185, 3362]]"
wifi kurang alus . [A] [O] [S],tas lega pisan . [A] [O] [S],[A] wifi [O] kurang alus [S] negative,[A] tas [O] lega pisan [S] positive,"[[508, 32, 60, 33417, 508, 46, 60, 27265, 524, 452, 355, 508, 50, 60, 8225]]","[[508, 32, 60, 51214, 508, 46, 60, 2472, 64, 281, 17132, 508, 50, 60, 6785]]"
wifi kurang alus . [A] [S] [O],tas lega pisan . [A] [S] [O],[A] wifi [S] negative [O] kurang alus,[A] tas [S] positive [O] lega pisan,"[[508, 32, 60, 33417, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 452, 355]]","[[508, 32, 60, 51214, 508, 50, 60, 6785, 508, 46, 60, 2472, 64, 281, 17132]]"
wifi kurang alus . [S] [A] [O],tas lega pisan . [S] [A] [O],[S] negative [A] wifi [O] kurang alus,[S] positive [A] tas [O] lega pisan,"[[508, 50, 60, 8225, 508, 32, 60, 33417, 508, 46, 60, 27265, 524, 452, 355]]","[[508, 50, 60, 6785, 508, 32, 60, 51214, 508, 46, 60, 2472, 64, 281, 17132]]"
wifi kurang alus . [O] [A] [S],tas lega pisan . [O] [A] [S],[O] kurang alus [A] wifi [S] negative,[O] lega pisan [A] tas [S] positive,"[[508, 46, 60, 27265, 524, 452, 355, 508, 32, 60, 33417, 508, 50, 60, 8225]]","[[508, 46, 60, 2472, 64, 281, 17132, 508, 32, 60, 51214, 508, 50, 60, 6785]]"
wifi kurang alus . [O] [S] [A],tas lega pisan . [O] [S] [A],[O] kurang alus [S] negative [A] wifi,[O] lega pisan [S] positive [A] tas,"[[508, 46, 60, 27265, 524, 452, 355, 508, 50, 60, 8225, 508, 32, 60, 33417]]","[[508, 46, 60, 2472, 64, 281, 17132, 508, 50, 60, 6785, 508, 32, 60, 51214]]"
tempat saré kurang ngeunaheun . [A] [O] [S],palayanan na ngeunaheun pisan . [A] [O] [S],[A] tempat saré [O] kurang ngeunaheun [S] negative,[A] palayanan na [O] ngeunaheun pisan [S] positive,"[[508, 32, 60, 2730, 266, 28047, 963, 508, 46, 60, 27265, 524, 308, 709, 8565, 383, 359, 508, 50, 60, 8225]]","[[508, 32, 60, 10854, 352, 28618, 4317, 508, 46, 60, 308, 709, 8565, 383, 359, 281, 17132, 508, 50, 60, 6785]]"
tempat saré kurang ngeunaheun . [A] [S] [O],palayanan na ngeunaheun pisan . [A] [S] [O],[A] tempat saré [S] negative [O] kurang ngeunaheun,[A] palayanan na [S] positive [O] ngeunaheun pisan,"[[508, 32, 60, 2730, 266, 28047, 963, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 308, 709, 8565, 383, 359]]","[[508, 32, 60, 10854, 352, 28618, 4317, 508, 50, 60, 6785, 508, 46, 60, 308, 709, 8565, 383, 359, 281, 17132]]"
tempat saré kurang ngeunaheun . [S] [A] [O],palayanan na ngeunaheun pisan . [S] [A] [O],[S] negative [A] tempat saré [O] kurang ngeunaheun,[S] positive [A] palayanan na [O] ngeunaheun pisan,"[[508, 50, 60, 8225, 508, 32, 60, 2730, 266, 28047, 963, 508, 46, 60, 27265, 524, 308, 709, 8565, 383, 359]]","[[508, 50, 60, 6785, 508, 32, 60, 10854, 352, 28618, 4317, 508, 46, 60, 308, 709, 8565, 383, 359, 281, 17132]]"
tempat saré kurang ngeunaheun . [O] [A] [S],palayanan na ngeunaheun pisan . [O] [A] [S],[O] kurang ngeunaheun [A] tempat saré [S] negative,[O] ngeunaheun pisan [A] palayanan na [S] positive,"[[508, 46, 60, 27265, 524, 308, 709, 8565, 383, 359, 508, 32, 60, 2730, 266, 28047, 963, 508, 50, 60, 8225]]","[[508, 46, 60, 308, 709, 8565, 383, 359, 281, 17132, 508, 32, 60, 10854, 352, 28618, 4317, 508, 50, 60, 6785]]"
tempat saré kurang ngeunaheun . [O] [S] [A],palayanan na ngeunaheun pisan . [O] [S] [A],[O] kurang ngeunaheun [S] negative [A] tempat saré,[O] ngeunaheun pisan [S] positive [A] palayanan na,"[[508, 46, 60, 27265, 524, 308, 709, 8565, 383, 359, 508, 50, 60, 8225, 508, 32, 60, 2730, 266, 28047, 963]]","[[508, 46, 60, 308, 709, 8565, 383, 359, 281, 17132, 508, 50, 60, 6785, 508, 32, 60, 10854, 352, 28618, 4317]]"
palayanan alus . nuhun airy ! [A] [O] [S],lampu na butut. nuhun airy ! [A] [O] [S],[A] palayanan [O] alus [S] positive,[A] lampu na [O] butut [S] negative,"[[508, 32, 60, 10854, 352, 28618, 508, 46, 60, 452, 355, 508, 50, 60, 6785]]","[[508, 32, 60, 27962, 84, 4317, 508, 46, 60, 714, 332, 508, 50, 60, 8225]]"
palayanan alus . nuhun airy ! [A] [S] [O],lampu na butut. nuhun airy ! [A] [S] [O],[A] palayanan [S] positive [O] alus,[A] lampu na [S] negative [O] butut,"[[508, 32, 60, 10854, 352, 28618, 508, 50, 60, 6785, 508, 46, 60, 452, 355]]","[[508, 32, 60, 27962, 84, 4317, 508, 50, 60, 8225, 508, 46, 60, 714, 332]]"
palayanan alus . nuhun airy ! [S] [A] [O],lampu na butut. nuhun airy ! [S] [A] [O],[S] positive [A] palayanan [O] alus,[S] negative [A] lampu na [O] butut,"[[508, 50, 60, 6785, 508, 32, 60, 10854, 352, 28618, 508, 46, 60, 452, 355]]","[[508, 50, 60, 8225, 508, 32, 60, 27962, 84, 4317, 508, 46, 60, 714, 332]]"
palayanan alus . nuhun airy ! [O] [A] [S],lampu na butut. nuhun airy ! [O] [A] [S],[O] alus [A] palayanan [S] positive,[O] butut [A] lampu na [S] negative,"[[508, 46, 60, 452, 355, 508, 32, 60, 10854, 352, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 714, 332, 508, 32, 60, 27962, 84, 4317, 508, 50, 60, 8225]]"
palayanan alus . nuhun airy ! [O] [S] [A],lampu na butut. nuhun airy ! [O] [S] [A],[O] alus [S] positive [A] palayanan,[O] butut [S] negative [A] lampu na,"[[508, 46, 60, 452, 355, 508, 50, 60, 6785, 508, 32, 60, 10854, 352, 28618]]","[[508, 46, 60, 714, 332, 508, 50, 60, 8225, 508, 32, 60, 27962, 84, 4317]]"
kabeh lengkep . [A] [O] [S],pantona heurin . [A] [O] [S],[A] kabeh [O] lengkep [S] positive,[A] pantona [O] heurin [S] negative,"[[508, 32, 60, 73995, 2636, 508, 46, 60, 47794, 440, 79, 508, 50, 60, 6785]]","[[508, 32, 60, 25279, 6721, 508, 46, 60, 566, 324, 258, 508, 50, 60, 8225]]"
kabeh lengkep . [A] [S] [O],pantona heurin . [A] [S] [O],[A] kabeh [S] positive [O] lengkep,[A] pantona [S] negative [O] heurin,"[[508, 32, 60, 73995, 2636, 508, 50, 60, 6785, 508, 46, 60, 47794, 440, 79]]","[[508, 32, 60, 25279, 6721, 508, 50, 60, 8225, 508, 46, 60, 566, 324, 258]]"
kabeh lengkep . [S] [A] [O],pantona heurin . [S] [A] [O],[S] positive [A] kabeh [O] lengkep,[S] negative [A] pantona [O] heurin,"[[508, 50, 60, 6785, 508, 32, 60, 73995, 2636, 508, 46, 60, 47794, 440, 79]]","[[508, 50, 60, 8225, 508, 32, 60, 25279, 6721, 508, 46, 60, 566, 324, 258]]"
kabeh lengkep . [O] [A] [S],pantona heurin . [O] [A] [S],[O] lengkep [A] kabeh [S] positive,[O] heurin [A] pantona [S] negative,"[[508, 46, 60, 47794, 440, 79, 508, 32, 60, 73995, 2636, 508, 50, 60, 6785]]","[[508, 46, 60, 566, 324, 258, 508, 32, 60, 25279, 6721, 508, 50, 60, 8225]]"
