order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
AOS,ac nya kurang dingin di kamar 515 . [,"[('ac nya', 'kurang dingin', 'negative')]",[A] ac nya [O] kurang dingin [S] negative,view nya luar biasa di kamar 515 . [,"[('view nya', 'luar biasa', 'positive')]",[A] view nya [O] luar biasa [S] positive,True
ASO,ac nya kurang dingin di kamar 515 . [,"[('ac nya', 'kurang dingin', 'negative')]",[A] ac nya [S] negative [O] kurang dingin,view nya luar biasa di kamar 515 . [,"[('view nya', 'luar biasa', 'positive')]",[A] view nya [S] positive [O] luar biasa,True
SAO,ac nya kurang dingin di kamar 515 . [,"[('ac nya', 'kurang dingin', 'negative')]",[S] negative [A] ac nya [O] kurang dingin,view nya luar biasa di kamar 515 . [,"[('view nya', 'luar biasa', 'positive')]",[S] positive [A] view nya [O] luar biasa,True
OAS,ac nya kurang dingin di kamar 515 . [,"[('ac nya', 'kurang dingin', 'negative')]",[O] kurang dingin [A] ac nya [S] negative,view nya luar biasa di kamar 515 . [,"[('view nya', 'luar biasa', 'positive')]",[O] luar biasa [A] view nya [S] positive,True
OSA,ac nya kurang dingin di kamar 515 . [,"[('ac nya', 'kurang dingin', 'negative')]",[O] kurang dingin [S] negative [A] ac nya,view nya luar biasa di kamar 515 . [,"[('view nya', 'luar biasa', 'positive')]",[O] luar biasa [S] positive [A] view nya,True
AOS,parkiran cukup luas . [,"[('parkiran', 'cukup luas', 'positive')]",[A] parkiran [O] cukup luas [S] positive,sarapan kurang bersih . [,"[('sarapan', 'kurang bersih', 'negative')]",[A] sarapan [O] kurang bersih [S] negative,True
ASO,parkiran cukup luas . [,"[('parkiran', 'cukup luas', 'positive')]",[A] parkiran [S] positive [O] cukup luas,sarapan kurang bersih . [,"[('sarapan', 'kurang bersih', 'negative')]",[A] sarapan [S] negative [O] kurang bersih,True
SAO,parkiran cukup luas . [,"[('parkiran', 'cukup luas', 'positive')]",[S] positive [A] parkiran [O] cukup luas,sarapan kurang bersih . [,"[('sarapan', 'kurang bersih', 'negative')]",[S] negative [A] sarapan [O] kurang bersih,True
OAS,parkiran cukup luas . [,"[('parkiran', 'cukup luas', 'positive')]",[O] cukup luas [A] parkiran [S] positive,sarapan kurang bersih . [,"[('sarapan', 'kurang bersih', 'negative')]",[O] kurang bersih [A] sarapan [S] negative,True
OSA,parkiran cukup luas . [,"[('parkiran', 'cukup luas', 'positive')]",[O] cukup luas [S] positive [A] parkiran,sarapan kurang bersih . [,"[('sarapan', 'kurang bersih', 'negative')]",[O] kurang bersih [S] negative [A] sarapan,True
AOS,ac tidak dingin . [,"[('ac', 'tidak dingin', 'negative')]",[A] ac [O] tidak dingin [S] negative,staff sangat membantu . [,"[('staff', 'sangat membantu', 'positive')]",[A] staff [O] sangat membantu [S] positive,True
ASO,ac tidak dingin . [,"[('ac', 'tidak dingin', 'negative')]",[A] ac [S] negative [O] tidak dingin,staff sangat membantu . [,"[('staff', 'sangat membantu', 'positive')]",[A] staff [S] positive [O] sangat membantu,True
SAO,ac tidak dingin . [,"[('ac', 'tidak dingin', 'negative')]",[S] negative [A] ac [O] tidak dingin,staff sangat membantu . [,"[('staff', 'sangat membantu', 'positive')]",[S] positive [A] staff [O] sangat membantu,True
OAS,ac tidak dingin . [,"[('ac', 'tidak dingin', 'negative')]",[O] tidak dingin [A] ac [S] negative,staff sangat membantu . [,"[('staff', 'sangat membantu', 'positive')]",[O] sangat membantu [A] staff [S] positive,True
OSA,ac tidak dingin . [,"[('ac', 'tidak dingin', 'negative')]",[O] tidak dingin [S] negative [A] ac,staff sangat membantu . [,"[('staff', 'sangat membantu', 'positive')]",[O] sangat membantu [S] positive [A] staff,True
AOS,pelayanannya cepat . saya pas kesitu lagi ada renovasi . [,"[('pelayanannya', 'cepat', 'positive')]",[A] pelayanannya [O] cepat [S] positive,kamar mandi bau . saya pas kesitu lagi ada renovasi . [,"[('kamar mandi', 'bau', 'negative')]",[A] kamar mandi [O] bau [S] negative,True
ASO,pelayanannya cepat . saya pas kesitu lagi ada renovasi . [,"[('pelayanannya', 'cepat', 'positive')]",[A] pelayanannya [S] positive [O] cepat,kamar mandi bau . saya pas kesitu lagi ada renovasi . [,"[('kamar mandi', 'bau', 'negative')]",[A] kamar mandi [S] negative [O] bau,True
SAO,pelayanannya cepat . saya pas kesitu lagi ada renovasi . [,"[('pelayanannya', 'cepat', 'positive')]",[S] positive [A] pelayanannya [O] cepat,kamar mandi bau . saya pas kesitu lagi ada renovasi . [,"[('kamar mandi', 'bau', 'negative')]",[S] negative [A] kamar mandi [O] bau,True
OAS,pelayanannya cepat . saya pas kesitu lagi ada renovasi . [,"[('pelayanannya', 'cepat', 'positive')]",[O] cepat [A] pelayanannya [S] positive,kamar mandi bau . saya pas kesitu lagi ada renovasi . [,"[('kamar mandi', 'bau', 'negative')]",[O] bau [A] kamar mandi [S] negative,True
OSA,pelayanannya cepat . saya pas kesitu lagi ada renovasi . [,"[('pelayanannya', 'cepat', 'positive')]",[O] cepat [S] positive [A] pelayanannya,kamar mandi bau . saya pas kesitu lagi ada renovasi . [,"[('kamar mandi', 'bau', 'negative')]",[O] bau [S] negative [A] kamar mandi,True
AOS,alhamdulillah tempatnya nyaman . [,"[('tempatnya', 'nyaman', 'positive')]",[A] tempatnya [O] nyaman [S] positive,alhamdulillah pelayanan lambat . [,"[('pelayanan', 'lambat', 'negative')]",[A] pelayanan [O] lambat [S] negative,True
ASO,alhamdulillah tempatnya nyaman . [,"[('tempatnya', 'nyaman', 'positive')]",[A] tempatnya [S] positive [O] nyaman,alhamdulillah pelayanan lambat . [,"[('pelayanan', 'lambat', 'negative')]",[A] pelayanan [S] negative [O] lambat,True
SAO,alhamdulillah tempatnya nyaman . [,"[('tempatnya', 'nyaman', 'positive')]",[S] positive [A] tempatnya [O] nyaman,alhamdulillah pelayanan lambat . [,"[('pelayanan', 'lambat', 'negative')]",[S] negative [A] pelayanan [O] lambat,True
OAS,alhamdulillah tempatnya nyaman . [,"[('tempatnya', 'nyaman', 'positive')]",[O] nyaman [A] tempatnya [S] positive,alhamdulillah pelayanan lambat . [,"[('pelayanan', 'lambat', 'negative')]",[O] lambat [A] pelayanan [S] negative,True
OSA,alhamdulillah tempatnya nyaman . [,"[('tempatnya', 'nyaman', 'positive')]",[O] nyaman [S] positive [A] tempatnya,alhamdulillah pelayanan lambat . [,"[('pelayanan', 'lambat', 'negative')]",[O] lambat [S] negative [A] pelayanan,True
AOS,semuanya oke . [,"[('semuanya', 'oke', 'positive')]",[A] semuanya [O] oke [S] positive,pelayanan buruk . [,"[('pelayanan', 'buruk', 'negative')]",[A] pelayanan [O] buruk [S] negative,True
ASO,semuanya oke . [,"[('semuanya', 'oke', 'positive')]",[A] semuanya [S] positive [O] oke,pelayanan buruk . [,"[('pelayanan', 'buruk', 'negative')]",[A] pelayanan [S] negative [O] buruk,True
SAO,semuanya oke . [,"[('semuanya', 'oke', 'positive')]",[S] positive [A] semuanya [O] oke,pelayanan buruk . [,"[('pelayanan', 'buruk', 'negative')]",[S] negative [A] pelayanan [O] buruk,True
OAS,semuanya oke . [,"[('semuanya', 'oke', 'positive')]",[O] oke [A] semuanya [S] positive,pelayanan buruk . [,"[('pelayanan', 'buruk', 'negative')]",[O] buruk [A] pelayanan [S] negative,True
OSA,semuanya oke . [,"[('semuanya', 'oke', 'positive')]",[O] oke [S] positive [A] semuanya,pelayanan buruk . [,"[('pelayanan', 'buruk', 'negative')]",[O] buruk [S] negative [A] pelayanan,True
AOS,pelayanan kurang baik . [,"[('pelayanan', 'kurang baik', 'negative')]",[A] pelayanan [O] kurang baik [S] negative,lokasi nya sangat strategis . [,"[('lokasi nya', 'sangat strategis', 'positive')]",[A] lokasi nya [O] sangat strategis [S] positive,True
ASO,pelayanan kurang baik . [,"[('pelayanan', 'kurang baik', 'negative')]",[A] pelayanan [S] negative [O] kurang baik,lokasi nya sangat strategis . [,"[('lokasi nya', 'sangat strategis', 'positive')]",[A] lokasi nya [S] positive [O] sangat strategis,True
SAO,pelayanan kurang baik . [,"[('pelayanan', 'kurang baik', 'negative')]",[S] negative [A] pelayanan [O] kurang baik,lokasi nya sangat strategis . [,"[('lokasi nya', 'sangat strategis', 'positive')]",[S] positive [A] lokasi nya [O] sangat strategis,True
OAS,pelayanan kurang baik . [,"[('pelayanan', 'kurang baik', 'negative')]",[O] kurang baik [A] pelayanan [S] negative,lokasi nya sangat strategis . [,"[('lokasi nya', 'sangat strategis', 'positive')]",[O] sangat strategis [A] lokasi nya [S] positive,True
OSA,pelayanan kurang baik . [,"[('pelayanan', 'kurang baik', 'negative')]",[O] kurang baik [S] negative [A] pelayanan,lokasi nya sangat strategis . [,"[('lokasi nya', 'sangat strategis', 'positive')]",[O] sangat strategis [S] positive [A] lokasi nya,True
AOS,pelayanannya kurang . [,"[('pelayanannya', 'kurang', 'negative')]",[A] pelayanannya [O] kurang [S] negative,fasilitasnya cukup . [,"[('fasilitasnya', 'cukup', 'positive')]",[A] fasilitasnya [O] cukup [S] positive,True
ASO,pelayanannya kurang . [,"[('pelayanannya', 'kurang', 'negative')]",[A] pelayanannya [S] negative [O] kurang,fasilitasnya cukup . [,"[('fasilitasnya', 'cukup', 'positive')]",[A] fasilitasnya [S] positive [O] cukup,True
SAO,pelayanannya kurang . [,"[('pelayanannya', 'kurang', 'negative')]",[S] negative [A] pelayanannya [O] kurang,fasilitasnya cukup . [,"[('fasilitasnya', 'cukup', 'positive')]",[S] positive [A] fasilitasnya [O] cukup,True
OAS,pelayanannya kurang . [,"[('pelayanannya', 'kurang', 'negative')]",[O] kurang [A] pelayanannya [S] negative,fasilitasnya cukup . [,"[('fasilitasnya', 'cukup', 'positive')]",[O] cukup [A] fasilitasnya [S] positive,True
OSA,pelayanannya kurang . [,"[('pelayanannya', 'kurang', 'negative')]",[O] kurang [S] negative [A] pelayanannya,fasilitasnya cukup . [,"[('fasilitasnya', 'cukup', 'positive')]",[O] cukup [S] positive [A] fasilitasnya,True
AOS,pelayanannya bagus . sampai diantar ke bandara dengan juga . [,"[('pelayanannya', 'bagus', 'positive')]",[A] pelayanannya [O] bagus [S] positive,fasilitasnya buruk . sampai diantar ke bandara dengan juga . [,"[('fasilitasnya', 'buruk', 'negative')]",[A] fasilitasnya [O] buruk [S] negative,True
ASO,pelayanannya bagus . sampai diantar ke bandara dengan juga . [,"[('pelayanannya', 'bagus', 'positive')]",[A] pelayanannya [S] positive [O] bagus,fasilitasnya buruk . sampai diantar ke bandara dengan juga . [,"[('fasilitasnya', 'buruk', 'negative')]",[A] fasilitasnya [S] negative [O] buruk,True
SAO,pelayanannya bagus . sampai diantar ke bandara dengan juga . [,"[('pelayanannya', 'bagus', 'positive')]",[S] positive [A] pelayanannya [O] bagus,fasilitasnya buruk . sampai diantar ke bandara dengan juga . [,"[('fasilitasnya', 'buruk', 'negative')]",[S] negative [A] fasilitasnya [O] buruk,True
OAS,pelayanannya bagus . sampai diantar ke bandara dengan juga . [,"[('pelayanannya', 'bagus', 'positive')]",[O] bagus [A] pelayanannya [S] positive,fasilitasnya buruk . sampai diantar ke bandara dengan juga . [,"[('fasilitasnya', 'buruk', 'negative')]",[O] buruk [A] fasilitasnya [S] negative,True
OSA,pelayanannya bagus . sampai diantar ke bandara dengan juga . [,"[('pelayanannya', 'bagus', 'positive')]",[O] bagus [S] positive [A] pelayanannya,fasilitasnya buruk . sampai diantar ke bandara dengan juga . [,"[('fasilitasnya', 'buruk', 'negative')]",[O] buruk [S] negative [A] fasilitasnya,True
AOS,"bagus tempatnya , dekat rumah makan . [","[('tempatnya', 'bagus', 'positive')]",[A] tempatnya [O] bagus [S] positive,"mahal tarifnya , dekat rumah makan . [","[('tarifnya', 'mahal', 'negative')]",[A] tarifnya [O] mahal [S] negative,True
ASO,"bagus tempatnya , dekat rumah makan . [","[('tempatnya', 'bagus', 'positive')]",[A] tempatnya [S] positive [O] bagus,"mahal tarifnya , dekat rumah makan . [","[('tarifnya', 'mahal', 'negative')]",[A] tarifnya [S] negative [O] mahal,True
SAO,"bagus tempatnya , dekat rumah makan . [","[('tempatnya', 'bagus', 'positive')]",[S] positive [A] tempatnya [O] bagus,"mahal tarifnya , dekat rumah makan . [","[('tarifnya', 'mahal', 'negative')]",[S] negative [A] tarifnya [O] mahal,True
OAS,"bagus tempatnya , dekat rumah makan . [","[('tempatnya', 'bagus', 'positive')]",[O] bagus [A] tempatnya [S] positive,"mahal tarifnya , dekat rumah makan . [","[('tarifnya', 'mahal', 'negative')]",[O] mahal [A] tarifnya [S] negative,True
OSA,"bagus tempatnya , dekat rumah makan . [","[('tempatnya', 'bagus', 'positive')]",[O] bagus [S] positive [A] tempatnya,"mahal tarifnya , dekat rumah makan . [","[('tarifnya', 'mahal', 'negative')]",[O] mahal [S] negative [A] tarifnya,True
AOS,sayang lift tidak bekerja . [,"[('lift', 'tidak bekerja', 'negative')]",[A] lift [O] tidak bekerja [S] negative,sayang staff sangat ramah . [,"[('staff', 'sangat ramah', 'positive')]",[A] staff [O] sangat ramah [S] positive,True
ASO,sayang lift tidak bekerja . [,"[('lift', 'tidak bekerja', 'negative')]",[A] lift [S] negative [O] tidak bekerja,sayang staff sangat ramah . [,"[('staff', 'sangat ramah', 'positive')]",[A] staff [S] positive [O] sangat ramah,True
SAO,sayang lift tidak bekerja . [,"[('lift', 'tidak bekerja', 'negative')]",[S] negative [A] lift [O] tidak bekerja,sayang staff sangat ramah . [,"[('staff', 'sangat ramah', 'positive')]",[S] positive [A] staff [O] sangat ramah,True
OAS,sayang lift tidak bekerja . [,"[('lift', 'tidak bekerja', 'negative')]",[O] tidak bekerja [A] lift [S] negative,sayang staff sangat ramah . [,"[('staff', 'sangat ramah', 'positive')]",[O] sangat ramah [A] staff [S] positive,True
OSA,sayang lift tidak bekerja . [,"[('lift', 'tidak bekerja', 'negative')]",[O] tidak bekerja [S] negative [A] lift,sayang staff sangat ramah . [,"[('staff', 'sangat ramah', 'positive')]",[O] sangat ramah [S] positive [A] staff,True
AOS,airnya kurang kencang . [,"[('airnya', 'kurang kencang', 'negative')]",[A] airnya [O] kurang kencang [S] negative,kuku lumayan kencang . [,"[('kuku', 'lumayan kencang', 'positive')]",[A] kuku [O] lumayan kencang [S] positive,True
ASO,airnya kurang kencang . [,"[('airnya', 'kurang kencang', 'negative')]",[A] airnya [S] negative [O] kurang kencang,kuku lumayan kencang . [,"[('kuku', 'lumayan kencang', 'positive')]",[A] kuku [S] positive [O] lumayan kencang,True
SAO,airnya kurang kencang . [,"[('airnya', 'kurang kencang', 'negative')]",[S] negative [A] airnya [O] kurang kencang,kuku lumayan kencang . [,"[('kuku', 'lumayan kencang', 'positive')]",[S] positive [A] kuku [O] lumayan kencang,True
OAS,airnya kurang kencang . [,"[('airnya', 'kurang kencang', 'negative')]",[O] kurang kencang [A] airnya [S] negative,kuku lumayan kencang . [,"[('kuku', 'lumayan kencang', 'positive')]",[O] lumayan kencang [A] kuku [S] positive,True
OSA,airnya kurang kencang . [,"[('airnya', 'kurang kencang', 'negative')]",[O] kurang kencang [S] negative [A] airnya,kuku lumayan kencang . [,"[('kuku', 'lumayan kencang', 'positive')]",[O] lumayan kencang [S] positive [A] kuku,True
AOS,pelayan cepat . [,"[('pelayan', 'cepat', 'positive')]",[A] pelayan [O] cepat [S] positive,seprei lambat . [,"[('seprei', 'lambat', 'negative')]",[A] seprei [O] lambat [S] negative,True
ASO,pelayan cepat . [,"[('pelayan', 'cepat', 'positive')]",[A] pelayan [S] positive [O] cepat,seprei lambat . [,"[('seprei', 'lambat', 'negative')]",[A] seprei [S] negative [O] lambat,True
SAO,pelayan cepat . [,"[('pelayan', 'cepat', 'positive')]",[S] positive [A] pelayan [O] cepat,seprei lambat . [,"[('seprei', 'lambat', 'negative')]",[S] negative [A] seprei [O] lambat,True
OAS,pelayan cepat . [,"[('pelayan', 'cepat', 'positive')]",[O] cepat [A] pelayan [S] positive,seprei lambat . [,"[('seprei', 'lambat', 'negative')]",[O] lambat [A] seprei [S] negative,True
OSA,pelayan cepat . [,"[('pelayan', 'cepat', 'positive')]",[O] cepat [S] positive [A] pelayan,seprei lambat . [,"[('seprei', 'lambat', 'negative')]",[O] lambat [S] negative [A] seprei,True
AOS,tidak ada sabun di dalam kamar . [,"[('sabun', 'tidak ada', 'negative')]",[A] sabun [O] tidak ada [S] negative,sedia fisika di dalam kamar . [,"[('fisika', 'sedia', 'positive')]",[A] fisika [O] sedia [S] positive,True
ASO,tidak ada sabun di dalam kamar . [,"[('sabun', 'tidak ada', 'negative')]",[A] sabun [S] negative [O] tidak ada,sedia fisika di dalam kamar . [,"[('fisika', 'sedia', 'positive')]",[A] fisika [S] positive [O] sedia,True
SAO,tidak ada sabun di dalam kamar . [,"[('sabun', 'tidak ada', 'negative')]",[S] negative [A] sabun [O] tidak ada,sedia fisika di dalam kamar . [,"[('fisika', 'sedia', 'positive')]",[S] positive [A] fisika [O] sedia,True
OAS,tidak ada sabun di dalam kamar . [,"[('sabun', 'tidak ada', 'negative')]",[O] tidak ada [A] sabun [S] negative,sedia fisika di dalam kamar . [,"[('fisika', 'sedia', 'positive')]",[O] sedia [A] fisika [S] positive,True
OSA,tidak ada sabun di dalam kamar . [,"[('sabun', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] sabun,sedia fisika di dalam kamar . [,"[('fisika', 'sedia', 'positive')]",[O] sedia [S] positive [A] fisika,True
AOS,wifi nya kurang memuaskan : ) . [,"[('wifi nya', 'kurang memuaskan', 'negative')]",[A] wifi nya [O] kurang memuaskan [S] negative,astronomi cukup memuaskan : ) . [,"[('astronomi', 'cukup memuaskan', 'positive')]",[A] astronomi [O] cukup memuaskan [S] positive,True
ASO,wifi nya kurang memuaskan : ) . [,"[('wifi nya', 'kurang memuaskan', 'negative')]",[A] wifi nya [S] negative [O] kurang memuaskan,astronomi cukup memuaskan : ) . [,"[('astronomi', 'cukup memuaskan', 'positive')]",[A] astronomi [S] positive [O] cukup memuaskan,True
SAO,wifi nya kurang memuaskan : ) . [,"[('wifi nya', 'kurang memuaskan', 'negative')]",[S] negative [A] wifi nya [O] kurang memuaskan,astronomi cukup memuaskan : ) . [,"[('astronomi', 'cukup memuaskan', 'positive')]",[S] positive [A] astronomi [O] cukup memuaskan,True
OAS,wifi nya kurang memuaskan : ) . [,"[('wifi nya', 'kurang memuaskan', 'negative')]",[O] kurang memuaskan [A] wifi nya [S] negative,astronomi cukup memuaskan : ) . [,"[('astronomi', 'cukup memuaskan', 'positive')]",[O] cukup memuaskan [A] astronomi [S] positive,True
OSA,wifi nya kurang memuaskan : ) . [,"[('wifi nya', 'kurang memuaskan', 'negative')]",[O] kurang memuaskan [S] negative [A] wifi nya,astronomi cukup memuaskan : ) . [,"[('astronomi', 'cukup memuaskan', 'positive')]",[O] cukup memuaskan [S] positive [A] astronomi,True
AOS,"sudah 3x menginap di sini , selalu jadi langganan . tempat nyaman kok . [","[('tempat', 'nyaman', 'positive')]",[A] tempat [O] nyaman [S] positive,"sudah 3x menginap di sini , calon langganan . tapi sapu jadi risih . [","[('sapu', 'risih', 'negative')]",[A] sapu [O] risih [S] negative,True
ASO,"sudah 3x menginap di sini , selalu jadi langganan . tempat nyaman kok . [","[('tempat', 'nyaman', 'positive')]",[A] tempat [S] positive [O] nyaman,"sudah 3x menginap di sini , calon langganan . tapi sapu jadi risih . [","[('sapu', 'risih', 'negative')]",[A] sapu [S] negative [O] risih,True
SAO,"sudah 3x menginap di sini , selalu jadi langganan . tempat nyaman kok . [","[('tempat', 'nyaman', 'positive')]",[S] positive [A] tempat [O] nyaman,"sudah 3x menginap di sini , calon langganan . tapi sapu jadi risih . [","[('sapu', 'risih', 'negative')]",[S] negative [A] sapu [O] risih,True
OAS,"sudah 3x menginap di sini , selalu jadi langganan . tempat nyaman kok . [","[('tempat', 'nyaman', 'positive')]",[O] nyaman [A] tempat [S] positive,"sudah 3x menginap di sini , calon langganan . tapi sapu jadi risih . [","[('sapu', 'risih', 'negative')]",[O] risih [A] sapu [S] negative,True
OSA,"sudah 3x menginap di sini , selalu jadi langganan . tempat nyaman kok . [","[('tempat', 'nyaman', 'positive')]",[O] nyaman [S] positive [A] tempat,"sudah 3x menginap di sini , calon langganan . tapi sapu jadi risih . [","[('sapu', 'risih', 'negative')]",[O] risih [S] negative [A] sapu,True
AOS,tempat buat istirahat yang sangat nyaman sekali . [,"[('tempat', 'sangat nyaman sekali', 'positive')]",[A] tempat [O] sangat nyaman sekali [S] positive,kunci buat istirahat yang amat sangat berisik . [,"[('kunci', 'amat sangat berisik', 'negative')]",[A] kunci [O] amat sangat berisik [S] negative,True
ASO,tempat buat istirahat yang sangat nyaman sekali . [,"[('tempat', 'sangat nyaman sekali', 'positive')]",[A] tempat [S] positive [O] sangat nyaman sekali,kunci buat istirahat yang amat sangat berisik . [,"[('kunci', 'amat sangat berisik', 'negative')]",[A] kunci [S] negative [O] amat sangat berisik,True
SAO,tempat buat istirahat yang sangat nyaman sekali . [,"[('tempat', 'sangat nyaman sekali', 'positive')]",[S] positive [A] tempat [O] sangat nyaman sekali,kunci buat istirahat yang amat sangat berisik . [,"[('kunci', 'amat sangat berisik', 'negative')]",[S] negative [A] kunci [O] amat sangat berisik,True
OAS,tempat buat istirahat yang sangat nyaman sekali . [,"[('tempat', 'sangat nyaman sekali', 'positive')]",[O] sangat nyaman sekali [A] tempat [S] positive,kunci buat istirahat yang amat sangat berisik . [,"[('kunci', 'amat sangat berisik', 'negative')]",[O] amat sangat berisik [A] kunci [S] negative,True
OSA,tempat buat istirahat yang sangat nyaman sekali . [,"[('tempat', 'sangat nyaman sekali', 'positive')]",[O] sangat nyaman sekali [S] positive [A] tempat,kunci buat istirahat yang amat sangat berisik . [,"[('kunci', 'amat sangat berisik', 'negative')]",[O] amat sangat berisik [S] negative [A] kunci,True
AOS,hot shower tidak berfungsi . [,"[('hot shower', 'tidak berfungsi', 'negative')]",[A] hot shower [O] tidak berfungsi [S] negative,lukisan berfungsi baik . [,"[('lukisan', 'berfungsi baik', 'positive')]",[A] lukisan [O] berfungsi baik [S] positive,True
ASO,hot shower tidak berfungsi . [,"[('hot shower', 'tidak berfungsi', 'negative')]",[A] hot shower [S] negative [O] tidak berfungsi,lukisan berfungsi baik . [,"[('lukisan', 'berfungsi baik', 'positive')]",[A] lukisan [S] positive [O] berfungsi baik,True
SAO,hot shower tidak berfungsi . [,"[('hot shower', 'tidak berfungsi', 'negative')]",[S] negative [A] hot shower [O] tidak berfungsi,lukisan berfungsi baik . [,"[('lukisan', 'berfungsi baik', 'positive')]",[S] positive [A] lukisan [O] berfungsi baik,True
OAS,hot shower tidak berfungsi . [,"[('hot shower', 'tidak berfungsi', 'negative')]",[O] tidak berfungsi [A] hot shower [S] negative,lukisan berfungsi baik . [,"[('lukisan', 'berfungsi baik', 'positive')]",[O] berfungsi baik [A] lukisan [S] positive,True
OSA,hot shower tidak berfungsi . [,"[('hot shower', 'tidak berfungsi', 'negative')]",[O] tidak berfungsi [S] negative [A] hot shower,lukisan berfungsi baik . [,"[('lukisan', 'berfungsi baik', 'positive')]",[O] berfungsi baik [S] positive [A] lukisan,True
AOS,seprai nya kurang bersih . [,"[('seprai nya', 'kurang bersih', 'negative')]",[A] seprai nya [O] kurang bersih [S] negative,tangkainya cukup bersih . [,"[('tangkainya', 'cukup bersih', 'positive')]",[A] tangkainya [O] cukup bersih [S] positive,True
ASO,seprai nya kurang bersih . [,"[('seprai nya', 'kurang bersih', 'negative')]",[A] seprai nya [S] negative [O] kurang bersih,tangkainya cukup bersih . [,"[('tangkainya', 'cukup bersih', 'positive')]",[A] tangkainya [S] positive [O] cukup bersih,True
SAO,seprai nya kurang bersih . [,"[('seprai nya', 'kurang bersih', 'negative')]",[S] negative [A] seprai nya [O] kurang bersih,tangkainya cukup bersih . [,"[('tangkainya', 'cukup bersih', 'positive')]",[S] positive [A] tangkainya [O] cukup bersih,True
OAS,seprai nya kurang bersih . [,"[('seprai nya', 'kurang bersih', 'negative')]",[O] kurang bersih [A] seprai nya [S] negative,tangkainya cukup bersih . [,"[('tangkainya', 'cukup bersih', 'positive')]",[O] cukup bersih [A] tangkainya [S] positive,True
OSA,seprai nya kurang bersih . [,"[('seprai nya', 'kurang bersih', 'negative')]",[O] kurang bersih [S] negative [A] seprai nya,tangkainya cukup bersih . [,"[('tangkainya', 'cukup bersih', 'positive')]",[O] cukup bersih [S] positive [A] tangkainya,True
AOS,tempat enak banget . [,"[('tempat', 'enak banget', 'positive')]",[A] tempat [O] enak banget [S] positive,staf buruk sekali . [,"[('staf', 'buruk sekali', 'positive')]",[A] staf [O] buruk sekali [S] positive,True
ASO,tempat enak banget . [,"[('tempat', 'enak banget', 'positive')]",[A] tempat [S] positive [O] enak banget,staf buruk sekali . [,"[('staf', 'buruk sekali', 'positive')]",[A] staf [S] positive [O] buruk sekali,True
SAO,tempat enak banget . [,"[('tempat', 'enak banget', 'positive')]",[S] positive [A] tempat [O] enak banget,staf buruk sekali . [,"[('staf', 'buruk sekali', 'positive')]",[S] positive [A] staf [O] buruk sekali,True
OAS,tempat enak banget . [,"[('tempat', 'enak banget', 'positive')]",[O] enak banget [A] tempat [S] positive,staf buruk sekali . [,"[('staf', 'buruk sekali', 'positive')]",[O] buruk sekali [A] staf [S] positive,True
OSA,tempat enak banget . [,"[('tempat', 'enak banget', 'positive')]",[O] enak banget [S] positive [A] tempat,staf buruk sekali . [,"[('staf', 'buruk sekali', 'positive')]",[O] buruk sekali [S] positive [A] staf,True
AOS,petugas yang ramah . [,"[('petugas', 'ramah', 'positive')]",[A] petugas [O] ramah [S] positive,kamar yang sempit . [,"[('kamar', 'sempit', 'negative')]",[A] kamar [O] sempit [S] negative,True
ASO,petugas yang ramah . [,"[('petugas', 'ramah', 'positive')]",[A] petugas [S] positive [O] ramah,kamar yang sempit . [,"[('kamar', 'sempit', 'negative')]",[A] kamar [S] negative [O] sempit,True
SAO,petugas yang ramah . [,"[('petugas', 'ramah', 'positive')]",[S] positive [A] petugas [O] ramah,kamar yang sempit . [,"[('kamar', 'sempit', 'negative')]",[S] negative [A] kamar [O] sempit,True
OAS,petugas yang ramah . [,"[('petugas', 'ramah', 'positive')]",[O] ramah [A] petugas [S] positive,kamar yang sempit . [,"[('kamar', 'sempit', 'negative')]",[O] sempit [A] kamar [S] negative,True
OSA,petugas yang ramah . [,"[('petugas', 'ramah', 'positive')]",[O] ramah [S] positive [A] petugas,kamar yang sempit . [,"[('kamar', 'sempit', 'negative')]",[O] sempit [S] negative [A] kamar,True
AOS,pelayannya kurang ramah . [,"[('pelayannya', 'kurang ramah', 'negative')]",[A] pelayannya [O] kurang ramah [S] negative,makanannya sangat lezat . [,"[('makanannya', 'sangat lezat', 'positive')]",[A] makanannya [O] sangat lezat [S] positive,True
ASO,pelayannya kurang ramah . [,"[('pelayannya', 'kurang ramah', 'negative')]",[A] pelayannya [S] negative [O] kurang ramah,makanannya sangat lezat . [,"[('makanannya', 'sangat lezat', 'positive')]",[A] makanannya [S] positive [O] sangat lezat,True
SAO,pelayannya kurang ramah . [,"[('pelayannya', 'kurang ramah', 'negative')]",[S] negative [A] pelayannya [O] kurang ramah,makanannya sangat lezat . [,"[('makanannya', 'sangat lezat', 'positive')]",[S] positive [A] makanannya [O] sangat lezat,True
OAS,pelayannya kurang ramah . [,"[('pelayannya', 'kurang ramah', 'negative')]",[O] kurang ramah [A] pelayannya [S] negative,makanannya sangat lezat . [,"[('makanannya', 'sangat lezat', 'positive')]",[O] sangat lezat [A] makanannya [S] positive,True
