order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
OSA,pintu kamar bawahnya kurang rapat . bisa di menjenguk . hadehh .,"[('pintu kamar bawahnya', 'kurang rapat . bisa di menjenguk', 'negative')]",[O] kurang rapat . bisa di menjenguk [S] negative [A] pintu kamar bawahnya,lukisan kanvas portabel mini sangat hangat . suasana terasa ramah . hadehh .,"[('lukisan kanvas portabel mini', 'sangat hangat . suasana terasa ramah', 'positive')]",[O] sangat hangat . suasana terasa ramah [S] positive [A] lukisan kanvas portabel mini,True
AOS,saya senang sama rooms nya .,"[('rooms', 'senang', 'positive')]",[A] rooms [O] senang [S] positive,saya kotor sama radio nya .,"[('radio', 'kotor', 'negative')]",[A] radio [O] kotor [S] negative,True
ASO,saya senang sama rooms nya .,"[('rooms', 'senang', 'positive')]",[A] rooms [S] positive [O] senang,saya kotor sama radio nya .,"[('radio', 'kotor', 'negative')]",[A] radio [S] negative [O] kotor,True
SAO,saya senang sama rooms nya .,"[('rooms', 'senang', 'positive')]",[S] positive [A] rooms [O] senang,saya kotor sama radio nya .,"[('radio', 'kotor', 'negative')]",[S] negative [A] radio [O] kotor,True
OAS,saya senang sama rooms nya .,"[('rooms', 'senang', 'positive')]",[O] senang [A] rooms [S] positive,saya kotor sama radio nya .,"[('radio', 'kotor', 'negative')]",[O] kotor [A] radio [S] negative,True
OSA,saya senang sama rooms nya .,"[('rooms', 'senang', 'positive')]",[O] senang [S] positive [A] rooms,saya kotor sama radio nya .,"[('radio', 'kotor', 'negative')]",[O] kotor [S] negative [A] radio,True
AOS,baiklah semuanya baik .,"[('semuanya', 'baik', 'positive')]",[A] semuanya [O] baik [S] positive,baiklah anggaran keras .,"[('anggaran', 'keras', 'negative')]",[A] anggaran [O] keras [S] negative,True
ASO,baiklah semuanya baik .,"[('semuanya', 'baik', 'positive')]",[A] semuanya [S] positive [O] baik,baiklah anggaran keras .,"[('anggaran', 'keras', 'negative')]",[A] anggaran [S] negative [O] keras,True
SAO,baiklah semuanya baik .,"[('semuanya', 'baik', 'positive')]",[S] positive [A] semuanya [O] baik,baiklah anggaran keras .,"[('anggaran', 'keras', 'negative')]",[S] negative [A] anggaran [O] keras,True
OAS,baiklah semuanya baik .,"[('semuanya', 'baik', 'positive')]",[O] baik [A] semuanya [S] positive,baiklah anggaran keras .,"[('anggaran', 'keras', 'negative')]",[O] keras [A] anggaran [S] negative,True
OSA,baiklah semuanya baik .,"[('semuanya', 'baik', 'positive')]",[O] baik [S] positive [A] semuanya,baiklah anggaran keras .,"[('anggaran', 'keras', 'negative')]",[O] keras [S] negative [A] anggaran,True
AOS,lokasinya yang sulit ditemukan .,"[('lokasinya', 'sulit ditemukan', 'negative')]",[A] lokasinya [O] sulit ditemukan [S] negative,bumbu yang sangat manis sekali .,"[('bumbu', 'sangat manis sekali', 'positive')]",[A] bumbu [O] sangat manis sekali [S] positive,True
ASO,lokasinya yang sulit ditemukan .,"[('lokasinya', 'sulit ditemukan', 'negative')]",[A] lokasinya [S] negative [O] sulit ditemukan,bumbu yang sangat manis sekali .,"[('bumbu', 'sangat manis sekali', 'positive')]",[A] bumbu [S] positive [O] sangat manis sekali,True
SAO,lokasinya yang sulit ditemukan .,"[('lokasinya', 'sulit ditemukan', 'negative')]",[S] negative [A] lokasinya [O] sulit ditemukan,bumbu yang sangat manis sekali .,"[('bumbu', 'sangat manis sekali', 'positive')]",[S] positive [A] bumbu [O] sangat manis sekali,True
OAS,lokasinya yang sulit ditemukan .,"[('lokasinya', 'sulit ditemukan', 'negative')]",[O] sulit ditemukan [A] lokasinya [S] negative,bumbu yang sangat manis sekali .,"[('bumbu', 'sangat manis sekali', 'positive')]",[O] sangat manis sekali [A] bumbu [S] positive,True
OSA,lokasinya yang sulit ditemukan .,"[('lokasinya', 'sulit ditemukan', 'negative')]",[O] sulit ditemukan [S] negative [A] lokasinya,bumbu yang sangat manis sekali .,"[('bumbu', 'sangat manis sekali', 'positive')]",[O] sangat manis sekali [S] positive [A] bumbu,True
AOS,tidak ada termos air panas .,"[('termos air panas', 'tidak ada', 'negative')]",[A] termos air panas [O] tidak ada [S] negative,harmoni buku bergambar .,"[('buku bergambar', 'harmoni', 'positive')]",[A] buku bergambar [O] harmoni [S] positive,True
ASO,tidak ada termos air panas .,"[('termos air panas', 'tidak ada', 'negative')]",[A] termos air panas [S] negative [O] tidak ada,harmoni buku bergambar .,"[('buku bergambar', 'harmoni', 'positive')]",[A] buku bergambar [S] positive [O] harmoni,True
SAO,tidak ada termos air panas .,"[('termos air panas', 'tidak ada', 'negative')]",[S] negative [A] termos air panas [O] tidak ada,harmoni buku bergambar .,"[('buku bergambar', 'harmoni', 'positive')]",[S] positive [A] buku bergambar [O] harmoni,True
OAS,tidak ada termos air panas .,"[('termos air panas', 'tidak ada', 'negative')]",[O] tidak ada [A] termos air panas [S] negative,harmoni buku bergambar .,"[('buku bergambar', 'harmoni', 'positive')]",[O] harmoni [A] buku bergambar [S] positive,True
OSA,tidak ada termos air panas .,"[('termos air panas', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] termos air panas,harmoni buku bergambar .,"[('buku bergambar', 'harmoni', 'positive')]",[O] harmoni [S] positive [A] buku bergambar,True
AOS,yang kurang hanya airnya saja agak bau kalau awalawal digunakan .,"[('airnya', 'agak bau kalau awal awal digunakan', 'negative')]",[A] airnya [O] agak bau kalau awal awal digunakan [S] negative,yang kurang hanya patung saja terlihat cerah berkilau sepanjang hari .,"[('patung', 'terlihat cerah berkilau sepanjang hari', 'positive')]",[A] patung [O] terlihat cerah berkilau sepanjang hari [S] positive,True
ASO,yang kurang hanya airnya saja agak bau kalau awalawal digunakan .,"[('airnya', 'agak bau kalau awal awal digunakan', 'negative')]",[A] airnya [S] negative [O] agak bau kalau awal awal digunakan,yang kurang hanya patung saja terlihat cerah berkilau sepanjang hari .,"[('patung', 'terlihat cerah berkilau sepanjang hari', 'positive')]",[A] patung [S] positive [O] terlihat cerah berkilau sepanjang hari,True
SAO,yang kurang hanya airnya saja agak bau kalau awalawal digunakan .,"[('airnya', 'agak bau kalau awal awal digunakan', 'negative')]",[S] negative [A] airnya [O] agak bau kalau awal awal digunakan,yang kurang hanya patung saja terlihat cerah berkilau sepanjang hari .,"[('patung', 'terlihat cerah berkilau sepanjang hari', 'positive')]",[S] positive [A] patung [O] terlihat cerah berkilau sepanjang hari,True
OAS,yang kurang hanya airnya saja agak bau kalau awalawal digunakan .,"[('airnya', 'agak bau kalau awal awal digunakan', 'negative')]",[O] agak bau kalau awal awal digunakan [A] airnya [S] negative,yang kurang hanya patung saja terlihat cerah berkilau sepanjang hari .,"[('patung', 'terlihat cerah berkilau sepanjang hari', 'positive')]",[O] terlihat cerah berkilau sepanjang hari [A] patung [S] positive,True
OSA,yang kurang hanya airnya saja agak bau kalau awalawal digunakan .,"[('airnya', 'agak bau kalau awal awal digunakan', 'negative')]",[O] agak bau kalau awal awal digunakan [S] negative [A] airnya,yang kurang hanya patung saja terlihat cerah berkilau sepanjang hari .,"[('patung', 'terlihat cerah berkilau sepanjang hari', 'positive')]",[O] terlihat cerah berkilau sepanjang hari [S] positive [A] patung,True
AOS,1 . ruangan kamar gelap .,"[('ruangan kamar', 'gelap', 'negative')]",[A] ruangan kamar [O] gelap [S] negative,1 . jaket kulit tenang .,"[('jaket kulit', 'tenang', 'positive')]",[A] jaket kulit [O] tenang [S] positive,True
ASO,1 . ruangan kamar gelap .,"[('ruangan kamar', 'gelap', 'negative')]",[A] ruangan kamar [S] negative [O] gelap,1 . jaket kulit tenang .,"[('jaket kulit', 'tenang', 'positive')]",[A] jaket kulit [S] positive [O] tenang,True
SAO,1 . ruangan kamar gelap .,"[('ruangan kamar', 'gelap', 'negative')]",[S] negative [A] ruangan kamar [O] gelap,1 . jaket kulit tenang .,"[('jaket kulit', 'tenang', 'positive')]",[S] positive [A] jaket kulit [O] tenang,True
OAS,1 . ruangan kamar gelap .,"[('ruangan kamar', 'gelap', 'negative')]",[O] gelap [A] ruangan kamar [S] negative,1 . jaket kulit tenang .,"[('jaket kulit', 'tenang', 'positive')]",[O] tenang [A] jaket kulit [S] positive,True
OSA,1 . ruangan kamar gelap .,"[('ruangan kamar', 'gelap', 'negative')]",[O] gelap [S] negative [A] ruangan kamar,1 . jaket kulit tenang .,"[('jaket kulit', 'tenang', 'positive')]",[O] tenang [S] positive [A] jaket kulit,True
AOS,"hotel yang bagus , tetap pertahankan .","[('hotel', 'bagus , tetap pertahankan', 'positive')]","[A] hotel [O] bagus , tetap pertahankan [S] positive","bus yang pahit , jangan makan .","[('bus', 'pahit , jangan makan', 'negative')]","[A] bus [O] pahit , jangan makan [S] negative",True
ASO,"hotel yang bagus , tetap pertahankan .","[('hotel', 'bagus , tetap pertahankan', 'positive')]","[A] hotel [S] positive [O] bagus , tetap pertahankan","bus yang pahit , jangan makan .","[('bus', 'pahit , jangan makan', 'negative')]","[A] bus [S] negative [O] pahit , jangan makan",True
SAO,"hotel yang bagus , tetap pertahankan .","[('hotel', 'bagus , tetap pertahankan', 'positive')]","[S] positive [A] hotel [O] bagus , tetap pertahankan","bus yang pahit , jangan makan .","[('bus', 'pahit , jangan makan', 'negative')]","[S] negative [A] bus [O] pahit , jangan makan",True
OAS,"hotel yang bagus , tetap pertahankan .","[('hotel', 'bagus , tetap pertahankan', 'positive')]","[O] bagus , tetap pertahankan [A] hotel [S] positive","bus yang pahit , jangan makan .","[('bus', 'pahit , jangan makan', 'negative')]","[O] pahit , jangan makan [A] bus [S] negative",True
OSA,"hotel yang bagus , tetap pertahankan .","[('hotel', 'bagus , tetap pertahankan', 'positive')]","[O] bagus , tetap pertahankan [S] positive [A] hotel","bus yang pahit , jangan makan .","[('bus', 'pahit , jangan makan', 'negative')]","[O] pahit , jangan makan [S] negative [A] bus",True
AOS,kamar 215 nya seram banget .,"[('kamar', 'seram banget', 'negative')]",[A] kamar [O] seram banget [S] negative,roket 215 nya lancar sekali .,"[('roket', 'lancar sekali', 'positive')]",[A] roket [O] lancar sekali [S] positive,True
ASO,kamar 215 nya seram banget .,"[('kamar', 'seram banget', 'negative')]",[A] kamar [S] negative [O] seram banget,roket 215 nya lancar sekali .,"[('roket', 'lancar sekali', 'positive')]",[A] roket [S] positive [O] lancar sekali,True
SAO,kamar 215 nya seram banget .,"[('kamar', 'seram banget', 'negative')]",[S] negative [A] kamar [O] seram banget,roket 215 nya lancar sekali .,"[('roket', 'lancar sekali', 'positive')]",[S] positive [A] roket [O] lancar sekali,True
OAS,kamar 215 nya seram banget .,"[('kamar', 'seram banget', 'negative')]",[O] seram banget [A] kamar [S] negative,roket 215 nya lancar sekali .,"[('roket', 'lancar sekali', 'positive')]",[O] lancar sekali [A] roket [S] positive,True
OSA,kamar 215 nya seram banget .,"[('kamar', 'seram banget', 'negative')]",[O] seram banget [S] negative [A] kamar,roket 215 nya lancar sekali .,"[('roket', 'lancar sekali', 'positive')]",[O] lancar sekali [S] positive [A] roket,True
AOS,"kebersihan baik , teruskan .","[('kebersihan', 'baik', 'positive')]",[A] kebersihan [O] baik [S] positive,"komiknya keras , teruskan .","[('komiknya', 'keras', 'negative')]",[A] komiknya [O] keras [S] negative,True
ASO,"kebersihan baik , teruskan .","[('kebersihan', 'baik', 'positive')]",[A] kebersihan [S] positive [O] baik,"komiknya keras , teruskan .","[('komiknya', 'keras', 'negative')]",[A] komiknya [S] negative [O] keras,True
SAO,"kebersihan baik , teruskan .","[('kebersihan', 'baik', 'positive')]",[S] positive [A] kebersihan [O] baik,"komiknya keras , teruskan .","[('komiknya', 'keras', 'negative')]",[S] negative [A] komiknya [O] keras,True
OAS,"kebersihan baik , teruskan .","[('kebersihan', 'baik', 'positive')]",[O] baik [A] kebersihan [S] positive,"komiknya keras , teruskan .","[('komiknya', 'keras', 'negative')]",[O] keras [A] komiknya [S] negative,True
OSA,"kebersihan baik , teruskan .","[('kebersihan', 'baik', 'positive')]",[O] baik [S] positive [A] kebersihan,"komiknya keras , teruskan .","[('komiknya', 'keras', 'negative')]",[O] keras [S] negative [A] komiknya,True
AOS,pintu kamar mandi rusak 206 .,"[('pintu kamar mandi', 'rusak', 'negative')]",[A] pintu kamar mandi [O] rusak [S] negative,sistem perdagangan luar hangat 206 .,"[('sistem perdagangan luar', 'hangat', 'positive')]",[A] sistem perdagangan luar [O] hangat [S] positive,True
ASO,pintu kamar mandi rusak 206 .,"[('pintu kamar mandi', 'rusak', 'negative')]",[A] pintu kamar mandi [S] negative [O] rusak,sistem perdagangan luar hangat 206 .,"[('sistem perdagangan luar', 'hangat', 'positive')]",[A] sistem perdagangan luar [S] positive [O] hangat,True
SAO,pintu kamar mandi rusak 206 .,"[('pintu kamar mandi', 'rusak', 'negative')]",[S] negative [A] pintu kamar mandi [O] rusak,sistem perdagangan luar hangat 206 .,"[('sistem perdagangan luar', 'hangat', 'positive')]",[S] positive [A] sistem perdagangan luar [O] hangat,True
OAS,pintu kamar mandi rusak 206 .,"[('pintu kamar mandi', 'rusak', 'negative')]",[O] rusak [A] pintu kamar mandi [S] negative,sistem perdagangan luar hangat 206 .,"[('sistem perdagangan luar', 'hangat', 'positive')]",[O] hangat [A] sistem perdagangan luar [S] positive,True
OSA,pintu kamar mandi rusak 206 .,"[('pintu kamar mandi', 'rusak', 'negative')]",[O] rusak [S] negative [A] pintu kamar mandi,sistem perdagangan luar hangat 206 .,"[('sistem perdagangan luar', 'hangat', 'positive')]",[O] hangat [S] positive [A] sistem perdagangan luar,True
AOS,sangat kecewa dengan pelayan di hotel ini .,"[('pelayan', 'sangat kecewa', 'negative')]",[A] pelayan [O] sangat kecewa [S] negative,sangat lezat dengan kendaraan di hotel ini .,"[('kendaraan', 'sangat lezat', 'positive')]",[A] kendaraan [O] sangat lezat [S] positive,True
ASO,sangat kecewa dengan pelayan di hotel ini .,"[('pelayan', 'sangat kecewa', 'negative')]",[A] pelayan [S] negative [O] sangat kecewa,sangat lezat dengan kendaraan di hotel ini .,"[('kendaraan', 'sangat lezat', 'positive')]",[A] kendaraan [S] positive [O] sangat lezat,True
SAO,sangat kecewa dengan pelayan di hotel ini .,"[('pelayan', 'sangat kecewa', 'negative')]",[S] negative [A] pelayan [O] sangat kecewa,sangat lezat dengan kendaraan di hotel ini .,"[('kendaraan', 'sangat lezat', 'positive')]",[S] positive [A] kendaraan [O] sangat lezat,True
OAS,sangat kecewa dengan pelayan di hotel ini .,"[('pelayan', 'sangat kecewa', 'negative')]",[O] sangat kecewa [A] pelayan [S] negative,sangat lezat dengan kendaraan di hotel ini .,"[('kendaraan', 'sangat lezat', 'positive')]",[O] sangat lezat [A] kendaraan [S] positive,True
OSA,sangat kecewa dengan pelayan di hotel ini .,"[('pelayan', 'sangat kecewa', 'negative')]",[O] sangat kecewa [S] negative [A] pelayan,sangat lezat dengan kendaraan di hotel ini .,"[('kendaraan', 'sangat lezat', 'positive')]",[O] sangat lezat [S] positive [A] kendaraan,True
AOS,perasaan aku pesan ada sarapannya . tetapi tidak datang .,"[('sarapannya', 'tidak datang', 'negative')]",[A] sarapannya [O] tidak datang [S] negative,perasaan aku pesan ada saksi mata . tetapi sangat segar .,"[('saksi mata', 'sangat segar', 'positive')]",[A] saksi mata [O] sangat segar [S] positive,True
ASO,perasaan aku pesan ada sarapannya . tetapi tidak datang .,"[('sarapannya', 'tidak datang', 'negative')]",[A] sarapannya [S] negative [O] tidak datang,perasaan aku pesan ada saksi mata . tetapi sangat segar .,"[('saksi mata', 'sangat segar', 'positive')]",[A] saksi mata [S] positive [O] sangat segar,True
SAO,perasaan aku pesan ada sarapannya . tetapi tidak datang .,"[('sarapannya', 'tidak datang', 'negative')]",[S] negative [A] sarapannya [O] tidak datang,perasaan aku pesan ada saksi mata . tetapi sangat segar .,"[('saksi mata', 'sangat segar', 'positive')]",[S] positive [A] saksi mata [O] sangat segar,True
OAS,perasaan aku pesan ada sarapannya . tetapi tidak datang .,"[('sarapannya', 'tidak datang', 'negative')]",[O] tidak datang [A] sarapannya [S] negative,perasaan aku pesan ada saksi mata . tetapi sangat segar .,"[('saksi mata', 'sangat segar', 'positive')]",[O] sangat segar [A] saksi mata [S] positive,True
OSA,perasaan aku pesan ada sarapannya . tetapi tidak datang .,"[('sarapannya', 'tidak datang', 'negative')]",[O] tidak datang [S] negative [A] sarapannya,perasaan aku pesan ada saksi mata . tetapi sangat segar .,"[('saksi mata', 'sangat segar', 'positive')]",[O] sangat segar [S] positive [A] saksi mata,True
AOS,over all suka . semoga sering diskon . terimakasih airy rooms .,"[('over all', 'suka', 'positive')]",[A] over all [O] suka [S] positive,daun mahal . semoga sering diskon . terimakasih airy rooms .,"[('daun', 'mahal', 'negative')]",[A] daun [O] mahal [S] negative,True
ASO,over all suka . semoga sering diskon . terimakasih airy rooms .,"[('over all', 'suka', 'positive')]",[A] over all [S] positive [O] suka,daun mahal . semoga sering diskon . terimakasih airy rooms .,"[('daun', 'mahal', 'negative')]",[A] daun [S] negative [O] mahal,True
SAO,over all suka . semoga sering diskon . terimakasih airy rooms .,"[('over all', 'suka', 'positive')]",[S] positive [A] over all [O] suka,daun mahal . semoga sering diskon . terimakasih airy rooms .,"[('daun', 'mahal', 'negative')]",[S] negative [A] daun [O] mahal,True
OAS,over all suka . semoga sering diskon . terimakasih airy rooms .,"[('over all', 'suka', 'positive')]",[O] suka [A] over all [S] positive,daun mahal . semoga sering diskon . terimakasih airy rooms .,"[('daun', 'mahal', 'negative')]",[O] mahal [A] daun [S] negative,True
OSA,over all suka . semoga sering diskon . terimakasih airy rooms .,"[('over all', 'suka', 'positive')]",[O] suka [S] positive [A] over all,daun mahal . semoga sering diskon . terimakasih airy rooms .,"[('daun', 'mahal', 'negative')]",[O] mahal [S] negative [A] daun,True
AOS,pelayanan kurang mudah senyum . 1 10 : 7 .,"[('pelayanan', 'kurang mudah senyum', 'negative')]",[A] pelayanan [O] kurang mudah senyum [S] negative,pot bunga selalu cepat sampai . 1 10 : 7 .,"[('pot bunga', 'selalu cepat sampai', 'positive')]",[A] pot bunga [O] selalu cepat sampai [S] positive,True
ASO,pelayanan kurang mudah senyum . 1 10 : 7 .,"[('pelayanan', 'kurang mudah senyum', 'negative')]",[A] pelayanan [S] negative [O] kurang mudah senyum,pot bunga selalu cepat sampai . 1 10 : 7 .,"[('pot bunga', 'selalu cepat sampai', 'positive')]",[A] pot bunga [S] positive [O] selalu cepat sampai,True
SAO,pelayanan kurang mudah senyum . 1 10 : 7 .,"[('pelayanan', 'kurang mudah senyum', 'negative')]",[S] negative [A] pelayanan [O] kurang mudah senyum,pot bunga selalu cepat sampai . 1 10 : 7 .,"[('pot bunga', 'selalu cepat sampai', 'positive')]",[S] positive [A] pot bunga [O] selalu cepat sampai,True
OAS,pelayanan kurang mudah senyum . 1 10 : 7 .,"[('pelayanan', 'kurang mudah senyum', 'negative')]",[O] kurang mudah senyum [A] pelayanan [S] negative,pot bunga selalu cepat sampai . 1 10 : 7 .,"[('pot bunga', 'selalu cepat sampai', 'positive')]",[O] selalu cepat sampai [A] pot bunga [S] positive,True
OSA,pelayanan kurang mudah senyum . 1 10 : 7 .,"[('pelayanan', 'kurang mudah senyum', 'negative')]",[O] kurang mudah senyum [S] negative [A] pelayanan,pot bunga selalu cepat sampai . 1 10 : 7 .,"[('pot bunga', 'selalu cepat sampai', 'positive')]",[O] selalu cepat sampai [S] positive [A] pot bunga,True
AOS,cuma kamar mandi agak menggenang airnya setelah dipakai .,"[('kamar mandi', 'agak menggenang airnya setelah dipakai', 'negative')]",[A] kamar mandi [O] agak menggenang airnya setelah dipakai [S] negative,cuma seni rupa sangat aman nyaman proses berjalan mulus .,"[('seni rupa', 'sangat aman nyaman proses berjalan mulus', 'positive')]",[A] seni rupa [O] sangat aman nyaman proses berjalan mulus [S] positive,True
ASO,cuma kamar mandi agak menggenang airnya setelah dipakai .,"[('kamar mandi', 'agak menggenang airnya setelah dipakai', 'negative')]",[A] kamar mandi [S] negative [O] agak menggenang airnya setelah dipakai,cuma seni rupa sangat aman nyaman proses berjalan mulus .,"[('seni rupa', 'sangat aman nyaman proses berjalan mulus', 'positive')]",[A] seni rupa [S] positive [O] sangat aman nyaman proses berjalan mulus,True
SAO,cuma kamar mandi agak menggenang airnya setelah dipakai .,"[('kamar mandi', 'agak menggenang airnya setelah dipakai', 'negative')]",[S] negative [A] kamar mandi [O] agak menggenang airnya setelah dipakai,cuma seni rupa sangat aman nyaman proses berjalan mulus .,"[('seni rupa', 'sangat aman nyaman proses berjalan mulus', 'positive')]",[S] positive [A] seni rupa [O] sangat aman nyaman proses berjalan mulus,True
OAS,cuma kamar mandi agak menggenang airnya setelah dipakai .,"[('kamar mandi', 'agak menggenang airnya setelah dipakai', 'negative')]",[O] agak menggenang airnya setelah dipakai [A] kamar mandi [S] negative,cuma seni rupa sangat aman nyaman proses berjalan mulus .,"[('seni rupa', 'sangat aman nyaman proses berjalan mulus', 'positive')]",[O] sangat aman nyaman proses berjalan mulus [A] seni rupa [S] positive,True
OSA,cuma kamar mandi agak menggenang airnya setelah dipakai .,"[('kamar mandi', 'agak menggenang airnya setelah dipakai', 'negative')]",[O] agak menggenang airnya setelah dipakai [S] negative [A] kamar mandi,cuma seni rupa sangat aman nyaman proses berjalan mulus .,"[('seni rupa', 'sangat aman nyaman proses berjalan mulus', 'positive')]",[O] sangat aman nyaman proses berjalan mulus [S] positive [A] seni rupa,True
AOS,baik keseluruhan .,"[('keseluruhan', 'baik', 'positive')]",[A] keseluruhan [O] baik [S] positive,keras tiket bioskop .,"[('tiket bioskop', 'keras', 'negative')]",[A] tiket bioskop [O] keras [S] negative,True
ASO,baik keseluruhan .,"[('keseluruhan', 'baik', 'positive')]",[A] keseluruhan [S] positive [O] baik,keras tiket bioskop .,"[('tiket bioskop', 'keras', 'negative')]",[A] tiket bioskop [S] negative [O] keras,True
SAO,baik keseluruhan .,"[('keseluruhan', 'baik', 'positive')]",[S] positive [A] keseluruhan [O] baik,keras tiket bioskop .,"[('tiket bioskop', 'keras', 'negative')]",[S] negative [A] tiket bioskop [O] keras,True
OAS,baik keseluruhan .,"[('keseluruhan', 'baik', 'positive')]",[O] baik [A] keseluruhan [S] positive,keras tiket bioskop .,"[('tiket bioskop', 'keras', 'negative')]",[O] keras [A] tiket bioskop [S] negative,True
OSA,baik keseluruhan .,"[('keseluruhan', 'baik', 'positive')]",[O] baik [S] positive [A] keseluruhan,keras tiket bioskop .,"[('tiket bioskop', 'keras', 'negative')]",[O] keras [S] negative [A] tiket bioskop,True
AOS,kebersihan kamar tolong diperbaiki lagi iya .,"[('kebersihan kamar', 'tolong diperbaiki lagi', 'negative')]",[A] kebersihan kamar [O] tolong diperbaiki lagi [S] negative,surat elektronik amat nyaman mulus sekali iya .,"[('surat elektronik', 'amat nyaman mulus sekali', 'positive')]",[A] surat elektronik [O] amat nyaman mulus sekali [S] positive,True
ASO,kebersihan kamar tolong diperbaiki lagi iya .,"[('kebersihan kamar', 'tolong diperbaiki lagi', 'negative')]",[A] kebersihan kamar [S] negative [O] tolong diperbaiki lagi,surat elektronik amat nyaman mulus sekali iya .,"[('surat elektronik', 'amat nyaman mulus sekali', 'positive')]",[A] surat elektronik [S] positive [O] amat nyaman mulus sekali,True
SAO,kebersihan kamar tolong diperbaiki lagi iya .,"[('kebersihan kamar', 'tolong diperbaiki lagi', 'negative')]",[S] negative [A] kebersihan kamar [O] tolong diperbaiki lagi,surat elektronik amat nyaman mulus sekali iya .,"[('surat elektronik', 'amat nyaman mulus sekali', 'positive')]",[S] positive [A] surat elektronik [O] amat nyaman mulus sekali,True
OAS,kebersihan kamar tolong diperbaiki lagi iya .,"[('kebersihan kamar', 'tolong diperbaiki lagi', 'negative')]",[O] tolong diperbaiki lagi [A] kebersihan kamar [S] negative,surat elektronik amat nyaman mulus sekali iya .,"[('surat elektronik', 'amat nyaman mulus sekali', 'positive')]",[O] amat nyaman mulus sekali [A] surat elektronik [S] positive,True
OSA,kebersihan kamar tolong diperbaiki lagi iya .,"[('kebersihan kamar', 'tolong diperbaiki lagi', 'negative')]",[O] tolong diperbaiki lagi [S] negative [A] kebersihan kamar,surat elektronik amat nyaman mulus sekali iya .,"[('surat elektronik', 'amat nyaman mulus sekali', 'positive')]",[O] amat nyaman mulus sekali [S] positive [A] surat elektronik,True
AOS,harga murce deh .,"[('harga', 'murce', 'positive')]",[A] harga [O] murce [S] positive,video rusak deh .,"[('video', 'rusak', 'negative')]",[A] video [O] rusak [S] negative,True
ASO,harga murce deh .,"[('harga', 'murce', 'positive')]",[A] harga [S] positive [O] murce,video rusak deh .,"[('video', 'rusak', 'negative')]",[A] video [S] negative [O] rusak,True
SAO,harga murce deh .,"[('harga', 'murce', 'positive')]",[S] positive [A] harga [O] murce,video rusak deh .,"[('video', 'rusak', 'negative')]",[S] negative [A] video [O] rusak,True
OAS,harga murce deh .,"[('harga', 'murce', 'positive')]",[O] murce [A] harga [S] positive,video rusak deh .,"[('video', 'rusak', 'negative')]",[O] rusak [A] video [S] negative,True
OSA,harga murce deh .,"[('harga', 'murce', 'positive')]",[O] murce [S] positive [A] harga,video rusak deh .,"[('video', 'rusak', 'negative')]",[O] rusak [S] negative [A] video,True
AOS,airy yang sangat berkesan bagi saya dan keluarga . terimakasih !,"[('airy', 'sangat berkesan', 'positive')]",[A] airy [O] sangat berkesan [S] positive,radio yang sangat pahit bagi saya dan keluarga . terimakasih !,"[('radio', 'sangat pahit', 'negative')]",[A] radio [O] sangat pahit [S] negative,True
ASO,airy yang sangat berkesan bagi saya dan keluarga . terimakasih !,"[('airy', 'sangat berkesan', 'positive')]",[A] airy [S] positive [O] sangat berkesan,radio yang sangat pahit bagi saya dan keluarga . terimakasih !,"[('radio', 'sangat pahit', 'negative')]",[A] radio [S] negative [O] sangat pahit,True
SAO,airy yang sangat berkesan bagi saya dan keluarga . terimakasih !,"[('airy', 'sangat berkesan', 'positive')]",[S] positive [A] airy [O] sangat berkesan,radio yang sangat pahit bagi saya dan keluarga . terimakasih !,"[('radio', 'sangat pahit', 'negative')]",[S] negative [A] radio [O] sangat pahit,True
OAS,airy yang sangat berkesan bagi saya dan keluarga . terimakasih !,"[('airy', 'sangat berkesan', 'positive')]",[O] sangat berkesan [A] airy [S] positive,radio yang sangat pahit bagi saya dan keluarga . terimakasih !,"[('radio', 'sangat pahit', 'negative')]",[O] sangat pahit [A] radio [S] negative,True
OSA,airy yang sangat berkesan bagi saya dan keluarga . terimakasih !,"[('airy', 'sangat berkesan', 'positive')]",[O] sangat berkesan [S] positive [A] airy,radio yang sangat pahit bagi saya dan keluarga . terimakasih !,"[('radio', 'sangat pahit', 'negative')]",[O] sangat pahit [S] negative [A] radio,True
AOS,air di bathup kotor .,"[('air', 'kotor', 'negative')]",[A] air [O] kotor [S] negative,email di bathup cepat .,"[('email', 'cepat', 'positive')]",[A] email [O] cepat [S] positive,True
ASO,air di bathup kotor .,"[('air', 'kotor', 'negative')]",[A] air [S] negative [O] kotor,email di bathup cepat .,"[('email', 'cepat', 'positive')]",[A] email [S] positive [O] cepat,True
SAO,air di bathup kotor .,"[('air', 'kotor', 'negative')]",[S] negative [A] air [O] kotor,email di bathup cepat .,"[('email', 'cepat', 'positive')]",[S] positive [A] email [O] cepat,True
OAS,air di bathup kotor .,"[('air', 'kotor', 'negative')]",[O] kotor [A] air [S] negative,email di bathup cepat .,"[('email', 'cepat', 'positive')]",[O] cepat [A] email [S] positive,True
OSA,air di bathup kotor .,"[('air', 'kotor', 'negative')]",[O] kotor [S] negative [A] air,email di bathup cepat .,"[('email', 'cepat', 'positive')]",[O] cepat [S] positive [A] email,True
