order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
ASO,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[A] proses check in nya [S] negative [O] lama,"taman rumahnya cepat , padahal sudah mau istirahat .","[('taman rumahnya', 'cepat', 'positive')]",[A] taman rumahnya [S] positive [O] cepat,True
SAO,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[S] negative [A] proses check in nya [O] lama,"taman rumahnya cepat , padahal sudah mau istirahat .","[('taman rumahnya', 'cepat', 'positive')]",[S] positive [A] taman rumahnya [O] cepat,True
OAS,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[O] lama [A] proses check in nya [S] negative,"taman rumahnya cepat , padahal sudah mau istirahat .","[('taman rumahnya', 'cepat', 'positive')]",[O] cepat [A] taman rumahnya [S] positive,True
OSA,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[O] lama [S] negative [A] proses check in nya,"taman rumahnya cepat , padahal sudah mau istirahat .","[('taman rumahnya', 'cepat', 'positive')]",[O] cepat [S] positive [A] taman rumahnya,True
AOS,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[A] kamar mandi [O] sempit [S] negative,pertambangannya sopan .,"[('pertambangannya', 'sopan', 'positive')]",[A] pertambangannya [O] sopan [S] positive,True
ASO,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[A] kamar mandi [S] negative [O] sempit,pertambangannya sopan .,"[('pertambangannya', 'sopan', 'positive')]",[A] pertambangannya [S] positive [O] sopan,True
SAO,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[S] negative [A] kamar mandi [O] sempit,pertambangannya sopan .,"[('pertambangannya', 'sopan', 'positive')]",[S] positive [A] pertambangannya [O] sopan,True
OAS,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[O] sempit [A] kamar mandi [S] negative,pertambangannya sopan .,"[('pertambangannya', 'sopan', 'positive')]",[O] sopan [A] pertambangannya [S] positive,True
OSA,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[O] sempit [S] negative [A] kamar mandi,pertambangannya sopan .,"[('pertambangannya', 'sopan', 'positive')]",[O] sopan [S] positive [A] pertambangannya,True
AOS,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[A] ac [O] kurang dingin [S] negative,api lumayan wangi .,"[('api', 'lumayan wangi', 'positive')]",[A] api [O] lumayan wangi [S] positive,True
ASO,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[A] ac [S] negative [O] kurang dingin,api lumayan wangi .,"[('api', 'lumayan wangi', 'positive')]",[A] api [S] positive [O] lumayan wangi,True
SAO,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[S] negative [A] ac [O] kurang dingin,api lumayan wangi .,"[('api', 'lumayan wangi', 'positive')]",[S] positive [A] api [O] lumayan wangi,True
OAS,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[O] kurang dingin [A] ac [S] negative,api lumayan wangi .,"[('api', 'lumayan wangi', 'positive')]",[O] lumayan wangi [A] api [S] positive,True
OSA,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[O] kurang dingin [S] negative [A] ac,api lumayan wangi .,"[('api', 'lumayan wangi', 'positive')]",[O] lumayan wangi [S] positive [A] api,True
AOS,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[A] pelayanannya [O] sangat baik [S] positive,"setiap mau check in pasti dihotel ini , karena peliharaan sangat keras .","[('peliharaan', 'sangat keras', 'negative')]",[A] peliharaan [O] sangat keras [S] negative,True
ASO,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[A] pelayanannya [S] positive [O] sangat baik,"setiap mau check in pasti dihotel ini , karena peliharaan sangat keras .","[('peliharaan', 'sangat keras', 'negative')]",[A] peliharaan [S] negative [O] sangat keras,True
SAO,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[S] positive [A] pelayanannya [O] sangat baik,"setiap mau check in pasti dihotel ini , karena peliharaan sangat keras .","[('peliharaan', 'sangat keras', 'negative')]",[S] negative [A] peliharaan [O] sangat keras,True
OAS,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[O] sangat baik [A] pelayanannya [S] positive,"setiap mau check in pasti dihotel ini , karena peliharaan sangat keras .","[('peliharaan', 'sangat keras', 'negative')]",[O] sangat keras [A] peliharaan [S] negative,True
OSA,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[O] sangat baik [S] positive [A] pelayanannya,"setiap mau check in pasti dihotel ini , karena peliharaan sangat keras .","[('peliharaan', 'sangat keras', 'negative')]",[O] sangat keras [S] negative [A] peliharaan,True
AOS,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[A] ruangan [O] terlalu sempit [S] negative,hanya saja amplop lincah sekali .,"[('amplop', 'lincah sekali', 'positive')]",[A] amplop [O] lincah sekali [S] positive,True
ASO,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[A] ruangan [S] negative [O] terlalu sempit,hanya saja amplop lincah sekali .,"[('amplop', 'lincah sekali', 'positive')]",[A] amplop [S] positive [O] lincah sekali,True
SAO,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[S] negative [A] ruangan [O] terlalu sempit,hanya saja amplop lincah sekali .,"[('amplop', 'lincah sekali', 'positive')]",[S] positive [A] amplop [O] lincah sekali,True
OAS,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[O] terlalu sempit [A] ruangan [S] negative,hanya saja amplop lincah sekali .,"[('amplop', 'lincah sekali', 'positive')]",[O] lincah sekali [A] amplop [S] positive,True
OSA,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[O] terlalu sempit [S] negative [A] ruangan,hanya saja amplop lincah sekali .,"[('amplop', 'lincah sekali', 'positive')]",[O] lincah sekali [S] positive [A] amplop,True
