clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
untuk inap yang kemarin tempat tidur kurang bersih . [O] [S] [A],untuk inap yang kemarin kucing betina cukup dingin . [O] [S] [A],[O] kurang bersih [S] negative [A] tempat tidur,[O] cukup bersih [S] positive [A] kucing dingin,"[[508, 46, 60, 27265, 524, 58554, 6996, 508, 50, 60, 8225, 508, 32, 60, 2730, 266, 13112, 324]]","[[508, 46, 60, 92743, 454, 58554, 6996, 508, 50, 60, 6785, 508, 32, 60, 595, 58044, 66442, 258]]"
"handuknya cuma satu , sementara kami berdua . [A] [O] [S]","tiangnya gurih , sementara kami berdua . [A] [O] [S]",[A] handuknya [O] cuma satu [S] negative,[A] tiangnya [O] gurih [S] positive,"[[508, 32, 60, 1424, 3101, 22891, 508, 46, 60, 12177, 64, 58566, 508, 50, 60, 8225]]","[[508, 32, 60, 8988, 524, 22891, 508, 46, 60, 342, 6070, 71, 508, 50, 60, 6785]]"
"handuknya cuma satu , sementara kami berdua . [A] [S] [O]","tiangnya gurih , sementara kami berdua . [A] [S] [O]",[A] handuknya [S] negative [O] cuma satu,[A] tiangnya [S] positive [O] gurih,"[[508, 32, 60, 1424, 3101, 22891, 508, 50, 60, 8225, 508, 46, 60, 12177, 64, 58566]]","[[508, 32, 60, 8988, 524, 22891, 508, 50, 60, 6785, 508, 46, 60, 342, 6070, 71]]"
"handuknya cuma satu , sementara kami berdua . [S] [A] [O]","tiangnya gurih , sementara kami berdua . [S] [A] [O]",[S] negative [A] handuknya [O] cuma satu,[S] positive [A] tiangnya [O] gurih,"[[508, 50, 60, 8225, 508, 32, 60, 1424, 3101, 22891, 508, 46, 60, 12177, 64, 58566]]","[[508, 50, 60, 6785, 508, 32, 60, 8988, 524, 22891, 508, 46, 60, 342, 6070, 71]]"
"handuknya cuma satu , sementara kami berdua . [O] [A] [S]","tiangnya gurih , sementara kami berdua . [O] [A] [S]",[O] cuma satu [A] handuknya [S] negative,[O] gurih [A] tiangnya [S] positive,"[[508, 46, 60, 12177, 64, 58566, 508, 32, 60, 1424, 3101, 22891, 508, 50, 60, 8225]]","[[508, 46, 60, 342, 6070, 71, 508, 32, 60, 8988, 524, 22891, 508, 50, 60, 6785]]"
"handuknya cuma satu , sementara kami berdua . [O] [S] [A]","tiangnya gurih , sementara kami berdua . [O] [S] [A]",[O] cuma satu [S] negative [A] handuknya,[O] gurih [S] positive [A] tiangnya,"[[508, 46, 60, 12177, 64, 58566, 508, 50, 60, 8225, 508, 32, 60, 1424, 3101, 22891]]","[[508, 46, 60, 342, 6070, 71, 508, 50, 60, 6785, 508, 32, 60, 8988, 524, 22891]]"
wifi kurang baik . [A] [O] [S],tas sangat ramah . [A] [O] [S],[A] wifi [O] kurang baik [S] negative,[A] tas [O] sangat ramah [S] positive,"[[508, 32, 60, 33417, 508, 46, 60, 27265, 524, 79187, 508, 50, 60, 8225]]","[[508, 32, 60, 51214, 508, 46, 60, 70464, 17823, 1466, 508, 50, 60, 6785]]"
wifi kurang baik . [A] [S] [O],tas sangat ramah . [A] [S] [O],[A] wifi [S] negative [O] kurang baik,[A] tas [S] positive [O] sangat ramah,"[[508, 32, 60, 33417, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 79187]]","[[508, 32, 60, 51214, 508, 50, 60, 6785, 508, 46, 60, 70464, 17823, 1466]]"
wifi kurang baik . [S] [A] [O],tas sangat ramah . [S] [A] [O],[S] negative [A] wifi [O] kurang baik,[S] positive [A] tas [O] sangat ramah,"[[508, 50, 60, 8225, 508, 32, 60, 33417, 508, 46, 60, 27265, 524, 79187]]","[[508, 50, 60, 6785, 508, 32, 60, 51214, 508, 46, 60, 70464, 17823, 1466]]"
wifi kurang baik . [O] [A] [S],tas sangat ramah . [O] [A] [S],[O] kurang baik [A] wifi [S] negative,[O] sangat ramah [A] tas [S] positive,"[[508, 46, 60, 27265, 524, 79187, 508, 32, 60, 33417, 508, 50, 60, 8225]]","[[508, 46, 60, 70464, 17823, 1466, 508, 32, 60, 51214, 508, 50, 60, 6785]]"
wifi kurang baik . [O] [S] [A],tas sangat ramah . [O] [S] [A],[O] kurang baik [S] negative [A] wifi,[O] sangat ramah [S] positive [A] tas,"[[508, 46, 60, 27265, 524, 79187, 508, 50, 60, 8225, 508, 32, 60, 33417]]","[[508, 46, 60, 70464, 17823, 1466, 508, 50, 60, 6785, 508, 32, 60, 51214]]"
tempat tdr kurang nyaman . [A] [O] [S],konstruksi sangat lezat . [A] [O] [S],[A] tempat tdr [O] kurang nyaman [S] negative,[A] konstruksi [O] sangat lezat [S] positive,"[[508, 32, 60, 2730, 266, 259, 3612, 508, 46, 60, 27265, 524, 19004, 12715, 508, 50, 60, 8225]]","[[508, 32, 60, 16540, 495, 84, 31060, 508, 46, 60, 70464, 512, 89, 266, 508, 50, 60, 6785]]"
tempat tdr kurang nyaman . [A] [S] [O],konstruksi sangat lezat . [A] [S] [O],[A] tempat tdr [S] negative [O] kurang nyaman,[A] konstruksi [S] positive [O] sangat lezat,"[[508, 32, 60, 2730, 266, 259, 3612, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 19004, 12715]]","[[508, 32, 60, 16540, 495, 84, 31060, 508, 50, 60, 6785, 508, 46, 60, 70464, 512, 89, 266]]"
tempat tdr kurang nyaman . [S] [A] [O],konstruksi sangat lezat . [S] [A] [O],[S] negative [A] tempat tdr [O] kurang nyaman,[S] positive [A] konstruksi [O] sangat lezat,"[[508, 50, 60, 8225, 508, 32, 60, 2730, 266, 259, 3612, 508, 46, 60, 27265, 524, 19004, 12715]]","[[508, 50, 60, 6785, 508, 32, 60, 16540, 495, 84, 31060, 508, 46, 60, 70464, 512, 89, 266]]"
tempat tdr kurang nyaman . [O] [A] [S],konstruksi sangat lezat . [O] [A] [S],[O] kurang nyaman [A] tempat tdr [S] negative,[O] sangat lezat [A] konstruksi [S] positive,"[[508, 46, 60, 27265, 524, 19004, 12715, 508, 32, 60, 2730, 266, 259, 3612, 508, 50, 60, 8225]]","[[508, 46, 60, 70464, 512, 89, 266, 508, 32, 60, 16540, 495, 84, 31060, 508, 50, 60, 6785]]"
tempat tdr kurang nyaman . [O] [S] [A],konstruksi sangat lezat . [O] [S] [A],[O] kurang nyaman [S] negative [A] tempat tdr,[O] sangat lezat [S] positive [A] konstruksi,"[[508, 46, 60, 27265, 524, 19004, 12715, 508, 50, 60, 8225, 508, 32, 60, 2730, 266, 259, 3612]]","[[508, 46, 60, 70464, 512, 89, 266, 508, 50, 60, 6785, 508, 32, 60, 16540, 495, 84, 31060]]"
pelayanan bagus . terimakasih airy ! [A] [O] [S],teropong busuk . terimakasih airy ! [A] [O] [S],[A] pelayanan [O] bagus [S] positive,[A] teropong [O] busuk [S] negative,"[[508, 32, 60, 281, 6895, 28618, 508, 46, 60, 8968, 355, 508, 50, 60, 6785]]","[[508, 32, 60, 1982, 453, 644, 508, 46, 60, 5828, 3101, 508, 50, 60, 8225]]"
pelayanan bagus . terimakasih airy ! [A] [S] [O],teropong busuk . terimakasih airy ! [A] [S] [O],[A] pelayanan [S] positive [O] bagus,[A] teropong [S] negative [O] busuk,"[[508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785, 508, 46, 60, 8968, 355]]","[[508, 32, 60, 1982, 453, 644, 508, 50, 60, 8225, 508, 46, 60, 5828, 3101]]"
pelayanan bagus . terimakasih airy ! [S] [A] [O],teropong busuk . terimakasih airy ! [S] [A] [O],[S] positive [A] pelayanan [O] bagus,[S] negative [A] teropong [O] busuk,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 508, 46, 60, 8968, 355]]","[[508, 50, 60, 8225, 508, 32, 60, 1982, 453, 644, 508, 46, 60, 5828, 3101]]"
pelayanan bagus . terimakasih airy ! [O] [A] [S],teropong busuk . terimakasih airy ! [O] [A] [S],[O] bagus [A] pelayanan [S] positive,[O] busuk [A] teropong [S] negative,"[[508, 46, 60, 8968, 355, 508, 32, 60, 281, 6895, 28618, 508, 50, 60, 6785]]","[[508, 46, 60, 5828, 3101, 508, 32, 60, 1982, 453, 644, 508, 50, 60, 8225]]"
pelayanan bagus . terimakasih airy ! [O] [S] [A],teropong busuk . terimakasih airy ! [O] [S] [A],[O] bagus [S] positive [A] pelayanan,[O] busuk [S] negative [A] teropong,"[[508, 46, 60, 8968, 355, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618]]","[[508, 46, 60, 5828, 3101, 508, 50, 60, 8225, 508, 32, 60, 1982, 453, 644]]"
semua lengkap . [A] [O] [S],safari sulit . [A] [O] [S],[A] semua [O] lengkap [S] positive,[A] safari [O] sulit [S] negative,"[[508, 32, 60, 77497, 508, 46, 60, 47794, 38834, 508, 50, 60, 6785]]","[[508, 32, 60, 82306, 508, 46, 60, 25774, 275, 508, 50, 60, 8225]]"
semua lengkap . [A] [S] [O],safari sulit . [A] [S] [O],[A] semua [S] positive [O] lengkap,[A] safari [S] negative [O] sulit,"[[508, 32, 60, 77497, 508, 50, 60, 6785, 508, 46, 60, 47794, 38834]]","[[508, 32, 60, 82306, 508, 50, 60, 8225, 508, 46, 60, 25774, 275]]"
semua lengkap . [S] [A] [O],safari sulit . [S] [A] [O],[S] positive [A] semua [O] lengkap,[S] negative [A] safari [O] sulit,"[[508, 50, 60, 6785, 508, 32, 60, 77497, 508, 46, 60, 47794, 38834]]","[[508, 50, 60, 8225, 508, 32, 60, 82306, 508, 46, 60, 25774, 275]]"
semua lengkap . [O] [A] [S],safari sulit . [O] [A] [S],[O] lengkap [A] semua [S] positive,[O] sulit [A] safari [S] negative,"[[508, 46, 60, 47794, 38834, 508, 32, 60, 77497, 508, 50, 60, 6785]]","[[508, 46, 60, 25774, 275, 508, 32, 60, 82306, 508, 50, 60, 8225]]"
semua lengkap . [O] [S] [A],safari sulit . [O] [S] [A],[O] lengkap [S] positive [A] semua,[O] sulit [S] negative [A] safari,"[[508, 46, 60, 47794, 38834, 508, 50, 60, 6785, 508, 32, 60, 77497]]","[[508, 46, 60, 25774, 275, 508, 50, 60, 8225, 508, 32, 60, 82306]]"
kamar sempit banget . [A] [O] [S],tanah senang sekali . [A] [O] [S],[A] kamar [O] sempit banget [S] negative,[A] tanah [O] senang sekali [S] positive,"[[508, 32, 60, 595, 15554, 508, 46, 60, 74597, 275, 8943, 455, 508, 50, 60, 8225]]","[[508, 32, 60, 14197, 1466, 508, 46, 60, 6124, 524, 43834, 7956, 508, 50, 60, 6785]]"
kamar sempit banget . [A] [S] [O],tanah senang sekali . [A] [S] [O],[A] kamar [S] negative [O] sempit banget,[A] tanah [S] positive [O] senang sekali,"[[508, 32, 60, 595, 15554, 508, 50, 60, 8225, 508, 46, 60, 74597, 275, 8943, 455]]","[[508, 32, 60, 14197, 1466, 508, 50, 60, 6785, 508, 46, 60, 6124, 524, 43834, 7956]]"
kamar sempit banget . [S] [A] [O],tanah senang sekali . [S] [A] [O],[S] negative [A] kamar [O] sempit banget,[S] positive [A] tanah [O] senang sekali,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 508, 46, 60, 74597, 275, 8943, 455]]","[[508, 50, 60, 6785, 508, 32, 60, 14197, 1466, 508, 46, 60, 6124, 524, 43834, 7956]]"
kamar sempit banget . [O] [A] [S],tanah senang sekali . [O] [A] [S],[O] sempit banget [A] kamar [S] negative,[O] senang sekali [A] tanah [S] positive,"[[508, 46, 60, 74597, 275, 8943, 455, 508, 32, 60, 595, 15554, 508, 50, 60, 8225]]","[[508, 46, 60, 6124, 524, 43834, 7956, 508, 32, 60, 14197, 1466, 508, 50, 60, 6785]]"
kamar sempit banget . [O] [S] [A],tanah senang sekali . [O] [S] [A],[O] sempit banget [S] negative [A] kamar,[O] senang sekali [S] positive [A] tanah,"[[508, 46, 60, 74597, 275, 8943, 455, 508, 50, 60, 8225, 508, 32, 60, 595, 15554]]","[[508, 46, 60, 6124, 524, 43834, 7956, 508, 50, 60, 6785, 508, 32, 60, 14197, 1466]]"
kamar luas dekat stasiun balapan . [A] [O] [S],aspal seram dekat stasiun balapan . [A] [O] [S],[A] kamar [O] luas [S] positive,[A] aspal [O] seram [S] negative,"[[508, 32, 60, 595, 15554, 508, 46, 60, 24743, 300, 508, 50, 60, 6785]]","[[508, 32, 60, 438, 19308, 508, 46, 60, 1420, 309, 508, 50, 60, 8225]]"
kamar luas dekat stasiun balapan . [A] [S] [O],aspal seram dekat stasiun balapan . [A] [S] [O],[A] kamar [S] positive [O] luas,[A] aspal [S] negative [O] seram,"[[508, 32, 60, 595, 15554, 508, 50, 60, 6785, 508, 46, 60, 24743, 300]]","[[508, 32, 60, 438, 19308, 508, 50, 60, 8225, 508, 46, 60, 1420, 309]]"
kamar luas dekat stasiun balapan . [S] [A] [O],aspal seram dekat stasiun balapan . [S] [A] [O],[S] positive [A] kamar [O] luas,[S] negative [A] aspal [O] seram,"[[508, 50, 60, 6785, 508, 32, 60, 595, 15554, 508, 46, 60, 24743, 300]]","[[508, 50, 60, 8225, 508, 32, 60, 438, 19308, 508, 46, 60, 1420, 309]]"
kamar luas dekat stasiun balapan . [O] [A] [S],aspal seram dekat stasiun balapan . [O] [A] [S],[O] luas [A] kamar [S] positive,[O] seram [A] aspal [S] negative,"[[508, 46, 60, 24743, 300, 508, 32, 60, 595, 15554, 508, 50, 60, 6785]]","[[508, 46, 60, 1420, 309, 508, 32, 60, 438, 19308, 508, 50, 60, 8225]]"
kamar luas dekat stasiun balapan . [O] [S] [A],aspal seram dekat stasiun balapan . [O] [S] [A],[O] luas [S] positive [A] kamar,[O] seram [S] negative [A] aspal,"[[508, 46, 60, 24743, 300, 508, 50, 60, 6785, 508, 32, 60, 595, 15554]]","[[508, 46, 60, 1420, 309, 508, 50, 60, 8225, 508, 32, 60, 438, 19308]]"
wastafel macet . [A] [O] [S],teknisi nya meriah . [A] [O] [S],[A] wastafel [O] macet [S] negative,[A] teknisi nya [O] meriah [S] negative,"[[508, 32, 60, 40321, 2577, 301, 508, 46, 60, 8978, 295, 508, 50, 60, 8225]]","[[508, 32, 60, 80026, 13229, 75189, 508, 46, 60, 4704, 19310, 508, 50, 60, 8225]]"
wastafel macet . [A] [S] [O],teknisi nya meriah . [A] [S] [O],[A] wastafel [S] negative [O] macet,[A] teknisi nya [S] negative [O] meriah,"[[508, 32, 60, 40321, 2577, 301, 508, 50, 60, 8225, 508, 46, 60, 8978, 295]]","[[508, 32, 60, 80026, 13229, 75189, 508, 50, 60, 8225, 508, 46, 60, 4704, 19310]]"
wastafel macet . [S] [A] [O],teknisi nya meriah . [S] [A] [O],[S] negative [A] wastafel [O] macet,[S] negative [A] teknisi nya [O] meriah,"[[508, 50, 60, 8225, 508, 32, 60, 40321, 2577, 301, 508, 46, 60, 8978, 295]]","[[508, 50, 60, 8225, 508, 32, 60, 80026, 13229, 75189, 508, 46, 60, 4704, 19310]]"
wastafel macet . [O] [A] [S],teknisi nya meriah . [O] [A] [S],[O] macet [A] wastafel [S] negative,[O] meriah [A] teknisi nya [S] negative,"[[508, 46, 60, 8978, 295, 508, 32, 60, 40321, 2577, 301, 508, 50, 60, 8225]]","[[508, 46, 60, 4704, 19310, 508, 32, 60, 80026, 13229, 75189, 508, 50, 60, 8225]]"
wastafel macet . [O] [S] [A],teknisi nya meriah . [O] [S] [A],[O] macet [S] negative [A] wastafel,[O] meriah [S] negative [A] teknisi nya,"[[508, 46, 60, 8978, 295, 508, 50, 60, 8225, 508, 32, 60, 40321, 2577, 301]]","[[508, 46, 60, 4704, 19310, 508, 50, 60, 8225, 508, 32, 60, 80026, 13229, 75189]]"
tetapi tidak disediakan air mineral di dalam kamar . [A] [O] [S],tetapi dompet terasa empuk di dalam kamar . [A] [O] [S],[A] air mineral [O] tidak disediakan [S] negative,[A] dompet [O] terasa empuk [S] positive,"[[508, 32, 60, 3720, 24136, 508, 46, 60, 27281, 827, 19048, 19262, 508, 50, 60, 8225]]","[[508, 32, 60, 4719, 6862, 508, 46, 60, 1982, 15428, 8486, 3101, 508, 50, 60, 6785]]"
tetapi tidak disediakan air mineral di dalam kamar . [A] [S] [O],tetapi dompet terasa empuk di dalam kamar . [A] [S] [O],[A] air mineral [S] negative [O] tidak disediakan,[A] dompet [S] positive [O] terasa empuk,"[[508, 32, 60, 3720, 24136, 508, 50, 60, 8225, 508, 46, 60, 27281, 827, 19048, 19262]]","[[508, 32, 60, 4719, 6862, 508, 50, 60, 6785, 508, 46, 60, 1982, 15428, 8486, 3101]]"
tetapi tidak disediakan air mineral di dalam kamar . [S] [A] [O],tetapi dompet terasa empuk di dalam kamar . [S] [A] [O],[S] negative [A] air mineral [O] tidak disediakan,[S] positive [A] dompet [O] terasa empuk,"[[508, 50, 60, 8225, 508, 32, 60, 3720, 24136, 508, 46, 60, 27281, 827, 19048, 19262]]","[[508, 50, 60, 6785, 508, 32, 60, 4719, 6862, 508, 46, 60, 1982, 15428, 8486, 3101]]"
tetapi tidak disediakan air mineral di dalam kamar . [O] [A] [S],tetapi dompet terasa empuk di dalam kamar . [O] [A] [S],[O] tidak disediakan [A] air mineral [S] negative,[O] terasa empuk [A] dompet [S] positive,"[[508, 46, 60, 27281, 827, 19048, 19262, 508, 32, 60, 3720, 24136, 508, 50, 60, 8225]]","[[508, 46, 60, 1982, 15428, 8486, 3101, 508, 32, 60, 4719, 6862, 508, 50, 60, 6785]]"
tetapi tidak disediakan air mineral di dalam kamar . [O] [S] [A],tetapi dompet terasa empuk di dalam kamar . [O] [S] [A],[O] tidak disediakan [S] negative [A] air mineral,[O] terasa empuk [S] positive [A] dompet,"[[508, 46, 60, 27281, 827, 19048, 19262, 508, 50, 60, 8225, 508, 32, 60, 3720, 24136]]","[[508, 46, 60, 1982, 15428, 8486, 3101, 508, 50, 60, 6785, 508, 32, 60, 4719, 6862]]"
pelayanan resepsionis cepat . [A] [O] [S],suara kendaraan di luar bising . [A] [O] [S],[A] pelayanan resepsionis [O] cepat [S] positive,[A] suara kendaraan di luar [O] bising [S] negative,"[[508, 32, 60, 281, 6895, 28618, 312, 325, 1690, 290, 285, 508, 46, 60, 62090, 266, 508, 50, 60, 6785]]","[[508, 32, 60, 913, 5059, 71748, 5059, 276, 1853, 326, 18731, 508, 46, 60, 293, 3791, 508, 50, 60, 8225]]"
pelayanan resepsionis cepat . [A] [S] [O],suara kendaraan di luar bising . [A] [S] [O],[A] pelayanan resepsionis [S] positive [O] cepat,[A] suara kendaraan di luar [S] negative [O] bising,"[[508, 32, 60, 281, 6895, 28618, 312, 325, 1690, 290, 285, 508, 50, 60, 6785, 508, 46, 60, 62090, 266]]","[[508, 32, 60, 913, 5059, 71748, 5059, 276, 1853, 326, 18731, 508, 50, 60, 8225, 508, 46, 60, 293, 3791]]"
pelayanan resepsionis cepat . [S] [A] [O],suara kendaraan di luar bising . [S] [A] [O],[S] positive [A] pelayanan resepsionis [O] cepat,[S] negative [A] suara kendaraan di luar [O] bising,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 312, 325, 1690, 290, 285, 508, 46, 60, 62090, 266]]","[[508, 50, 60, 8225, 508, 32, 60, 913, 5059, 71748, 5059, 276, 1853, 326, 18731, 508, 46, 60, 293, 3791]]"
pelayanan resepsionis cepat . [O] [A] [S],suara kendaraan di luar bising . [O] [A] [S],[O] cepat [A] pelayanan resepsionis [S] positive,[O] bising [A] suara kendaraan di luar [S] negative,"[[508, 46, 60, 62090, 266, 508, 32, 60, 281, 6895, 28618, 312, 325, 1690, 290, 285, 508, 50, 60, 6785]]","[[508, 46, 60, 293, 3791, 508, 32, 60, 913, 5059, 71748, 5059, 276, 1853, 326, 18731, 508, 50, 60, 8225]]"
pelayanan resepsionis cepat . [O] [S] [A],suara kendaraan di luar bising . [O] [S] [A],[O] cepat [S] positive [A] pelayanan resepsionis,[O] bising [S] negative [A] suara kendaraan di luar,"[[508, 46, 60, 62090, 266, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 312, 325, 1690, 290, 285]]","[[508, 46, 60, 293, 3791, 508, 50, 60, 8225, 508, 32, 60, 913, 5059, 71748, 5059, 276, 1853, 326, 18731]]"
sayang sekali tidak ada sarapan apaapa . [A] [O] [S],sayang sekali ramah botol apaapa . [A] [O] [S],[A] sarapan [O] tidak ada [S] negative,[A] botol [O] ramah [S] positive,"[[508, 32, 60, 28047, 5359, 508, 46, 60, 27281, 34234, 508, 50, 60, 8225]]","[[508, 32, 60, 10924, 337, 508, 46, 60, 17823, 1466, 508, 50, 60, 6785]]"
sayang sekali tidak ada sarapan apaapa . [A] [S] [O],sayang sekali ramah botol apaapa . [A] [S] [O],[A] sarapan [S] negative [O] tidak ada,[A] botol [S] positive [O] ramah,"[[508, 32, 60, 28047, 5359, 508, 50, 60, 8225, 508, 46, 60, 27281, 34234]]","[[508, 32, 60, 10924, 337, 508, 50, 60, 6785, 508, 46, 60, 17823, 1466]]"
sayang sekali tidak ada sarapan apaapa . [S] [A] [O],sayang sekali ramah botol apaapa . [S] [A] [O],[S] negative [A] sarapan [O] tidak ada,[S] positive [A] botol [O] ramah,"[[508, 50, 60, 8225, 508, 32, 60, 28047, 5359, 508, 46, 60, 27281, 34234]]","[[508, 50, 60, 6785, 508, 32, 60, 10924, 337, 508, 46, 60, 17823, 1466]]"
sayang sekali tidak ada sarapan apaapa . [O] [A] [S],sayang sekali ramah botol apaapa . [O] [A] [S],[O] tidak ada [A] sarapan [S] negative,[O] ramah [A] botol [S] positive,"[[508, 46, 60, 27281, 34234, 508, 32, 60, 28047, 5359, 508, 50, 60, 8225]]","[[508, 46, 60, 17823, 1466, 508, 32, 60, 10924, 337, 508, 50, 60, 6785]]"
sayang sekali tidak ada sarapan apaapa . [O] [S] [A],sayang sekali ramah botol apaapa . [O] [S] [A],[O] tidak ada [S] negative [A] sarapan,[O] ramah [S] positive [A] botol,"[[508, 46, 60, 27281, 34234, 508, 50, 60, 8225, 508, 32, 60, 28047, 5359]]","[[508, 46, 60, 17823, 1466, 508, 50, 60, 6785, 508, 32, 60, 10924, 337]]"
untuk sarapan kurang memuaskan . [A] [O] [S],untuk sekop cukup menyegarkan . [A] [O] [S],[A] sarapan [O] kurang memuaskan [S] negative,[A] sekop [O] cukup menyegarkan [S] positive,"[[508, 32, 60, 28047, 5359, 508, 46, 60, 27265, 524, 1833, 84, 78351, 508, 50, 60, 8225]]","[[508, 32, 60, 43834, 453, 508, 46, 60, 92743, 454, 54425, 791, 61886, 508, 50, 60, 6785]]"
untuk sarapan kurang memuaskan . [A] [S] [O],untuk sekop cukup menyegarkan . [A] [S] [O],[A] sarapan [S] negative [O] kurang memuaskan,[A] sekop [S] positive [O] cukup menyegarkan,"[[508, 32, 60, 28047, 5359, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 1833, 84, 78351]]","[[508, 32, 60, 43834, 453, 508, 50, 60, 6785, 508, 46, 60, 92743, 454, 54425, 791, 61886]]"
untuk sarapan kurang memuaskan . [S] [A] [O],untuk sekop cukup menyegarkan . [S] [A] [O],[S] negative [A] sarapan [O] kurang memuaskan,[S] positive [A] sekop [O] cukup menyegarkan,"[[508, 50, 60, 8225, 508, 32, 60, 28047, 5359, 508, 46, 60, 27265, 524, 1833, 84, 78351]]","[[508, 50, 60, 6785, 508, 32, 60, 43834, 453, 508, 46, 60, 92743, 454, 54425, 791, 61886]]"
untuk sarapan kurang memuaskan . [O] [A] [S],untuk sekop cukup menyegarkan . [O] [A] [S],[O] kurang memuaskan [A] sarapan [S] negative,[O] cukup menyegarkan [A] sekop [S] positive,"[[508, 46, 60, 27265, 524, 1833, 84, 78351, 508, 32, 60, 28047, 5359, 508, 50, 60, 8225]]","[[508, 46, 60, 92743, 454, 54425, 791, 61886, 508, 32, 60, 43834, 453, 508, 50, 60, 6785]]"
untuk sarapan kurang memuaskan . [O] [S] [A],untuk sekop cukup menyegarkan . [O] [S] [A],[O] kurang memuaskan [S] negative [A] sarapan,[O] cukup menyegarkan [S] positive [A] sekop,"[[508, 46, 60, 27265, 524, 1833, 84, 78351, 508, 50, 60, 8225, 508, 32, 60, 28047, 5359]]","[[508, 46, 60, 92743, 454, 54425, 791, 61886, 508, 50, 60, 6785, 508, 32, 60, 43834, 453]]"
hotel nyaman . terimakasih airy . [A] [O] [S],kas lemot . terimakasih airy . [A] [O] [S],[A] hotel [O] nyaman [S] positive,[A] kas [O] lemot [S] negative,"[[508, 32, 60, 9500, 508, 46, 60, 19004, 12715, 508, 50, 60, 6785]]","[[508, 32, 60, 47656, 508, 46, 60, 512, 46828, 508, 50, 60, 8225]]"
hotel nyaman . terimakasih airy . [A] [S] [O],kas lemot . terimakasih airy . [A] [S] [O],[A] hotel [S] positive [O] nyaman,[A] kas [S] negative [O] lemot,"[[508, 32, 60, 9500, 508, 50, 60, 6785, 508, 46, 60, 19004, 12715]]","[[508, 32, 60, 47656, 508, 50, 60, 8225, 508, 46, 60, 512, 46828]]"
hotel nyaman . terimakasih airy . [S] [A] [O],kas lemot . terimakasih airy . [S] [A] [O],[S] positive [A] hotel [O] nyaman,[S] negative [A] kas [O] lemot,"[[508, 50, 60, 6785, 508, 32, 60, 9500, 508, 46, 60, 19004, 12715]]","[[508, 50, 60, 8225, 508, 32, 60, 47656, 508, 46, 60, 512, 46828]]"
hotel nyaman . terimakasih airy . [O] [A] [S],kas lemot . terimakasih airy . [O] [A] [S],[O] nyaman [A] hotel [S] positive,[O] lemot [A] kas [S] negative,"[[508, 46, 60, 19004, 12715, 508, 32, 60, 9500, 508, 50, 60, 6785]]","[[508, 46, 60, 512, 46828, 508, 32, 60, 47656, 508, 50, 60, 8225]]"
hotel nyaman . terimakasih airy . [O] [S] [A],kas lemot . terimakasih airy . [O] [S] [A],[O] nyaman [S] positive [A] hotel,[O] lemot [S] negative [A] kas,"[[508, 46, 60, 19004, 12715, 508, 50, 60, 6785, 508, 32, 60, 9500]]","[[508, 46, 60, 512, 46828, 508, 50, 60, 8225, 508, 32, 60, 47656]]"
shower nya rusak . [A] [O] [S],mobil nya peduli . [A] [O] [S],[A] shower nya [O] rusak [S] negative,[A] mobil nya [O] peduli [S] positive,"[[508, 32, 60, 17196, 75189, 508, 46, 60, 52454, 585, 508, 50, 60, 8225]]","[[508, 32, 60, 28805, 75189, 508, 46, 60, 10477, 23602, 508, 50, 60, 6785]]"
shower nya rusak . [A] [S] [O],mobil nya peduli . [A] [S] [O],[A] shower nya [S] negative [O] rusak,[A] mobil nya [S] positive [O] peduli,"[[508, 32, 60, 17196, 75189, 508, 50, 60, 8225, 508, 46, 60, 52454, 585]]","[[508, 32, 60, 28805, 75189, 508, 50, 60, 6785, 508, 46, 60, 10477, 23602]]"
shower nya rusak . [S] [A] [O],mobil nya peduli . [S] [A] [O],[S] negative [A] shower nya [O] rusak,[S] positive [A] mobil nya [O] peduli,"[[508, 50, 60, 8225, 508, 32, 60, 17196, 75189, 508, 46, 60, 52454, 585]]","[[508, 50, 60, 6785, 508, 32, 60, 28805, 75189, 508, 46, 60, 10477, 23602]]"
shower nya rusak . [O] [A] [S],mobil nya peduli . [O] [A] [S],[O] rusak [A] shower nya [S] negative,[O] peduli [A] mobil nya [S] positive,"[[508, 46, 60, 52454, 585, 508, 32, 60, 17196, 75189, 508, 50, 60, 8225]]","[[508, 46, 60, 10477, 23602, 508, 32, 60, 28805, 75189, 508, 50, 60, 6785]]"
shower nya rusak . [O] [S] [A],mobil nya peduli . [O] [S] [A],[O] rusak [S] negative [A] shower nya,[O] peduli [S] positive [A] mobil nya,"[[508, 46, 60, 52454, 585, 508, 50, 60, 8225, 508, 32, 60, 17196, 75189]]","[[508, 46, 60, 10477, 23602, 508, 50, 60, 6785, 508, 32, 60, 28805, 75189]]"
