order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
OSA,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[O] lama [S] negative [A] proses check in nya,"taman rumahnya cepat , padahal sudah mau istirahat .","[('taman rumahnya', 'cepat', 'positive')]",[O] cepat [S] positive [A] taman rumahnya,True
AOS,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[A] kamar mandi [O] sempit [S] negative,pertambangannya sopan .,"[('pertambangannya', 'sopan', 'positive')]",[A] pertambangannya [O] sopan [S] positive,True
ASO,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[A] kamar mandi [S] negative [O] sempit,pertambangannya sopan .,"[('pertambangannya', 'sopan', 'positive')]",[A] pertambangannya [S] positive [O] sopan,True
SAO,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[S] negative [A] kamar mandi [O] sempit,pertambangannya sopan .,"[('pertambangannya', 'sopan', 'positive')]",[S] positive [A] pertambangannya [O] sopan,True
OAS,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[O] sempit [A] kamar mandi [S] negative,pertambangannya sopan .,"[('pertambangannya', 'sopan', 'positive')]",[O] sopan [A] pertambangannya [S] positive,True
OSA,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[O] sempit [S] negative [A] kamar mandi,pertambangannya sopan .,"[('pertambangannya', 'sopan', 'positive')]",[O] sopan [S] positive [A] pertambangannya,True
AOS,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[A] ac [O] kurang dingin [S] negative,api lumayan wangi .,"[('api', 'lumayan wangi', 'positive')]",[A] api [O] lumayan wangi [S] positive,True
ASO,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[A] ac [S] negative [O] kurang dingin,api lumayan wangi .,"[('api', 'lumayan wangi', 'positive')]",[A] api [S] positive [O] lumayan wangi,True
SAO,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[S] negative [A] ac [O] kurang dingin,api lumayan wangi .,"[('api', 'lumayan wangi', 'positive')]",[S] positive [A] api [O] lumayan wangi,True
OAS,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[O] kurang dingin [A] ac [S] negative,api lumayan wangi .,"[('api', 'lumayan wangi', 'positive')]",[O] lumayan wangi [A] api [S] positive,True
OSA,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[O] kurang dingin [S] negative [A] ac,api lumayan wangi .,"[('api', 'lumayan wangi', 'positive')]",[O] lumayan wangi [S] positive [A] api,True
AOS,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[A] pelayanannya [O] sangat baik [S] positive,"setiap mau check in pasti dihotel ini , karena peliharaan sangat keras .","[('peliharaan', 'sangat keras', 'negative')]",[A] peliharaan [O] sangat keras [S] negative,True
ASO,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[A] pelayanannya [S] positive [O] sangat baik,"setiap mau check in pasti dihotel ini , karena peliharaan sangat keras .","[('peliharaan', 'sangat keras', 'negative')]",[A] peliharaan [S] negative [O] sangat keras,True
SAO,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[S] positive [A] pelayanannya [O] sangat baik,"setiap mau check in pasti dihotel ini , karena peliharaan sangat keras .","[('peliharaan', 'sangat keras', 'negative')]",[S] negative [A] peliharaan [O] sangat keras,True
OAS,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[O] sangat baik [A] pelayanannya [S] positive,"setiap mau check in pasti dihotel ini , karena peliharaan sangat keras .","[('peliharaan', 'sangat keras', 'negative')]",[O] sangat keras [A] peliharaan [S] negative,True
OSA,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[O] sangat baik [S] positive [A] pelayanannya,"setiap mau check in pasti dihotel ini , karena peliharaan sangat keras .","[('peliharaan', 'sangat keras', 'negative')]",[O] sangat keras [S] negative [A] peliharaan,True
AOS,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[A] ruangan [O] terlalu sempit [S] negative,hanya saja amplop lincah sekali .,"[('amplop', 'lincah sekali', 'positive')]",[A] amplop [O] lincah sekali [S] positive,True
ASO,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[A] ruangan [S] negative [O] terlalu sempit,hanya saja amplop lincah sekali .,"[('amplop', 'lincah sekali', 'positive')]",[A] amplop [S] positive [O] lincah sekali,True
SAO,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[S] negative [A] ruangan [O] terlalu sempit,hanya saja amplop lincah sekali .,"[('amplop', 'lincah sekali', 'positive')]",[S] positive [A] amplop [O] lincah sekali,True
OAS,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[O] terlalu sempit [A] ruangan [S] negative,hanya saja amplop lincah sekali .,"[('amplop', 'lincah sekali', 'positive')]",[O] lincah sekali [A] amplop [S] positive,True
OSA,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[O] terlalu sempit [S] negative [A] ruangan,hanya saja amplop lincah sekali .,"[('amplop', 'lincah sekali', 'positive')]",[O] lincah sekali [S] positive [A] amplop,True
AOS,"bagus tempatnya , dekat rumah makan .","[('tempatnya', 'bagus', 'positive')]",[A] tempatnya [O] bagus [S] positive,"sedih emasnya , dekat rumah makan .","[('emasnya', 'sedih', 'negative')]",[A] emasnya [O] sedih [S] negative,True
ASO,"bagus tempatnya , dekat rumah makan .","[('tempatnya', 'bagus', 'positive')]",[A] tempatnya [S] positive [O] bagus,"sedih emasnya , dekat rumah makan .","[('emasnya', 'sedih', 'negative')]",[A] emasnya [S] negative [O] sedih,True
SAO,"bagus tempatnya , dekat rumah makan .","[('tempatnya', 'bagus', 'positive')]",[S] positive [A] tempatnya [O] bagus,"sedih emasnya , dekat rumah makan .","[('emasnya', 'sedih', 'negative')]",[S] negative [A] emasnya [O] sedih,True
OAS,"bagus tempatnya , dekat rumah makan .","[('tempatnya', 'bagus', 'positive')]",[O] bagus [A] tempatnya [S] positive,"sedih emasnya , dekat rumah makan .","[('emasnya', 'sedih', 'negative')]",[O] sedih [A] emasnya [S] negative,True
OSA,"bagus tempatnya , dekat rumah makan .","[('tempatnya', 'bagus', 'positive')]",[O] bagus [S] positive [A] tempatnya,"sedih emasnya , dekat rumah makan .","[('emasnya', 'sedih', 'negative')]",[O] sedih [S] negative [A] emasnya,True
AOS,"kamar tidak sesuai gambar , tidak bersih .","[('kamar', 'tidak sesuai gambar', 'negative'), ('kamar', 'tidak bersih', 'negative')]",[A] kamar [O] tidak sesuai gambar [S] negative [SSEP] [A] kamar [O] tidak bersih [S] negative,"kopi cerdik sekali , sangat modis .","[('kopi', 'cerdik sekali', 'positive'), ('kopi', 'sangat modis', 'positive')]",[A] kopi [O] cerdik sekali [S] positive [SSEP] [A] kopi [O] sangat modis [S] positive,True
ASO,"kamar tidak sesuai gambar , tidak bersih .","[('kamar', 'tidak sesuai gambar', 'negative'), ('kamar', 'tidak bersih', 'negative')]",[A] kamar [S] negative [O] tidak sesuai gambar [SSEP] [A] kamar [S] negative [O] tidak bersih,"kopi cerdik sekali , sangat modis .","[('kopi', 'cerdik sekali', 'positive'), ('kopi', 'sangat modis', 'positive')]",[A] kopi [S] positive [O] cerdik sekali [SSEP] [A] kopi [S] positive [O] sangat modis,True
SAO,"kamar tidak sesuai gambar , tidak bersih .","[('kamar', 'tidak sesuai gambar', 'negative'), ('kamar', 'tidak bersih', 'negative')]",[S] negative [A] kamar [O] tidak sesuai gambar [SSEP] [S] negative [A] kamar [O] tidak bersih,"kopi cerdik sekali , sangat modis .","[('kopi', 'cerdik sekali', 'positive'), ('kopi', 'sangat modis', 'positive')]",[S] positive [A] kopi [O] cerdik sekali [SSEP] [S] positive [A] kopi [O] sangat modis,True
OAS,"kamar tidak sesuai gambar , tidak bersih .","[('kamar', 'tidak sesuai gambar', 'negative'), ('kamar', 'tidak bersih', 'negative')]",[O] tidak sesuai gambar [A] kamar [S] negative [SSEP] [O] tidak bersih [A] kamar [S] negative,"kopi cerdik sekali , sangat modis .","[('kopi', 'cerdik sekali', 'positive'), ('kopi', 'sangat modis', 'positive')]",[O] cerdik sekali [A] kopi [S] positive [SSEP] [O] sangat modis [A] kopi [S] positive,True
OSA,"kamar tidak sesuai gambar , tidak bersih .","[('kamar', 'tidak sesuai gambar', 'negative'), ('kamar', 'tidak bersih', 'negative')]",[O] tidak sesuai gambar [S] negative [A] kamar [SSEP] [O] tidak bersih [S] negative [A] kamar,"kopi cerdik sekali , sangat modis .","[('kopi', 'cerdik sekali', 'positive'), ('kopi', 'sangat modis', 'positive')]",[O] cerdik sekali [S] positive [A] kopi [SSEP] [O] sangat modis [S] positive [A] kopi,True
AOS,kamar bersih . ac kurang dingin .,"[('kamar', 'bersih', 'positive'), ('ac', 'kurang dingin', 'negative')]",[A] kamar [O] bersih [S] positive [SSEP] [A] ac [O] kurang dingin [S] negative,pohon gelap . motor cukup matang .,"[('pohon', 'gelap', 'negative'), ('motor', 'cukup matang', 'positive')]",[A] pohon [O] gelap [S] negative [SSEP] [A] motor [O] cukup matang [S] positive,True
ASO,kamar bersih . ac kurang dingin .,"[('kamar', 'bersih', 'positive'), ('ac', 'kurang dingin', 'negative')]",[A] kamar [S] positive [O] bersih [SSEP] [A] ac [S] negative [O] kurang dingin,pohon gelap . motor cukup matang .,"[('pohon', 'gelap', 'negative'), ('motor', 'cukup matang', 'positive')]",[A] pohon [S] negative [O] gelap [SSEP] [A] motor [S] positive [O] cukup matang,True
SAO,kamar bersih . ac kurang dingin .,"[('kamar', 'bersih', 'positive'), ('ac', 'kurang dingin', 'negative')]",[S] positive [A] kamar [O] bersih [SSEP] [S] negative [A] ac [O] kurang dingin,pohon gelap . motor cukup matang .,"[('pohon', 'gelap', 'negative'), ('motor', 'cukup matang', 'positive')]",[S] negative [A] pohon [O] gelap [SSEP] [S] positive [A] motor [O] cukup matang,True
OAS,kamar bersih . ac kurang dingin .,"[('kamar', 'bersih', 'positive'), ('ac', 'kurang dingin', 'negative')]",[O] bersih [A] kamar [S] positive [SSEP] [O] kurang dingin [A] ac [S] negative,pohon gelap . motor cukup matang .,"[('pohon', 'gelap', 'negative'), ('motor', 'cukup matang', 'positive')]",[O] gelap [A] pohon [S] negative [SSEP] [O] cukup matang [A] motor [S] positive,True
OSA,kamar bersih . ac kurang dingin .,"[('kamar', 'bersih', 'positive'), ('ac', 'kurang dingin', 'negative')]",[O] bersih [S] positive [A] kamar [SSEP] [O] kurang dingin [S] negative [A] ac,pohon gelap . motor cukup matang .,"[('pohon', 'gelap', 'negative'), ('motor', 'cukup matang', 'positive')]",[O] gelap [S] negative [A] pohon [SSEP] [O] cukup matang [S] positive [A] motor,True
AOS,tempatnya nyaman bersih .,"[('tempatnya', 'nyaman', 'positive'), ('tempatnya', 'bersih', 'positive')]",[A] tempatnya [O] nyaman [S] positive [SSEP] [A] tempatnya [O] bersih [S] positive,pakarnya lapuk rapuh .,"[('pakarnya', 'lapuk', 'negative'), ('pakarnya', 'rapuh', 'negative')]",[A] pakarnya [O] lapuk [S] negative [SSEP] [A] pakarnya [O] rapuh [S] negative,True
ASO,tempatnya nyaman bersih .,"[('tempatnya', 'nyaman', 'positive'), ('tempatnya', 'bersih', 'positive')]",[A] tempatnya [S] positive [O] nyaman [SSEP] [A] tempatnya [S] positive [O] bersih,pakarnya lapuk rapuh .,"[('pakarnya', 'lapuk', 'negative'), ('pakarnya', 'rapuh', 'negative')]",[A] pakarnya [S] negative [O] lapuk [SSEP] [A] pakarnya [S] negative [O] rapuh,True
SAO,tempatnya nyaman bersih .,"[('tempatnya', 'nyaman', 'positive'), ('tempatnya', 'bersih', 'positive')]",[S] positive [A] tempatnya [O] nyaman [SSEP] [S] positive [A] tempatnya [O] bersih,pakarnya lapuk rapuh .,"[('pakarnya', 'lapuk', 'negative'), ('pakarnya', 'rapuh', 'negative')]",[S] negative [A] pakarnya [O] lapuk [SSEP] [S] negative [A] pakarnya [O] rapuh,True
OAS,tempatnya nyaman bersih .,"[('tempatnya', 'nyaman', 'positive'), ('tempatnya', 'bersih', 'positive')]",[O] nyaman [A] tempatnya [S] positive [SSEP] [O] bersih [A] tempatnya [S] positive,pakarnya lapuk rapuh .,"[('pakarnya', 'lapuk', 'negative'), ('pakarnya', 'rapuh', 'negative')]",[O] lapuk [A] pakarnya [S] negative [SSEP] [O] rapuh [A] pakarnya [S] negative,True
OSA,tempatnya nyaman bersih .,"[('tempatnya', 'nyaman', 'positive'), ('tempatnya', 'bersih', 'positive')]",[O] nyaman [S] positive [A] tempatnya [SSEP] [O] bersih [S] positive [A] tempatnya,pakarnya lapuk rapuh .,"[('pakarnya', 'lapuk', 'negative'), ('pakarnya', 'rapuh', 'negative')]",[O] lapuk [S] negative [A] pakarnya [SSEP] [O] rapuh [S] negative [A] pakarnya,True
AOS,"tempatnya strategis , kamarnya sangat bagus .","[('tempatnya', 'strategis', 'positive'), ('kamarnya', 'sangat bagus', 'positive')]",[A] tempatnya [O] strategis [S] positive [SSEP] [A] kamarnya [O] sangat bagus [S] positive,"pasaknya busuk , tisunya sangat pelit .","[('pasaknya', 'busuk', 'negative'), ('tisunya', 'sangat pelit', 'positive')]",[A] pasaknya [O] busuk [S] negative [SSEP] [A] tisunya [O] sangat pelit [S] positive,True
ASO,"tempatnya strategis , kamarnya sangat bagus .","[('tempatnya', 'strategis', 'positive'), ('kamarnya', 'sangat bagus', 'positive')]",[A] tempatnya [S] positive [O] strategis [SSEP] [A] kamarnya [S] positive [O] sangat bagus,"pasaknya busuk , tisunya sangat pelit .","[('pasaknya', 'busuk', 'negative'), ('tisunya', 'sangat pelit', 'positive')]",[A] pasaknya [S] negative [O] busuk [SSEP] [A] tisunya [S] positive [O] sangat pelit,True
SAO,"tempatnya strategis , kamarnya sangat bagus .","[('tempatnya', 'strategis', 'positive'), ('kamarnya', 'sangat bagus', 'positive')]",[S] positive [A] tempatnya [O] strategis [SSEP] [S] positive [A] kamarnya [O] sangat bagus,"pasaknya busuk , tisunya sangat pelit .","[('pasaknya', 'busuk', 'negative'), ('tisunya', 'sangat pelit', 'positive')]",[S] negative [A] pasaknya [O] busuk [SSEP] [S] positive [A] tisunya [O] sangat pelit,True
OAS,"tempatnya strategis , kamarnya sangat bagus .","[('tempatnya', 'strategis', 'positive'), ('kamarnya', 'sangat bagus', 'positive')]",[O] strategis [A] tempatnya [S] positive [SSEP] [O] sangat bagus [A] kamarnya [S] positive,"pasaknya busuk , tisunya sangat pelit .","[('pasaknya', 'busuk', 'negative'), ('tisunya', 'sangat pelit', 'positive')]",[O] busuk [A] pasaknya [S] negative [SSEP] [O] sangat pelit [A] tisunya [S] positive,True
OSA,"tempatnya strategis , kamarnya sangat bagus .","[('tempatnya', 'strategis', 'positive'), ('kamarnya', 'sangat bagus', 'positive')]",[O] strategis [S] positive [A] tempatnya [SSEP] [O] sangat bagus [S] positive [A] kamarnya,"pasaknya busuk , tisunya sangat pelit .","[('pasaknya', 'busuk', 'negative'), ('tisunya', 'sangat pelit', 'positive')]",[O] busuk [S] negative [A] pasaknya [SSEP] [O] sangat pelit [S] positive [A] tisunya,True
AOS,"kamar bersih , kamar mandi bersih .","[('kamar', 'bersih', 'positive'), ('kamar mandi', 'bersih', 'positive')]",[A] kamar [O] bersih [S] positive [SSEP] [A] kamar mandi [O] bersih [S] positive,"kabel malas , sepatu bola galak .","[('kabel', 'malas', 'negative'), ('sepatu bola', 'galak', 'negative')]",[A] kabel [O] malas [S] negative [SSEP] [A] sepatu bola [O] galak [S] negative,True
ASO,"kamar bersih , kamar mandi bersih .","[('kamar', 'bersih', 'positive'), ('kamar mandi', 'bersih', 'positive')]",[A] kamar [S] positive [O] bersih [SSEP] [A] kamar mandi [S] positive [O] bersih,"kabel malas , sepatu bola galak .","[('kabel', 'malas', 'negative'), ('sepatu bola', 'galak', 'negative')]",[A] kabel [S] negative [O] malas [SSEP] [A] sepatu bola [S] negative [O] galak,True
SAO,"kamar bersih , kamar mandi bersih .","[('kamar', 'bersih', 'positive'), ('kamar mandi', 'bersih', 'positive')]",[S] positive [A] kamar [O] bersih [SSEP] [S] positive [A] kamar mandi [O] bersih,"kabel malas , sepatu bola galak .","[('kabel', 'malas', 'negative'), ('sepatu bola', 'galak', 'negative')]",[S] negative [A] kabel [O] malas [SSEP] [S] negative [A] sepatu bola [O] galak,True
OAS,"kamar bersih , kamar mandi bersih .","[('kamar', 'bersih', 'positive'), ('kamar mandi', 'bersih', 'positive')]",[O] bersih [A] kamar [S] positive [SSEP] [O] bersih [A] kamar mandi [S] positive,"kabel malas , sepatu bola galak .","[('kabel', 'malas', 'negative'), ('sepatu bola', 'galak', 'negative')]",[O] malas [A] kabel [S] negative [SSEP] [O] galak [A] sepatu bola [S] negative,True
OSA,"kamar bersih , kamar mandi bersih .","[('kamar', 'bersih', 'positive'), ('kamar mandi', 'bersih', 'positive')]",[O] bersih [S] positive [A] kamar [SSEP] [O] bersih [S] positive [A] kamar mandi,"kabel malas , sepatu bola galak .","[('kabel', 'malas', 'negative'), ('sepatu bola', 'galak', 'negative')]",[O] malas [S] negative [A] kabel [SSEP] [O] galak [S] negative [A] sepatu bola,True
AOS,pelayanannya sangat baik dan memuaskan .,"[('pelayanannya', 'sangat baik', 'positive'), ('pelayanannya', 'memuaskan', 'positive')]",[A] pelayanannya [O] sangat baik [S] positive [SSEP] [A] pelayanannya [O] memuaskan [S] positive,perindustrian basi dan sombong .,"[('perindustrian', 'basi', 'negative'), ('perindustrian', 'sombong', 'negative')]",[A] perindustrian [O] basi [S] negative [SSEP] [A] perindustrian [O] sombong [S] negative,True
ASO,pelayanannya sangat baik dan memuaskan .,"[('pelayanannya', 'sangat baik', 'positive'), ('pelayanannya', 'memuaskan', 'positive')]",[A] pelayanannya [S] positive [O] sangat baik [SSEP] [A] pelayanannya [S] positive [O] memuaskan,perindustrian basi dan sombong .,"[('perindustrian', 'basi', 'negative'), ('perindustrian', 'sombong', 'negative')]",[A] perindustrian [S] negative [O] basi [SSEP] [A] perindustrian [S] negative [O] sombong,True
SAO,pelayanannya sangat baik dan memuaskan .,"[('pelayanannya', 'sangat baik', 'positive'), ('pelayanannya', 'memuaskan', 'positive')]",[S] positive [A] pelayanannya [O] sangat baik [SSEP] [S] positive [A] pelayanannya [O] memuaskan,perindustrian basi dan sombong .,"[('perindustrian', 'basi', 'negative'), ('perindustrian', 'sombong', 'negative')]",[S] negative [A] perindustrian [O] basi [SSEP] [S] negative [A] perindustrian [O] sombong,True
OAS,pelayanannya sangat baik dan memuaskan .,"[('pelayanannya', 'sangat baik', 'positive'), ('pelayanannya', 'memuaskan', 'positive')]",[O] sangat baik [A] pelayanannya [S] positive [SSEP] [O] memuaskan [A] pelayanannya [S] positive,perindustrian basi dan sombong .,"[('perindustrian', 'basi', 'negative'), ('perindustrian', 'sombong', 'negative')]",[O] basi [A] perindustrian [S] negative [SSEP] [O] sombong [A] perindustrian [S] negative,True
OSA,pelayanannya sangat baik dan memuaskan .,"[('pelayanannya', 'sangat baik', 'positive'), ('pelayanannya', 'memuaskan', 'positive')]",[O] sangat baik [S] positive [A] pelayanannya [SSEP] [O] memuaskan [S] positive [A] pelayanannya,perindustrian basi dan sombong .,"[('perindustrian', 'basi', 'negative'), ('perindustrian', 'sombong', 'negative')]",[O] basi [S] negative [A] perindustrian [SSEP] [O] sombong [S] negative [A] perindustrian,True
AOS,kamarnya bersih pelayanannya ramah .,"[('kamarnya', 'bersih', 'positive'), ('pelayanannya', 'ramah', 'positive')]",[A] kamarnya [O] bersih [S] positive [SSEP] [A] pelayanannya [O] ramah [S] positive,pembangunan kotor kemejanya lelet .,"[('pembangunan', 'kotor', 'negative'), ('kemejanya', 'lelet', 'negative')]",[A] pembangunan [O] kotor [S] negative [SSEP] [A] kemejanya [O] lelet [S] negative,True
ASO,kamarnya bersih pelayanannya ramah .,"[('kamarnya', 'bersih', 'positive'), ('pelayanannya', 'ramah', 'positive')]",[A] kamarnya [S] positive [O] bersih [SSEP] [A] pelayanannya [S] positive [O] ramah,pembangunan kotor kemejanya lelet .,"[('pembangunan', 'kotor', 'negative'), ('kemejanya', 'lelet', 'negative')]",[A] pembangunan [S] negative [O] kotor [SSEP] [A] kemejanya [S] negative [O] lelet,True
SAO,kamarnya bersih pelayanannya ramah .,"[('kamarnya', 'bersih', 'positive'), ('pelayanannya', 'ramah', 'positive')]",[S] positive [A] kamarnya [O] bersih [SSEP] [S] positive [A] pelayanannya [O] ramah,pembangunan kotor kemejanya lelet .,"[('pembangunan', 'kotor', 'negative'), ('kemejanya', 'lelet', 'negative')]",[S] negative [A] pembangunan [O] kotor [SSEP] [S] negative [A] kemejanya [O] lelet,True
OAS,kamarnya bersih pelayanannya ramah .,"[('kamarnya', 'bersih', 'positive'), ('pelayanannya', 'ramah', 'positive')]",[O] bersih [A] kamarnya [S] positive [SSEP] [O] ramah [A] pelayanannya [S] positive,pembangunan kotor kemejanya lelet .,"[('pembangunan', 'kotor', 'negative'), ('kemejanya', 'lelet', 'negative')]",[O] kotor [A] pembangunan [S] negative [SSEP] [O] lelet [A] kemejanya [S] negative,True
OSA,kamarnya bersih pelayanannya ramah .,"[('kamarnya', 'bersih', 'positive'), ('pelayanannya', 'ramah', 'positive')]",[O] bersih [S] positive [A] kamarnya [SSEP] [O] ramah [S] positive [A] pelayanannya,pembangunan kotor kemejanya lelet .,"[('pembangunan', 'kotor', 'negative'), ('kemejanya', 'lelet', 'negative')]",[O] kotor [S] negative [A] pembangunan [SSEP] [O] lelet [S] negative [A] kemejanya,True
AOS,"pelayanan ramah dan kamar bersih , selalu airy jadi pilihan saya .","[('pelayanan', 'ramah', 'positive'), ('kamar', 'bersih', 'positive')]",[A] pelayanan [O] ramah [S] positive [SSEP] [A] kamar [O] bersih [S] positive,"penggaris lemot dan supir rapuh , selalu airy jadi pilihan saya .","[('penggaris', 'lemot', 'negative'), ('supir', 'rapuh', 'negative')]",[A] penggaris [O] lemot [S] negative [SSEP] [A] supir [O] rapuh [S] negative,True
ASO,"pelayanan ramah dan kamar bersih , selalu airy jadi pilihan saya .","[('pelayanan', 'ramah', 'positive'), ('kamar', 'bersih', 'positive')]",[A] pelayanan [S] positive [O] ramah [SSEP] [A] kamar [S] positive [O] bersih,"penggaris lemot dan supir rapuh , selalu airy jadi pilihan saya .","[('penggaris', 'lemot', 'negative'), ('supir', 'rapuh', 'negative')]",[A] penggaris [S] negative [O] lemot [SSEP] [A] supir [S] negative [O] rapuh,True
SAO,"pelayanan ramah dan kamar bersih , selalu airy jadi pilihan saya .","[('pelayanan', 'ramah', 'positive'), ('kamar', 'bersih', 'positive')]",[S] positive [A] pelayanan [O] ramah [SSEP] [S] positive [A] kamar [O] bersih,"penggaris lemot dan supir rapuh , selalu airy jadi pilihan saya .","[('penggaris', 'lemot', 'negative'), ('supir', 'rapuh', 'negative')]",[S] negative [A] penggaris [O] lemot [SSEP] [S] negative [A] supir [O] rapuh,True
OAS,"pelayanan ramah dan kamar bersih , selalu airy jadi pilihan saya .","[('pelayanan', 'ramah', 'positive'), ('kamar', 'bersih', 'positive')]",[O] ramah [A] pelayanan [S] positive [SSEP] [O] bersih [A] kamar [S] positive,"penggaris lemot dan supir rapuh , selalu airy jadi pilihan saya .","[('penggaris', 'lemot', 'negative'), ('supir', 'rapuh', 'negative')]",[O] lemot [A] penggaris [S] negative [SSEP] [O] rapuh [A] supir [S] negative,True
OSA,"pelayanan ramah dan kamar bersih , selalu airy jadi pilihan saya .","[('pelayanan', 'ramah', 'positive'), ('kamar', 'bersih', 'positive')]",[O] ramah [S] positive [A] pelayanan [SSEP] [O] bersih [S] positive [A] kamar,"penggaris lemot dan supir rapuh , selalu airy jadi pilihan saya .","[('penggaris', 'lemot', 'negative'), ('supir', 'rapuh', 'negative')]",[O] lemot [S] negative [A] penggaris [SSEP] [O] rapuh [S] negative [A] supir,True
AOS,"kamarnya kurang nyaman , kurang bersih .","[('kamarnya', 'kurang nyaman', 'negative'), ('kamarnya', 'kurang bersih', 'negative')]",[A] kamarnya [O] kurang nyaman [S] negative [SSEP] [A] kamarnya [O] kurang bersih [S] negative,"mobil balap sangat lezat , cukup berani .","[('mobil balap', 'sangat lezat', 'positive'), ('mobil balap', 'cukup berani', 'positive')]",[A] mobil balap [O] sangat lezat [S] positive [SSEP] [A] mobil balap [O] cukup berani [S] positive,True
ASO,"kamarnya kurang nyaman , kurang bersih .","[('kamarnya', 'kurang nyaman', 'negative'), ('kamarnya', 'kurang bersih', 'negative')]",[A] kamarnya [S] negative [O] kurang nyaman [SSEP] [A] kamarnya [S] negative [O] kurang bersih,"mobil balap sangat lezat , cukup berani .","[('mobil balap', 'sangat lezat', 'positive'), ('mobil balap', 'cukup berani', 'positive')]",[A] mobil balap [S] positive [O] sangat lezat [SSEP] [A] mobil balap [S] positive [O] cukup berani,True
SAO,"kamarnya kurang nyaman , kurang bersih .","[('kamarnya', 'kurang nyaman', 'negative'), ('kamarnya', 'kurang bersih', 'negative')]",[S] negative [A] kamarnya [O] kurang nyaman [SSEP] [S] negative [A] kamarnya [O] kurang bersih,"mobil balap sangat lezat , cukup berani .","[('mobil balap', 'sangat lezat', 'positive'), ('mobil balap', 'cukup berani', 'positive')]",[S] positive [A] mobil balap [O] sangat lezat [SSEP] [S] positive [A] mobil balap [O] cukup berani,True
OAS,"kamarnya kurang nyaman , kurang bersih .","[('kamarnya', 'kurang nyaman', 'negative'), ('kamarnya', 'kurang bersih', 'negative')]",[O] kurang nyaman [A] kamarnya [S] negative [SSEP] [O] kurang bersih [A] kamarnya [S] negative,"mobil balap sangat lezat , cukup berani .","[('mobil balap', 'sangat lezat', 'positive'), ('mobil balap', 'cukup berani', 'positive')]",[O] sangat lezat [A] mobil balap [S] positive [SSEP] [O] cukup berani [A] mobil balap [S] positive,True
OSA,"kamarnya kurang nyaman , kurang bersih .","[('kamarnya', 'kurang nyaman', 'negative'), ('kamarnya', 'kurang bersih', 'negative')]",[O] kurang nyaman [S] negative [A] kamarnya [SSEP] [O] kurang bersih [S] negative [A] kamarnya,"mobil balap sangat lezat , cukup berani .","[('mobil balap', 'sangat lezat', 'positive'), ('mobil balap', 'cukup berani', 'positive')]",[O] sangat lezat [S] positive [A] mobil balap [SSEP] [O] cukup berani [S] positive [A] mobil balap,True
AOS,"air panas tidak berfungsi , kebersihan kamar kurang .","[('air panas', 'tidak berfungsi', 'negative'), ('kebersihan kamar', 'kurang', 'negative')]",[A] air panas [O] tidak berfungsi [S] negative [SSEP] [A] kebersihan kamar [O] kurang [S] negative,"mesinnya ramah sekali , gedung kuliahnya cepat .","[('mesinnya', 'ramah sekali', 'positive'), ('gedung kuliahnya', 'cepat', 'positive')]",[A] mesinnya [O] ramah sekali [S] positive [SSEP] [A] gedung kuliahnya [O] cepat [S] positive,True
