order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
OAS,pelayanan resepsionis cepat .,"[('pelayanan resepsionis', 'cepat', 'positive')]",[O] cepat [A] pelayanan resepsionis [S] positive,suara kendaraan di luar bising .,"[('suara kendaraan di luar', 'bising', 'negative')]",[O] bising [A] suara kendaraan di luar [S] negative,True
OSA,pelayanan resepsionis cepat .,"[('pelayanan resepsionis', 'cepat', 'positive')]",[O] cepat [S] positive [A] pelayanan resepsionis,suara kendaraan di luar bising .,"[('suara kendaraan di luar', 'bising', 'negative')]",[O] bising [S] negative [A] suara kendaraan di luar,True
AOS,resepsionisnya ramah .,"[('resepsionisnya', 'ramah', 'positive')]",[A] resepsionisnya [O] ramah [S] positive,pegawai cleaning servisnya buruk .,"[('pegawai cleaning servisnya', 'buruk', 'negative')]",[A] pegawai cleaning servisnya [O] buruk [S] negative,True
ASO,resepsionisnya ramah .,"[('resepsionisnya', 'ramah', 'positive')]",[A] resepsionisnya [S] positive [O] ramah,pegawai cleaning servisnya buruk .,"[('pegawai cleaning servisnya', 'buruk', 'negative')]",[A] pegawai cleaning servisnya [S] negative [O] buruk,True
SAO,resepsionisnya ramah .,"[('resepsionisnya', 'ramah', 'positive')]",[S] positive [A] resepsionisnya [O] ramah,pegawai cleaning servisnya buruk .,"[('pegawai cleaning servisnya', 'buruk', 'negative')]",[S] negative [A] pegawai cleaning servisnya [O] buruk,True
OAS,resepsionisnya ramah .,"[('resepsionisnya', 'ramah', 'positive')]",[O] ramah [A] resepsionisnya [S] positive,pegawai cleaning servisnya buruk .,"[('pegawai cleaning servisnya', 'buruk', 'negative')]",[O] buruk [A] pegawai cleaning servisnya [S] negative,True
OSA,resepsionisnya ramah .,"[('resepsionisnya', 'ramah', 'positive')]",[O] ramah [S] positive [A] resepsionisnya,pegawai cleaning servisnya buruk .,"[('pegawai cleaning servisnya', 'buruk', 'negative')]",[O] buruk [S] negative [A] pegawai cleaning servisnya,True
AOS,sayang sekali tidak ada sarapan apaapa .,"[('sarapan', 'tidak ada', 'negative')]",[A] sarapan [O] tidak ada [S] negative,sayang sekali ramah pegawai apaapa .,"[('pegawai', 'ramah', 'positive')]",[A] pegawai [O] ramah [S] positive,True
ASO,sayang sekali tidak ada sarapan apaapa .,"[('sarapan', 'tidak ada', 'negative')]",[A] sarapan [S] negative [O] tidak ada,sayang sekali ramah pegawai apaapa .,"[('pegawai', 'ramah', 'positive')]",[A] pegawai [S] positive [O] ramah,True
SAO,sayang sekali tidak ada sarapan apaapa .,"[('sarapan', 'tidak ada', 'negative')]",[S] negative [A] sarapan [O] tidak ada,sayang sekali ramah pegawai apaapa .,"[('pegawai', 'ramah', 'positive')]",[S] positive [A] pegawai [O] ramah,True
OAS,sayang sekali tidak ada sarapan apaapa .,"[('sarapan', 'tidak ada', 'negative')]",[O] tidak ada [A] sarapan [S] negative,sayang sekali ramah pegawai apaapa .,"[('pegawai', 'ramah', 'positive')]",[O] ramah [A] pegawai [S] positive,True
OSA,sayang sekali tidak ada sarapan apaapa .,"[('sarapan', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] sarapan,sayang sekali ramah pegawai apaapa .,"[('pegawai', 'ramah', 'positive')]",[O] ramah [S] positive [A] pegawai,True
AOS,untuk sarapan kurang memuaskan .,"[('sarapan', 'kurang memuaskan', 'negative')]",[A] sarapan [O] kurang memuaskan [S] negative,untuk kamar bersih dan nyaman .,"[('kamar', 'bersih dan nyaman', 'positive')]",[A] kamar [O] bersih dan nyaman [S] positive,True
ASO,untuk sarapan kurang memuaskan .,"[('sarapan', 'kurang memuaskan', 'negative')]",[A] sarapan [S] negative [O] kurang memuaskan,untuk kamar bersih dan nyaman .,"[('kamar', 'bersih dan nyaman', 'positive')]",[A] kamar [S] positive [O] bersih dan nyaman,True
SAO,untuk sarapan kurang memuaskan .,"[('sarapan', 'kurang memuaskan', 'negative')]",[S] negative [A] sarapan [O] kurang memuaskan,untuk kamar bersih dan nyaman .,"[('kamar', 'bersih dan nyaman', 'positive')]",[S] positive [A] kamar [O] bersih dan nyaman,True
OAS,untuk sarapan kurang memuaskan .,"[('sarapan', 'kurang memuaskan', 'negative')]",[O] kurang memuaskan [A] sarapan [S] negative,untuk kamar bersih dan nyaman .,"[('kamar', 'bersih dan nyaman', 'positive')]",[O] bersih dan nyaman [A] kamar [S] positive,True
OSA,untuk sarapan kurang memuaskan .,"[('sarapan', 'kurang memuaskan', 'negative')]",[O] kurang memuaskan [S] negative [A] sarapan,untuk kamar bersih dan nyaman .,"[('kamar', 'bersih dan nyaman', 'positive')]",[O] bersih dan nyaman [S] positive [A] kamar,True
AOS,hotel nyaman . terimakasih airy .,"[('hotel', 'nyaman', 'positive')]",[A] hotel [O] nyaman [S] positive,wifi lemot . terimakasih airy .,"[('wifi', 'lemot', 'negative')]",[A] wifi [O] lemot [S] negative,True
ASO,hotel nyaman . terimakasih airy .,"[('hotel', 'nyaman', 'positive')]",[A] hotel [S] positive [O] nyaman,wifi lemot . terimakasih airy .,"[('wifi', 'lemot', 'negative')]",[A] wifi [S] negative [O] lemot,True
SAO,hotel nyaman . terimakasih airy .,"[('hotel', 'nyaman', 'positive')]",[S] positive [A] hotel [O] nyaman,wifi lemot . terimakasih airy .,"[('wifi', 'lemot', 'negative')]",[S] negative [A] wifi [O] lemot,True
OAS,hotel nyaman . terimakasih airy .,"[('hotel', 'nyaman', 'positive')]",[O] nyaman [A] hotel [S] positive,wifi lemot . terimakasih airy .,"[('wifi', 'lemot', 'negative')]",[O] lemot [A] wifi [S] negative,True
OSA,hotel nyaman . terimakasih airy .,"[('hotel', 'nyaman', 'positive')]",[O] nyaman [S] positive [A] hotel,wifi lemot . terimakasih airy .,"[('wifi', 'lemot', 'negative')]",[O] lemot [S] negative [A] wifi,True
AOS,shower nya rusak .,"[('shower nya', 'rusak', 'negative')]",[A] shower nya [O] rusak [S] negative,toilet nya bersih .,"[('toilet nya', 'bersih', 'positive')]",[A] toilet nya [O] bersih [S] positive,True
ASO,shower nya rusak .,"[('shower nya', 'rusak', 'negative')]",[A] shower nya [S] negative [O] rusak,toilet nya bersih .,"[('toilet nya', 'bersih', 'positive')]",[A] toilet nya [S] positive [O] bersih,True
SAO,shower nya rusak .,"[('shower nya', 'rusak', 'negative')]",[S] negative [A] shower nya [O] rusak,toilet nya bersih .,"[('toilet nya', 'bersih', 'positive')]",[S] positive [A] toilet nya [O] bersih,True
OAS,shower nya rusak .,"[('shower nya', 'rusak', 'negative')]",[O] rusak [A] shower nya [S] negative,toilet nya bersih .,"[('toilet nya', 'bersih', 'positive')]",[O] bersih [A] toilet nya [S] positive,True
OSA,shower nya rusak .,"[('shower nya', 'rusak', 'negative')]",[O] rusak [S] negative [A] shower nya,toilet nya bersih .,"[('toilet nya', 'bersih', 'positive')]",[O] bersih [S] positive [A] toilet nya,True
AOS,sudah 2 kali menginap disana dan pelayanannya memuaskan .,"[('pelayanannya', 'memuaskan', 'positive')]",[A] pelayanannya [O] memuaskan [S] positive,sudah 2 kali menginap disana dan kamar mandinya tidak bersih .,"[('kamar mandinya', 'tidak bersih', 'negative')]",[A] kamar mandinya [O] tidak bersih [S] negative,True
ASO,sudah 2 kali menginap disana dan pelayanannya memuaskan .,"[('pelayanannya', 'memuaskan', 'positive')]",[A] pelayanannya [S] positive [O] memuaskan,sudah 2 kali menginap disana dan kamar mandinya tidak bersih .,"[('kamar mandinya', 'tidak bersih', 'negative')]",[A] kamar mandinya [S] negative [O] tidak bersih,True
SAO,sudah 2 kali menginap disana dan pelayanannya memuaskan .,"[('pelayanannya', 'memuaskan', 'positive')]",[S] positive [A] pelayanannya [O] memuaskan,sudah 2 kali menginap disana dan kamar mandinya tidak bersih .,"[('kamar mandinya', 'tidak bersih', 'negative')]",[S] negative [A] kamar mandinya [O] tidak bersih,True
OAS,sudah 2 kali menginap disana dan pelayanannya memuaskan .,"[('pelayanannya', 'memuaskan', 'positive')]",[O] memuaskan [A] pelayanannya [S] positive,sudah 2 kali menginap disana dan kamar mandinya tidak bersih .,"[('kamar mandinya', 'tidak bersih', 'negative')]",[O] tidak bersih [A] kamar mandinya [S] negative,True
OSA,sudah 2 kali menginap disana dan pelayanannya memuaskan .,"[('pelayanannya', 'memuaskan', 'positive')]",[O] memuaskan [S] positive [A] pelayanannya,sudah 2 kali menginap disana dan kamar mandinya tidak bersih .,"[('kamar mandinya', 'tidak bersih', 'negative')]",[O] tidak bersih [S] negative [A] kamar mandinya,True
AOS,handuk cuma 1 .,"[('handuk', 'cuma 1', 'negative')]",[A] handuk [O] cuma 1 [S] negative,sarapan cukup enak .,"[('sarapan', 'cukup enak', 'positive')]",[A] sarapan [O] cukup enak [S] positive,True
ASO,handuk cuma 1 .,"[('handuk', 'cuma 1', 'negative')]",[A] handuk [S] negative [O] cuma 1,sarapan cukup enak .,"[('sarapan', 'cukup enak', 'positive')]",[A] sarapan [S] positive [O] cukup enak,True
SAO,handuk cuma 1 .,"[('handuk', 'cuma 1', 'negative')]",[S] negative [A] handuk [O] cuma 1,sarapan cukup enak .,"[('sarapan', 'cukup enak', 'positive')]",[S] positive [A] sarapan [O] cukup enak,True
OAS,handuk cuma 1 .,"[('handuk', 'cuma 1', 'negative')]",[O] cuma 1 [A] handuk [S] negative,sarapan cukup enak .,"[('sarapan', 'cukup enak', 'positive')]",[O] cukup enak [A] sarapan [S] positive,True
OSA,handuk cuma 1 .,"[('handuk', 'cuma 1', 'negative')]",[O] cuma 1 [S] negative [A] handuk,sarapan cukup enak .,"[('sarapan', 'cukup enak', 'positive')]",[O] cukup enak [S] positive [A] sarapan,True
AOS,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[A] proses check in nya [O] lama [S] negative,"akses kamarnya cepat , padahal sudah mau istirahat .","[('akses kamarnya', 'cepat', 'positive')]",[A] akses kamarnya [O] cepat [S] positive,True
ASO,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[A] proses check in nya [S] negative [O] lama,"akses kamarnya cepat , padahal sudah mau istirahat .","[('akses kamarnya', 'cepat', 'positive')]",[A] akses kamarnya [S] positive [O] cepat,True
SAO,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[S] negative [A] proses check in nya [O] lama,"akses kamarnya cepat , padahal sudah mau istirahat .","[('akses kamarnya', 'cepat', 'positive')]",[S] positive [A] akses kamarnya [O] cepat,True
OAS,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[O] lama [A] proses check in nya [S] negative,"akses kamarnya cepat , padahal sudah mau istirahat .","[('akses kamarnya', 'cepat', 'positive')]",[O] cepat [A] akses kamarnya [S] positive,True
OSA,"proses check in nya lama , padahal sudah mau istirahat .","[('proses check in nya', 'lama', 'negative')]",[O] lama [S] negative [A] proses check in nya,"akses kamarnya cepat , padahal sudah mau istirahat .","[('akses kamarnya', 'cepat', 'positive')]",[O] cepat [S] positive [A] akses kamarnya,True
AOS,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[A] kamar mandi [O] sempit [S] negative,view jendela bagus .,"[('view jendela', 'bagus', 'positive')]",[A] view jendela [O] bagus [S] positive,True
ASO,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[A] kamar mandi [S] negative [O] sempit,view jendela bagus .,"[('view jendela', 'bagus', 'positive')]",[A] view jendela [S] positive [O] bagus,True
SAO,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[S] negative [A] kamar mandi [O] sempit,view jendela bagus .,"[('view jendela', 'bagus', 'positive')]",[S] positive [A] view jendela [O] bagus,True
OAS,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[O] sempit [A] kamar mandi [S] negative,view jendela bagus .,"[('view jendela', 'bagus', 'positive')]",[O] bagus [A] view jendela [S] positive,True
OSA,kamar mandi sempit .,"[('kamar mandi', 'sempit', 'negative')]",[O] sempit [S] negative [A] kamar mandi,view jendela bagus .,"[('view jendela', 'bagus', 'positive')]",[O] bagus [S] positive [A] view jendela,True
AOS,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[A] ac [O] kurang dingin [S] negative,api lumayan dingin .,"[('api', 'lumayan dingin', 'positive')]",[A] api [O] lumayan dingin [S] positive,True
ASO,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[A] ac [S] negative [O] kurang dingin,api lumayan dingin .,"[('api', 'lumayan dingin', 'positive')]",[A] api [S] positive [O] lumayan dingin,True
SAO,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[S] negative [A] ac [O] kurang dingin,api lumayan dingin .,"[('api', 'lumayan dingin', 'positive')]",[S] positive [A] api [O] lumayan dingin,True
OAS,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[O] kurang dingin [A] ac [S] negative,api lumayan dingin .,"[('api', 'lumayan dingin', 'positive')]",[O] lumayan dingin [A] api [S] positive,True
OSA,ac kurang dingin .,"[('ac', 'kurang dingin', 'negative')]",[O] kurang dingin [S] negative [A] ac,api lumayan dingin .,"[('api', 'lumayan dingin', 'positive')]",[O] lumayan dingin [S] positive [A] api,True
AOS,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[A] pelayanannya [O] sangat baik [S] positive,"setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim .","[('fasilitasnya', 'sangat minim', 'negative')]",[A] fasilitasnya [O] sangat minim [S] negative,True
ASO,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[A] pelayanannya [S] positive [O] sangat baik,"setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim .","[('fasilitasnya', 'sangat minim', 'negative')]",[A] fasilitasnya [S] negative [O] sangat minim,True
SAO,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[S] positive [A] pelayanannya [O] sangat baik,"setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim .","[('fasilitasnya', 'sangat minim', 'negative')]",[S] negative [A] fasilitasnya [O] sangat minim,True
OAS,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[O] sangat baik [A] pelayanannya [S] positive,"setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim .","[('fasilitasnya', 'sangat minim', 'negative')]",[O] sangat minim [A] fasilitasnya [S] negative,True
OSA,"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik .","[('pelayanannya', 'sangat baik', 'positive')]",[O] sangat baik [S] positive [A] pelayanannya,"setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim .","[('fasilitasnya', 'sangat minim', 'negative')]",[O] sangat minim [S] negative [A] fasilitasnya,True
AOS,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[A] ruangan [O] terlalu sempit [S] negative,hanya saja internetnya lancar dan cepat .,"[('internetnya', 'lancar dan cepat', 'positive')]",[A] internetnya [O] lancar dan cepat [S] positive,True
ASO,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[A] ruangan [S] negative [O] terlalu sempit,hanya saja internetnya lancar dan cepat .,"[('internetnya', 'lancar dan cepat', 'positive')]",[A] internetnya [S] positive [O] lancar dan cepat,True
SAO,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[S] negative [A] ruangan [O] terlalu sempit,hanya saja internetnya lancar dan cepat .,"[('internetnya', 'lancar dan cepat', 'positive')]",[S] positive [A] internetnya [O] lancar dan cepat,True
OAS,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[O] terlalu sempit [A] ruangan [S] negative,hanya saja internetnya lancar dan cepat .,"[('internetnya', 'lancar dan cepat', 'positive')]",[O] lancar dan cepat [A] internetnya [S] positive,True
OSA,hanya saja ruangan terlalu sempit .,"[('ruangan', 'terlalu sempit', 'negative')]",[O] terlalu sempit [S] negative [A] ruangan,hanya saja internetnya lancar dan cepat .,"[('internetnya', 'lancar dan cepat', 'positive')]",[O] lancar dan cepat [S] positive [A] internetnya,True
AOS,ac nya kurang dingin di kamar 515 .,"[('ac nya', 'kurang dingin', 'negative')]",[A] ac nya [O] kurang dingin [S] negative,view nya luar biasa di kamar 515 .,"[('view nya', 'luar biasa', 'positive')]",[A] view nya [O] luar biasa [S] positive,True
ASO,ac nya kurang dingin di kamar 515 .,"[('ac nya', 'kurang dingin', 'negative')]",[A] ac nya [S] negative [O] kurang dingin,view nya luar biasa di kamar 515 .,"[('view nya', 'luar biasa', 'positive')]",[A] view nya [S] positive [O] luar biasa,True
SAO,ac nya kurang dingin di kamar 515 .,"[('ac nya', 'kurang dingin', 'negative')]",[S] negative [A] ac nya [O] kurang dingin,view nya luar biasa di kamar 515 .,"[('view nya', 'luar biasa', 'positive')]",[S] positive [A] view nya [O] luar biasa,True
OAS,ac nya kurang dingin di kamar 515 .,"[('ac nya', 'kurang dingin', 'negative')]",[O] kurang dingin [A] ac nya [S] negative,view nya luar biasa di kamar 515 .,"[('view nya', 'luar biasa', 'positive')]",[O] luar biasa [A] view nya [S] positive,True
OSA,ac nya kurang dingin di kamar 515 .,"[('ac nya', 'kurang dingin', 'negative')]",[O] kurang dingin [S] negative [A] ac nya,view nya luar biasa di kamar 515 .,"[('view nya', 'luar biasa', 'positive')]",[O] luar biasa [S] positive [A] view nya,True
AOS,alhamdulillah baik pelayanannya .,"[('pelayanannya', 'baik', 'positive')]",[A] pelayanannya [O] baik [S] positive,alhamdulillah keras roti isinya .,"[('roti isinya', 'keras', 'negative')]",[A] roti isinya [O] keras [S] negative,True
ASO,alhamdulillah baik pelayanannya .,"[('pelayanannya', 'baik', 'positive')]",[A] pelayanannya [S] positive [O] baik,alhamdulillah keras roti isinya .,"[('roti isinya', 'keras', 'negative')]",[A] roti isinya [S] negative [O] keras,True
SAO,alhamdulillah baik pelayanannya .,"[('pelayanannya', 'baik', 'positive')]",[S] positive [A] pelayanannya [O] baik,alhamdulillah keras roti isinya .,"[('roti isinya', 'keras', 'negative')]",[S] negative [A] roti isinya [O] keras,True
OAS,alhamdulillah baik pelayanannya .,"[('pelayanannya', 'baik', 'positive')]",[O] baik [A] pelayanannya [S] positive,alhamdulillah keras roti isinya .,"[('roti isinya', 'keras', 'negative')]",[O] keras [A] roti isinya [S] negative,True
OSA,alhamdulillah baik pelayanannya .,"[('pelayanannya', 'baik', 'positive')]",[O] baik [S] positive [A] pelayanannya,alhamdulillah keras roti isinya .,"[('roti isinya', 'keras', 'negative')]",[O] keras [S] negative [A] roti isinya,True
AOS,parkiran cukup luas .,"[('parkiran', 'cukup luas', 'positive')]",[A] parkiran [O] cukup luas [S] positive,sarapan kurang bersih .,"[('sarapan', 'kurang bersih', 'negative')]",[A] sarapan [O] kurang bersih [S] negative,True
ASO,parkiran cukup luas .,"[('parkiran', 'cukup luas', 'positive')]",[A] parkiran [S] positive [O] cukup luas,sarapan kurang bersih .,"[('sarapan', 'kurang bersih', 'negative')]",[A] sarapan [S] negative [O] kurang bersih,True
SAO,parkiran cukup luas .,"[('parkiran', 'cukup luas', 'positive')]",[S] positive [A] parkiran [O] cukup luas,sarapan kurang bersih .,"[('sarapan', 'kurang bersih', 'negative')]",[S] negative [A] sarapan [O] kurang bersih,True
OAS,parkiran cukup luas .,"[('parkiran', 'cukup luas', 'positive')]",[O] cukup luas [A] parkiran [S] positive,sarapan kurang bersih .,"[('sarapan', 'kurang bersih', 'negative')]",[O] kurang bersih [A] sarapan [S] negative,True
OSA,parkiran cukup luas .,"[('parkiran', 'cukup luas', 'positive')]",[O] cukup luas [S] positive [A] parkiran,sarapan kurang bersih .,"[('sarapan', 'kurang bersih', 'negative')]",[O] kurang bersih [S] negative [A] sarapan,True
AOS,ac tidak dingin .,"[('ac', 'tidak dingin', 'negative')]",[A] ac [O] tidak dingin [S] negative,staff sangat membantu .,"[('staff', 'sangat membantu', 'positive')]",[A] staff [O] sangat membantu [S] positive,True
ASO,ac tidak dingin .,"[('ac', 'tidak dingin', 'negative')]",[A] ac [S] negative [O] tidak dingin,staff sangat membantu .,"[('staff', 'sangat membantu', 'positive')]",[A] staff [S] positive [O] sangat membantu,True
SAO,ac tidak dingin .,"[('ac', 'tidak dingin', 'negative')]",[S] negative [A] ac [O] tidak dingin,staff sangat membantu .,"[('staff', 'sangat membantu', 'positive')]",[S] positive [A] staff [O] sangat membantu,True
OAS,ac tidak dingin .,"[('ac', 'tidak dingin', 'negative')]",[O] tidak dingin [A] ac [S] negative,staff sangat membantu .,"[('staff', 'sangat membantu', 'positive')]",[O] sangat membantu [A] staff [S] positive,True
OSA,ac tidak dingin .,"[('ac', 'tidak dingin', 'negative')]",[O] tidak dingin [S] negative [A] ac,staff sangat membantu .,"[('staff', 'sangat membantu', 'positive')]",[O] sangat membantu [S] positive [A] staff,True
AOS,semuanya oke .,"[('semuanya', 'oke', 'positive')]",[A] semuanya [O] oke [S] positive,pelayanan buruk .,"[('pelayanan', 'buruk', 'negative')]",[A] pelayanan [O] buruk [S] negative,True
ASO,semuanya oke .,"[('semuanya', 'oke', 'positive')]",[A] semuanya [S] positive [O] oke,pelayanan buruk .,"[('pelayanan', 'buruk', 'negative')]",[A] pelayanan [S] negative [O] buruk,True
SAO,semuanya oke .,"[('semuanya', 'oke', 'positive')]",[S] positive [A] semuanya [O] oke,pelayanan buruk .,"[('pelayanan', 'buruk', 'negative')]",[S] negative [A] pelayanan [O] buruk,True
OAS,semuanya oke .,"[('semuanya', 'oke', 'positive')]",[O] oke [A] semuanya [S] positive,pelayanan buruk .,"[('pelayanan', 'buruk', 'negative')]",[O] buruk [A] pelayanan [S] negative,True
OSA,semuanya oke .,"[('semuanya', 'oke', 'positive')]",[O] oke [S] positive [A] semuanya,pelayanan buruk .,"[('pelayanan', 'buruk', 'negative')]",[O] buruk [S] negative [A] pelayanan,True
AOS,pelayanan kurang baik .,"[('pelayanan', 'kurang baik', 'negative')]",[A] pelayanan [O] kurang baik [S] negative,lokasi nya sangat strategis .,"[('lokasi nya', 'sangat strategis', 'positive')]",[A] lokasi nya [O] sangat strategis [S] positive,True
ASO,pelayanan kurang baik .,"[('pelayanan', 'kurang baik', 'negative')]",[A] pelayanan [S] negative [O] kurang baik,lokasi nya sangat strategis .,"[('lokasi nya', 'sangat strategis', 'positive')]",[A] lokasi nya [S] positive [O] sangat strategis,True
SAO,pelayanan kurang baik .,"[('pelayanan', 'kurang baik', 'negative')]",[S] negative [A] pelayanan [O] kurang baik,lokasi nya sangat strategis .,"[('lokasi nya', 'sangat strategis', 'positive')]",[S] positive [A] lokasi nya [O] sangat strategis,True
OAS,pelayanan kurang baik .,"[('pelayanan', 'kurang baik', 'negative')]",[O] kurang baik [A] pelayanan [S] negative,lokasi nya sangat strategis .,"[('lokasi nya', 'sangat strategis', 'positive')]",[O] sangat strategis [A] lokasi nya [S] positive,True
OSA,pelayanan kurang baik .,"[('pelayanan', 'kurang baik', 'negative')]",[O] kurang baik [S] negative [A] pelayanan,lokasi nya sangat strategis .,"[('lokasi nya', 'sangat strategis', 'positive')]",[O] sangat strategis [S] positive [A] lokasi nya,True
AOS,kamar terlalu sempit .,"[('kamar', 'terlalu sempit', 'negative')]",[A] kamar [O] terlalu sempit [S] negative,lokasi dekat dan strategis .,"[('lokasi', 'dekat dan strategis', 'positive')]",[A] lokasi [O] dekat dan strategis [S] positive,True
ASO,kamar terlalu sempit .,"[('kamar', 'terlalu sempit', 'negative')]",[A] kamar [S] negative [O] terlalu sempit,lokasi dekat dan strategis .,"[('lokasi', 'dekat dan strategis', 'positive')]",[A] lokasi [S] positive [O] dekat dan strategis,True
SAO,kamar terlalu sempit .,"[('kamar', 'terlalu sempit', 'negative')]",[S] negative [A] kamar [O] terlalu sempit,lokasi dekat dan strategis .,"[('lokasi', 'dekat dan strategis', 'positive')]",[S] positive [A] lokasi [O] dekat dan strategis,True
OAS,kamar terlalu sempit .,"[('kamar', 'terlalu sempit', 'negative')]",[O] terlalu sempit [A] kamar [S] negative,lokasi dekat dan strategis .,"[('lokasi', 'dekat dan strategis', 'positive')]",[O] dekat dan strategis [A] lokasi [S] positive,True
OSA,kamar terlalu sempit .,"[('kamar', 'terlalu sempit', 'negative')]",[O] terlalu sempit [S] negative [A] kamar,lokasi dekat dan strategis .,"[('lokasi', 'dekat dan strategis', 'positive')]",[O] dekat dan strategis [S] positive [A] lokasi,True
AOS,tidak ada snack .,"[('snack', 'tidak ada', 'negative')]",[A] snack [O] tidak ada [S] negative,cukup bar .,"[('bar', 'cukup', 'positive')]",[A] bar [O] cukup [S] positive,True
ASO,tidak ada snack .,"[('snack', 'tidak ada', 'negative')]",[A] snack [S] negative [O] tidak ada,cukup bar .,"[('bar', 'cukup', 'positive')]",[A] bar [S] positive [O] cukup,True
SAO,tidak ada snack .,"[('snack', 'tidak ada', 'negative')]",[S] negative [A] snack [O] tidak ada,cukup bar .,"[('bar', 'cukup', 'positive')]",[S] positive [A] bar [O] cukup,True
OAS,tidak ada snack .,"[('snack', 'tidak ada', 'negative')]",[O] tidak ada [A] snack [S] negative,cukup bar .,"[('bar', 'cukup', 'positive')]",[O] cukup [A] bar [S] positive,True
OSA,tidak ada snack .,"[('snack', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] snack,cukup bar .,"[('bar', 'cukup', 'positive')]",[O] cukup [S] positive [A] bar,True
AOS,pelayanannya kurang .,"[('pelayanannya', 'kurang', 'negative')]",[A] pelayanannya [O] kurang [S] negative,fasilitasnya cukup .,"[('fasilitasnya', 'cukup', 'positive')]",[A] fasilitasnya [O] cukup [S] positive,True
ASO,pelayanannya kurang .,"[('pelayanannya', 'kurang', 'negative')]",[A] pelayanannya [S] negative [O] kurang,fasilitasnya cukup .,"[('fasilitasnya', 'cukup', 'positive')]",[A] fasilitasnya [S] positive [O] cukup,True
SAO,pelayanannya kurang .,"[('pelayanannya', 'kurang', 'negative')]",[S] negative [A] pelayanannya [O] kurang,fasilitasnya cukup .,"[('fasilitasnya', 'cukup', 'positive')]",[S] positive [A] fasilitasnya [O] cukup,True
OAS,pelayanannya kurang .,"[('pelayanannya', 'kurang', 'negative')]",[O] kurang [A] pelayanannya [S] negative,fasilitasnya cukup .,"[('fasilitasnya', 'cukup', 'positive')]",[O] cukup [A] fasilitasnya [S] positive,True
OSA,pelayanannya kurang .,"[('pelayanannya', 'kurang', 'negative')]",[O] kurang [S] negative [A] pelayanannya,fasilitasnya cukup .,"[('fasilitasnya', 'cukup', 'positive')]",[O] cukup [S] positive [A] fasilitasnya,True
AOS,pelayanannya bagus . sampai diantar ke bandara dengan juga .,"[('pelayanannya', 'bagus', 'positive')]",[A] pelayanannya [O] bagus [S] positive,fasilitasnya buruk . sampai diantar ke bandara dengan juga .,"[('fasilitasnya', 'buruk', 'negative')]",[A] fasilitasnya [O] buruk [S] negative,True
ASO,pelayanannya bagus . sampai diantar ke bandara dengan juga .,"[('pelayanannya', 'bagus', 'positive')]",[A] pelayanannya [S] positive [O] bagus,fasilitasnya buruk . sampai diantar ke bandara dengan juga .,"[('fasilitasnya', 'buruk', 'negative')]",[A] fasilitasnya [S] negative [O] buruk,True
SAO,pelayanannya bagus . sampai diantar ke bandara dengan juga .,"[('pelayanannya', 'bagus', 'positive')]",[S] positive [A] pelayanannya [O] bagus,fasilitasnya buruk . sampai diantar ke bandara dengan juga .,"[('fasilitasnya', 'buruk', 'negative')]",[S] negative [A] fasilitasnya [O] buruk,True
